08392137;_instance_hyponym;08013845;08013845;_instance_hypernym;08392137;8.199636;1;[10.271917];[9.869362];[0.40255547]
08392137;_instance_hyponym;08013845;08392137;_synset_domain_topic_of;00759694;8.199636;1;[-0.69438225];[-0.68860686];[-0.00577539]
08392137;_instance_hyponym;08013845;00759694;_member_of_domain_topic;08392137;8.199636;1;[0.29119495];[0.28927496];[0.00191998]
08392137;_instance_hyponym;08013845;08392137;_instance_hyponym;08026539;8.199636;1;[8.683742];[8.39999];[0.2837515]
08392137;_instance_hyponym;08013845;08392137;_instance_hyponym;08028999;8.199636;1;[8.4979];[8.273105];[0.22479534]
08392137;_instance_hyponym;08013845;08019523;_instance_hypernym;08392137;8.199636;1;[11.323051];[11.0661125];[0.25693893]
08392137;_instance_hyponym;08013845;08013653;_instance_hypernym;08392137;8.199636;1;[10.968305];[10.720301];[0.24800396]
08392137;_instance_hyponym;08013845;08027518;_instance_hypernym;08392137;8.199636;1;[10.848896];[10.589012];[0.25988388]
08392137;_instance_hyponym;08013845;08392137;_instance_hyponym;08022666;8.199636;1;[9.065976];[8.821951];[0.24402523]
08392137;_instance_hyponym;08013845;08392137;_instance_hyponym;08025497;8.199636;1;[8.5155945];[8.30419];[0.2114048]
08392137;_instance_hyponym;08013845;08392137;_instance_hyponym;08033829;8.199636;1;[8.6718235];[8.471245];[0.20057869]
08392137;_instance_hyponym;08013845;08392137;_instance_hyponym;08012028;8.199636;1;[8.558502];[8.36061];[0.19789219]
08392137;_instance_hyponym;08013845;08392137;_instance_hyponym;08041840;8.199636;1;[8.052154];[7.880235];[0.17191839]
08392137;_instance_hyponym;08013845;08046032;_instance_hypernym;08392137;8.199636;1;[10.9784565];[10.728144];[0.2503128]
08392137;_instance_hyponym;08013845;08027920;_instance_hypernym;08392137;8.199636;1;[10.726914];[10.480773];[0.24614143]
08392137;_instance_hyponym;08013845;08041840;_instance_hypernym;08392137;8.199636;1;[9.930883];[9.732464];[0.19841957]
08392137;_instance_hyponym;08013845;08392137;_instance_hyponym;08031020;8.199636;1;[8.272451];[7.9900036];[0.28244781]
