moe_howard;actedin;income_tax_sappy;moe_howard;actedin;booby_dupes;moe_howard;actedin;matri-phony;moe_howard;actedin;bedlam_in_paradise;3.2985961;1;3.5364547;1;3.4133463;3;2.4692617150702922;0.6523032188415527
moe_howard;actedin;income_tax_sappy;moe_howard;actedin;higher_than_a_kite;moe_howard;actedin;matri-phony;moe_howard;actedin;bedlam_in_paradise;3.2985961;1;3.5364547;1;3.5641954;4;3.506934734522025;0.6338696479797363
moe_howard;actedin;income_tax_sappy;moe_howard;actedin;higher_than_a_kite;moe_howard;actedin;booby_dupes;moe_howard;actedin;bedlam_in_paradise;3.2985961;1;3.5364547;1;3.3165178;4;3.445236363519825;0.6385066509246826
moe_howard;actedin;income_tax_sappy;moe_howard;actedin;higher_than_a_kite;moe_howard;actedin;booby_dupes;moe_howard;actedin;matri-phony;3.2985961;1;3.5364547;1;3.5169482;4;3.495123541007181;0.6400725841522217
moe_howard;actedin;income_tax_sappy;moe_howard;actedin;matri-phony;moe_howard;actedin;pardon_my_scotch;moe_howard;actedin;bedlam_in_paradise;3.2985961;1;3.5364547;1;3.5557656;4;3.5048275877867052;0.6364924907684326
moe_howard;actedin;income_tax_sappy;moe_howard;actedin;booby_dupes;moe_howard;actedin;pardon_my_scotch;moe_howard;actedin;bedlam_in_paradise;3.2985961;1;3.5364547;1;3.5712566;3;2.50869961195185;0.6450521945953369
moe_howard;actedin;income_tax_sappy;moe_howard;actedin;hello_pop!;moe_howard;actedin;matri-phony;moe_howard;actedin;bedlam_in_paradise;3.2985961;1;3.5364547;1;3.3040073;4;3.442148404703153;0.6500296592712402
moe_howard;actedin;income_tax_sappy;moe_howard;actedin;hello_pop!;moe_howard;actedin;booby_dupes;moe_howard;actedin;bedlam_in_paradise;3.2985961;1;3.5364547;1;3.4375496;4;3.4752938651504452;0.6460552215576172
moe_howard;actedin;income_tax_sappy;moe_howard;actedin;flying_saucer_daffy;moe_howard;actedin;matri-phony;moe_howard;actedin;bedlam_in_paradise;3.2985961;1;3.5364547;1;3.5268676;4;3.4976032559862738;0.6524002552032471
moe_howard;actedin;income_tax_sappy;moe_howard;actedin;boobs_in_arms;moe_howard;actedin;matri-phony;moe_howard;actedin;bedlam_in_paradise;3.2985961;1;3.5364547;1;3.5696278;4;3.5082925106184977;0.6429293155670166
moe_howard;actedin;income_tax_sappy;moe_howard;actedin;booby_dupes;moe_howard;actedin;matri-phony;moe_howard;actedin;pardon_my_scotch;3.2985961;1;3.5364547;1;3.4688716;4;3.483110656952636;0.6494653224945068
moe_howard;actedin;income_tax_sappy;moe_howard;actedin;booby_dupes;moe_howard;actedin;flying_saucer_daffy;moe_howard;actedin;bedlam_in_paradise;3.2985961;1;3.5364547;1;3.4880476;4;3.4879005931168123;0.6426620483398438
moe_howard;actedin;income_tax_sappy;moe_howard;actedin;boobs_in_arms;moe_howard;actedin;booby_dupes;moe_howard;actedin;bedlam_in_paradise;3.2985961;1;3.5364547;1;3.4782043;4;3.4854415095050966;0.6469728946685791
moe_howard;actedin;income_tax_sappy;moe_howard;actedin;space_ship_sappy;moe_howard;actedin;matri-phony;moe_howard;actedin;bedlam_in_paradise;3.2985961;1;3.5364547;1;3.3327446;3;2.449247867406572;0.6473710536956787
moe_howard;actedin;income_tax_sappy;moe_howard;actedin;space_ship_sappy;moe_howard;actedin;booby_dupes;moe_howard;actedin;bedlam_in_paradise;3.2985961;1;3.5364547;1;3.6026578;3;2.5165447370218352;0.6456174850463867
moe_howard;actedin;income_tax_sappy;moe_howard;actedin;all_gummed_up;moe_howard;actedin;matri-phony;moe_howard;actedin;bedlam_in_paradise;3.2985961;1;3.5364547;1;3.5378454;4;3.5003476738369406;0.6602680683135986
moe_howard;actedin;income_tax_sappy;moe_howard;actedin;hello_pop!;moe_howard;actedin;booby_dupes;moe_howard;actedin;matri-phony;3.2985961;1;3.5364547;1;3.5171022;4;3.4951620419740115;0.6410741806030273
moe_howard;actedin;income_tax_sappy;moe_howard;actedin;booby_dupes;moe_howard;actedin;all_gummed_up;moe_howard;actedin;bedlam_in_paradise;3.2985961;1;3.5364547;1;3.337502;4;3.450425246522134;0.6516211032867432
moe_howard;actedin;income_tax_sappy;moe_howard;actedin;higher_than_a_kite;moe_howard;actedin;pardon_my_scotch;moe_howard;actedin;bedlam_in_paradise;3.2985961;1;3.5364547;1;3.4516268;4;3.478805732586923;0.6403219699859619
george_scratchley_brown;diedin;bethesda;george_scratchley_brown;haswonprize;legion_of_merit;george_scratchley_brown;hasgender;male;george_scratchley_brown;wasbornin;montclair_new_jersey;6.8596225;1;6.316598;1;6.663471;1;0.5858591534980918;0.6060876846313477
george_scratchley_brown;diedin;bethesda;george_scratchley_brown;haswonprize;legion_of_merit;george_scratchley_brown;hasgender;male;george_scratchley_brown;haswonprize;distinguished_service_cross_(united_states);6.8596225;1;6.316598;1;6.7624145;3;2.609644114205744;0.6010544300079346
george_scratchley_brown;diedin;bethesda;george_scratchley_brown;haswonprize;legion_of_merit;george_scratchley_brown;hasgender;male;george_scratchley_brown;haswonprize;distinguished_service_medal;6.8596225;1;6.316598;1;6.2944;2;1.4944507970099865;0.5959377288818359
george_scratchley_brown;diedin;bethesda;george_scratchley_brown;haswonprize;distinguished_flying_cross_(united_states);george_scratchley_brown;haswonprize;legion_of_merit;george_scratchley_brown;hasgender;male;6.8596225;1;6.316598;1;5.983733;1;0.41754374629131796;0.6126725673675537
george_scratchley_brown;diedin;bethesda;george_scratchley_brown;haswonprize;legion_of_merit;george_scratchley_brown;hasgender;male;george_scratchley_brown;haswonprize;distinguished_flying_cross_(united_kingdom);6.8596225;1;6.316598;1;5.890847;1;0.39514147259937904;0.5883667469024658
george_scratchley_brown;diedin;bethesda;george_scratchley_brown;haswonprize;croix_de_guerre_1939–1945_(france);george_scratchley_brown;haswonprize;legion_of_merit;george_scratchley_brown;hasgender;male;6.8596225;1;6.316598;1;6.3430805;2;1.5066202586136659;0.610140323638916
george_scratchley_brown;diedin;bethesda;george_scratchley_brown;haswonprize;silver_star;george_scratchley_brown;haswonprize;legion_of_merit;george_scratchley_brown;hasgender;male;6.8596225;1;6.316598;1;6.277775;2;1.4902954369543595;0.5975379943847656
george_scratchley_brown;diedin;bethesda;george_scratchley_brown;haswonprize;bronze_star_medal;george_scratchley_brown;haswonprize;legion_of_merit;george_scratchley_brown;hasgender;male;6.8596225;1;6.316598;1;6.3993473;1;0.5206755451262172;0.5967116355895996
george_scratchley_brown;diedin;bethesda;george_scratchley_brown;haswonprize;air_medal;george_scratchley_brown;haswonprize;legion_of_merit;george_scratchley_brown;hasgender;male;6.8596225;1;6.316598;1;6.052961;2;1.4344698479614006;0.6016883850097656
george_scratchley_brown;diedin;bethesda;george_scratchley_brown;haswonprize;legion_of_merit;george_scratchley_brown;hasgender;male;george_scratchley_brown;haswonprize;air_force_distinguished_service_medal;6.8596225;1;6.316598;1;5.811435;2;1.376328180649492;0.593818187713623
george_scratchley_brown;diedin;bethesda;george_scratchley_brown;haswonprize;legion_of_merit;george_scratchley_brown;hasgender;male;george_scratchley_brown;haswonprize;national_order_of_vietnam;6.8596225;1;6.316598;1;6.014821;2;1.4251231662039845;0.5984194278717041
roscoe_b._woodruff;haswonprize;distinguished_service_medal;roscoe_b._woodruff;haswonprize;silver_star;roscoe_b._woodruff;haswonprize;legion_of_merit;roscoe_b._woodruff;haswonprize;air_medal;3.8657115;1;5.324126;2;5.164128;4;2.4600856271467206;0.5891354084014893
