/m/07z2lx;/award/award_category/category_of;/m/0gcf2r;/m/0bxtg;/award/award_nominee/award_nominations./award/award_nomination/award;/m/07z2lx;/m/07z2lx;/award/award_category/winners./award/award_honor/ceremony;/m/05c1t6z;/m/07z2lx;/award/award_category/nominees./award/award_nomination/nominated_for;/m/0ddd0gc;/m/02py4c8;/award/award_winning_work/awards_won./award/award_honor/award;/m/07z2lx;8.901481;7.9915214;1;1
/m/0fm3kw;/award/award_category/disciplines_or_subjects;/m/02vxn;/m/0fm3kw;/award/award_category/nominees./award/award_nomination/nominated_for;/m/0gpx6;/m/0fm3kw;/award/award_category/nominees./award/award_nomination/nominated_for;/m/02vr3gz;/m/0gpx6;/award/award_winning_work/awards_won./award/award_honor/award;/m/0fm3kw;/m/0fm3kw;/award/award_category/disciplines_or_subjects;/m/0w7c;7.5022554;6.697691;1;1
/m/0fm3b5;/award/award_category/nominees./award/award_nomination/nominated_for;/m/06823p;/m/0fm3b5;/award/award_category/nominees./award/award_nomination/nominated_for;/m/091z_p;;;;;;;;;;6.280915;6.233056;1;1
/m/0fbtbt;/award/award_category/nominees./award/award_nomination/nominated_for;/m/039fgy;/m/0fbtbt;/award/award_category/winners./award/award_honor/award_winner;/m/05ldnp;/m/04g3p5;/award/award_nominee/award_nominations./award/award_nomination/award;/m/0fbtbt;/m/05ldnp;/award/award_nominee/award_nominations./award/award_nomination/award;/m/0fbtbt;/m/0fbtbt;/award/award_category/winners./award/award_honor/award_winner;/m/04g3p5;6.4939213;6.086069;1;1
/m/0gs96;/award/award_category/winners./award/award_honor/ceremony;/m/05qb8vx;/m/0gs96;/award/award_category/winners./award/award_honor/ceremony;/m/073hkh;;;;;;;;;;6.310187;6.6207476;1;1
/m/0257__;/award/award_category/winners./award/award_honor/ceremony;/m/02rjjll;/m/0257__;/award/award_category/winners./award/award_honor/ceremony;/m/05pd94v;;;;;;;;;;6.7829776;6.634612;1;1
/m/01c92g;/award/award_category/winners./award/award_honor/ceremony;/m/01mhwk;/m/01c92g;/award/award_category/winners./award/award_honor/award_winner;/m/012x4t;/m/01c92g;/award/award_category/winners./award/award_honor/award_winner;/m/09889g;/m/01c92g;/award/award_category/category_of;/m/0c4ys;/m/01c92g;/award/award_category/winners./award/award_honor/award_winner;/m/02qwg;6.28211;6.349147;1;1
/m/023vrq;/award/award_category/winners./award/award_honor/ceremony;/m/056878;/m/023vrq;/award/award_category/winners./award/award_honor/ceremony;/m/02rjjll;;;;;;;;;;6.769189;6.7328115;1;2
/m/0gq_d;/award/award_category/winners./award/award_honor/ceremony;/m/073hmq;/m/0gq_d;/award/award_category/winners./award/award_honor/ceremony;/m/0bzm81;;;;;;;;;;6.5318217;6.5865993;1;2
/m/03nc9d;/award/award_category/winners./award/award_honor/ceremony;/m/09n4nb;/m/03nc9d;/award/award_category/winners./award/award_honor/ceremony;/m/019bk0;;;;;;;;;;6.95832;6.5945654;1;3
/m/02gx2k;/award/award_category/winners./award/award_honor/ceremony;/m/0gpjbt;/m/02gx2k;/award/award_category/winners./award/award_honor/ceremony;/m/02rjjll;;;;;;;;;;7.1025677;6.8147054;1;2
/m/019bnn;/award/award_category/winners./award/award_honor/ceremony;/m/09n4nb;/m/019bnn;/award/award_category/winners./award/award_honor/ceremony;/m/056878;;;;;;;;;;6.369121;6.092165;1;3
/m/0gqzz;/award/award_category/winners./award/award_honor/ceremony;/m/04110lv;/m/0gqzz;/award/award_category/winners./award/award_honor/ceremony;/m/02pgky2;;;;;;;;;;6.0465775;5.7721705;1;2
/m/0bzkgg;/award/award_ceremony/awards_presented./award/award_honor/honored_for;/m/01jc6q;/m/0bzkgg;/award/award_ceremony/awards_presented./award/award_honor/award_winner;/m/02t__l;/m/0bzkgg;/award/award_ceremony/awards_presented./award/award_honor/award_winner;/m/0jf1b;/m/0bzkgg;/award/award_ceremony/awards_presented./award/award_honor/award_winner;/m/01p7b6b;/m/0bzkgg;/award/award_ceremony/awards_presented./award/award_honor/award_winner;/m/0g476;9.541165;6.226528;1;2
/m/0bxs_d;/award/award_ceremony/awards_presented./award/award_honor/honored_for;/m/015g28;/m/0bxs_d;/award/award_ceremony/awards_presented./award/award_honor/honored_for;/m/030cx;;;;;;;;;;7.291349;7.223255;1;2
/m/0f502;/award/award_nominee/award_nominations./award/award_nomination/award;/m/09sb52;/m/01mqc_;/award/award_nominee/award_nominations./award/award_nomination/award_nominee;/m/0f502;/m/0f502;/award/award_nominee/award_nominations./award/award_nomination/award_nominee;/m/02bkdn;/m/0f502;/award/award_nominee/award_nominations./award/award_nomination/nominated_for;/m/0bt3j9;/m/01wgcvn;/award/award_nominee/award_nominations./award/award_nomination/award_nominee;/m/0f502;6.396143;6.3512764;1;1
/m/015bwt;/award/award_nominee/award_nominations./award/award_nomination/award;/m/01d38g;/m/015bwt;/award/award_nominee/award_nominations./award/award_nomination/award;/m/031b3h;;;;;;;;;;7.0548368;6.491253;1;2
/m/07xr3w;/award/award_nominee/award_nominations./award/award_nomination/award;/m/0gr0m;/m/07xr3w;/people/person/profession;/m/0dgd_;/m/025scjj;/film/film/cinematography;/m/07xr3w;;;;;;;7.382904;6.7278094;1;1
