03804744;_has_part;03501288;03804744;_has_part;04184095;;;;;;;;;;1.1483289;1.7939728;1;43
03158885;_has_part;03474896;03158885;_has_part;03520654;;;;;;;;;;1.5823698;2.35657;1;119
11999958;_hypernym;11579418;11911591;_member_meronym;11999958;;;;;;;;;;1.0690284;4.3132725;1;16969
12198628;_hypernym;11575425;12194776;_member_meronym;12198628;;;;;;;;;;1.3731377;2.6222215;1;296
12536665;_hypernym;11585340;12501745;_member_meronym;12536665;;;;;;;;;;1.0907466;2.4260783;1;54
11975853;_hypernym;11579418;11911591;_member_meronym;11975853;11975853;_member_meronym;11976170;;;;;;;1.0747726;3.850856;1;4100
11821777;_hypernym;11573660;11818945;_member_meronym;11821777;;;;;;;;;;0.9329838;4.3848295;1;7187
15256714;_hypernym;05867413;15256022;_hypernym;15256714;15256245;_hypernym;15256714;;;;;;;1.7475091;2.5559945;1;473
02161737;_hypernym;01342529;02159271;_member_meronym;02161737;;;;;;;;;;1.878713;4.178051;1;12271
15145782;_hypernym;15290337;15147097;_has_part;15145782;;;;;;;;;;1.1276393;2.608477;1;772
12513426;_hypernym;11585340;12501745;_member_meronym;12513426;;;;;;;;;;1.3407035;3.9057224;1;5894
02642430;_hypernym;01429349;02642430;_member_meronym;02643713;02642430;_member_meronym;02642935;;;;;;;1.1114385;3.8704023;1;1654
07040148;_hypernym;07037465;07040148;_hypernym;07044917;;;;;;;;;;1.6276017;4.109931;1;8627
12969670;_hypernym;12969131;12968882;_member_meronym;12969670;;;;;;;;;;1.7438533;4.4678917;1;30451
12321395;_hypernym;12320010;12319687;_member_meronym;12321395;12321395;_has_part;07774295;;;;;;;0.99130297;4.7329373;1;15439
12759496;_hypernym;11567411;12758639;_member_meronym;12759496;;;;;;;;;;1.6024642;3.7551923;1;1025
02390949;_hypernym;02386388;07453638;_derivationally_related_form;02390949;02390949;_derivationally_related_form;07453638;;;;;;;1.5878545;3.2038953;1;11532
01535310;_hypernym;01507175;01529036;_member_meronym;01535310;;;;;;;;;;1.3763905;4.443897;1;13406
12406715;_hypernym;12405714;12405209;_member_meronym;12406715;;;;;;;;;;1.6530132;4.529723;1;23994
02029571;_hypernym;01507175;02025530;_member_meronym;02029571;;;;;;;;;;1.3558278;3.860291;1;22481
02299924;_hypernym;02298632;02299924;_synset_domain_topic_of;00092366;;;;;;;;;;2.0161633;5.1574907;1;32180
01683724;_hypernym;01656813;01683724;_member_meronym;01684435;;;;;;;;;;1.1615348;2.0675094;1;24
00239321;_hypernym;00109660;13530408;_derivationally_related_form;00239321;;;;;;;;;;1.8772792;2.1250458;1;8
12511046;_hypernym;11585340;12501745;_member_meronym;12511046;;;;;;;;;;1.0197783;4.776909;1;15950
12860254;_hypernym;11579418;12838027;_member_meronym;12860254;;;;;;;;;;1.3894887;2.545789;1;387
00414627;_hypernym;01855606;00168658;_derivationally_related_form;00414627;;;;;;;;;;1.6046975;1.6146393;1;1
00858377;_hypernym;00858188;00015303;_derivationally_related_form;00858377;00858377;_derivationally_related_form;00015303;00858377;_derivationally_related_form;00015498;00015498;_derivationally_related_form;00858377;1.6332623;4.076688;1;6760
02346823;_hypernym;01862557;02346315;_member_meronym;02346823;02346823;_member_meronym;02347443;02346823;_member_meronym;02347140;02346823;_member_meronym;02346998;1.0844347;4.144876;1;5335
12185078;_hypernym;11575425;12169776;_member_meronym;12185078;;;;;;;;;;1.2513794;4.1309185;1;3519
02394822;_hypernym;01862557;02394068;_member_meronym;02394822;;;;;;;;;;1.1619613;1.3009081;1;1
12201166;_hypernym;11575425;12194776;_member_meronym;12201166;;;;;;;;;;1.5449914;4.043977;1;6707
12636705;_hypernym;11585340;12619306;_member_meronym;12636705;;;;;;;;;;1.5340414;2.2558994;1;14
13000668;_hypernym;11592146;13000372;_member_meronym;13000668;;;;;;;;;;1.492756;3.849818;1;1986
02654609;_hypernym;01432517;02654256;_member_meronym;02654609;;;;;;;;;;1.2704918;3.7308567;1;4701
01901133;_hypernym;01904930;00289388;_derivationally_related_form;01901133;;;;;;;;;;1.964872;2.1705933;1;9
13068073;_hypernym;11592146;13067845;_member_meronym;13068073;;;;;;;;;;1.8629202;4.0025115;1;24014
12299988;_hypernym;11562747;12299988;_member_meronym;12300625;12299988;_member_meronym;12309403;12299988;_member_meronym;12306519;12299988;_member_meronym;12303349;0.947994;1.0444934;1;1
11835451;_hypernym;11573660;11827775;_member_meronym;11835451;;;;;;;;;;1.7957866;3.5862343;1;14895
02181863;_hypernym;01759182;02163982;_member_meronym;02181863;02181863;_member_meronym;02182796;02181863;_member_meronym;02182498;02181863;_member_meronym;02182220;1.0478508;2.5607443;1;20
10597505;_hypernym;09610660;10597505;_derivationally_related_form;01039330;;;;;;;;;;1.9184102;2.2817757;1;24
02690708;_hypernym;02655135;02694287;_hypernym;02690708;;;;;;;;;;1.7160244;1.6199841;1;5
07560903;_hypernym;07560652;02846322;_derivationally_related_form;07560903;07560903;_derivationally_related_form;02846322;;;;;;;1.288481;3.213258;1;2878
01401772;_hypernym;01400044;07410207;_derivationally_related_form;01401772;01401772;_derivationally_related_form;07410207;01401772;_derivationally_related_form;00128867;00128867;_derivationally_related_form;01401772;1.4344537;1.8127183;1;1
02271740;_hypernym;01759182;02271740;_member_meronym;02272428;;;;;;;;;;1.425054;2.0253448;1;123
01648993;_hypernym;01626600;01648818;_member_meronym;01648993;;;;;;;;;;1.4779494;4.1222906;1;2631
11864602;_hypernym;11565385;11864364;_member_meronym;11864602;11864602;_member_meronym;11864906;11864602;_member_meronym;11867070;;;;1.0050474;3.986775;1;7753
12006503;_hypernym;11579418;11911591;_member_meronym;12006503;12006503;_member_meronym;12006766;;;;;;;0.8580019;4.0408835;1;4689
00500280;_hypernym;00565302;00501080;_has_part;00500280;00499924;_has_part;00500280;;;;;;;1.5406294;4.8503323;1;24252
12932532;_hypernym;11585340;12930044;_member_meronym;12932532;12932532;_member_meronym;12932706;;;;;;;1.262449;2.2539487;1;20
01566386;_hypernym;01504437;01524885;_member_meronym;01566386;01566386;_member_meronym;01566509;;;;;;;0.93402565;4.851305;1;20756
01693472;_hypernym;01656813;01693472;_member_meronym;01693995;;;;;;;;;;1.066891;1.6232833;1;1
11771383;_hypernym;11567411;11766609;_member_meronym;11771383;;;;;;;;;;1.7803676;2.8866076;1;1316
12079737;_hypernym;11556857;12039743;_member_meronym;12079737;;;;;;;;;;1.1572505;3.6471627;1;1232
13081050;_hypernym;11592146;13080471;_member_meronym;13081050;;;;;;;;;;1.2084169;3.5847216;1;317
11788926;_hypernym;11556857;11778534;_member_meronym;11788926;;;;;;;;;;1.1804004;3.7818565;1;2256
02422249;_hypernym;01864707;02400139;_member_meronym;02422249;;;;;;;;;;1.3249834;3.6618562;1;963
11972141;_hypernym;11579418;11911591;_member_meronym;11972141;;;;;;;;;;0.9494232;3.7663572;1;3619
08142170;_hypernym;08348815;08135342;_has_part;08142170;;;;;;;;;;1.4229562;4.584456;1;11466
12200315;_hypernym;11575425;12194776;_member_meronym;12200315;;;;;;;;;;1.6038359;3.7787135;1;1967
12485811;_hypernym;11567411;12485122;_member_meronym;12485811;;;;;;;;;;1.6547916;2.9499109;1;2894
12883395;_hypernym;11579418;12876032;_member_meronym;12883395;;;;;;;;;;1.9148793;4.1159434;1;7087
01089137;_hypernym;01088923;03420559;_derivationally_related_form;01089137;;;;;;;;;;1.5235233;1.7922617;1;3
12898226;_hypernym;11579418;12892226;_member_meronym;12898226;;;;;;;;;;1.3773055;2.377733;1;39
13470491;_hypernym;13457378;00431826;_derivationally_related_form;13470491;;;;;;;;;;1.6689193;1.4903007;1;2
02895154;_hypernym;02740764;02862048;_has_part;02895154;;;;;;;;;;1.0066026;4.318242;1;19490
00810729;_hypernym;00811375;00810729;_derivationally_related_form;00740712;;;;;;;;;;1.8940867;1.8820907;1;3
11723655;_hypernym;11571907;11719468;_member_meronym;11723655;;;;;;;;;;1.0685537;3.1090388;1;1921
12501745;_hypernym;11566682;12501745;_member_meronym;12529353;;;;;;;;;;1.4667599;1.4607613;1;1
02163982;_hypernym;01342529;02159271;_member_meronym;02163982;02163982;_member_meronym;02176073;;;;;;;1.4311666;1.5688338;1;1
12005500;_hypernym;11579418;11911591;_member_meronym;12005500;;;;;;;;;;1.0724821;2.3549562;1;21
02320621;_hypernym;02316038;02320621;_member_meronym;02320888;;;;;;;;;;1.672611;3.1192656;1;7642
02453321;_hypernym;02452885;01079042;_derivationally_related_form;02453321;02453321;_derivationally_related_form;01079042;02453321;_derivationally_related_form;00343700;00343700;_derivationally_related_form;02453321;1.6869113;3.7770667;1;999
12583529;_hypernym;11556857;12581381;_member_meronym;12583529;;;;;;;;;;1.3944187;3.9722161;1;4058
10252354;_hypernym;13950812;10252354;_hypernym;09927451;;;;;;;;;;1.5911903;3.8416007;1;4380
01558765;_hypernym;01557185;01557697;_member_meronym;01558765;;;;;;;;;;1.6521887;4.4148226;1;13964
12373361;_hypernym;11565385;12359026;_member_meronym;12373361;12373361;_member_meronym;12373526;;;;;;;1.143264;4.6924014;1;9915
13196545;_hypernym;13167078;13192025;_member_meronym;13196545;;;;;;;;;;0.98525333;4.253852;1;5872
