05395690;_has_part;05508943;04449966;_has_part;05508943;05508943;_part_of;04449966;4.1729918;6.19872;1154;4.3714514;5.881586;1222;3.730628;3.8252409;2;8.194776773452759;0.9990888602290547;0.9751024313689427
05395690;_has_part;05508943;08168978;_has_part;05508943;05508943;_part_of;08168978;4.606907;5.6043005;509;4.6101546;5.7355604;591;4.344095;4.875408;47;8.856307029724121;0.9216627622023972;0.9751024313689427
05395690;_has_part;05508943;02265330;_has_part;05508943;05508943;_part_of;02265330;4.1954517;6.085871;828;4.231509;6.109474;1105;3.879877;3.9261663;4;8.542351007461548;0.9971934303230117;0.9751024313689427
05395690;_has_part;05508943;09999135;_has_part;05508943;05508943;_part_of;09999135;4.9385886;6.0658083;237;4.966975;5.720418;102;4.420005;4.4823933;2;8.266946792602539;0.9879923529371817;0.9751024313689427
05395690;_has_part;05508943;04846533;_has_part;05508943;05508943;_part_of;04846533;4.8958426;6.4313316;848;5.198815;6.878868;2301;4.45767;4.45767;1;8.998619794845581;0.9999645499920133;0.9751024313689427
05395690;_has_part;05508943;10526096;_has_part;05508943;05508943;_part_of;10526096;5.1140537;6.9187937;2237;4.718648;6.892928;4014;4.409829;5.1818876;42;9.170137882232666;0.9897476261068143;0.9751024313689427
05395690;_has_part;05508943;02539752;_has_part;05508943;05508943;_part_of;02539752;4.281446;6.0450525;1022;4.1961102;5.814911;1567;4.0157504;4.158988;7;8.250966310501099;0.9960687236375271;0.9751024313689427
05395690;_has_part;05508943;02197048;_has_part;05508943;05508943;_part_of;02197048;4.742247;6.046322;1257;4.3392835;5.2890587;347;3.7986097;3.9766626;4;9.216059923171997;0.9907432675084985;0.9751024313689427
05395690;_has_part;05508943;08849753;_has_part;05508943;05508943;_part_of;08849753;2.5726876;6.537795;8662;2.5687084;6.6978455;8488;2.7997165;4.881748;1114;8.212536096572876;0.8688572216269814;0.9751024313689427
05395690;_has_part;05508943;10915025;_has_part;05508943;05508943;_part_of;10915025;4.0976048;8.653533;9199;4.8340216;8.86853;6829;4.259672;4.37064;3;9.00112771987915;0.9997055191259475;0.9751024313689427
05395690;_has_part;05508943;04449966;_has_part;05508943;04449966;_hyponym;02399942;4.1729918;6.19872;1154;4.3714514;5.881586;1222;5.194776;6.1724687;514;1.5690460205078125;0.5797281405963953;0.6454728627838652
05395690;_has_part;05508943;08168978;_has_part;05508943;08168978;_hyponym;02399942;4.606907;5.6043005;509;4.6101546;5.7355604;591;4.48333;5.2782817;60;1.5832483768463135;0.8995133137338337;0.6454728627838652
05395690;_has_part;05508943;02265330;_has_part;05508943;02265330;_hyponym;02399942;4.1954517;6.085871;828;4.231509;6.109474;1105;4.532962;5.733012;232;1.578484296798706;0.790581918093732;0.6454728627838652
05395690;_has_part;05508943;09999135;_has_part;05508943;09999135;_hyponym;02399942;4.9385886;6.0658083;237;4.966975;5.720418;102;5.0448933;5.611779;27;1.4799976348876953;0.7404620883326299;0.6454728627838652
