03540267;_synset_domain_region_of;08860123;00942988;_synset_domain_region_of;08860123;08860123;_member_of_domain_region;00942988;03381126;_hyponym;00942988;00942988;_hyponym;04254777;0.8163129;0.48327917;2;1.0;0.55035836;3;1.0;0.9978078;2;1.3260817527770996;0.5366775486574746;0.7140786366211904
03540267;_synset_domain_region_of;08860123;02592866;_synset_domain_region_of;08860123;08860123;_member_of_domain_region;02592866;03381126;_hyponym;02592866;02592866;_hyponym;04254777;0.6978441;0.3620295;2;1.0;0.017440377;8;1.0;0.9927603;2;1.319838285446167;0.8407723250231334;0.7140786366211904
03540267;_synset_domain_region_of;08860123;02639605;_synset_domain_region_of;08860123;08860123;_member_of_domain_region;02639605;03381126;_hyponym;02639605;02639605;_hyponym;04254777;0.6011215;0.42534184;3;1.0;0.12319105;5;1.0;0.9986369;2;1.3345122337341309;0.741175519942468;0.7140786366211904
03540267;_synset_domain_region_of;08860123;08986691;_synset_domain_region_of;08860123;08860123;_member_of_domain_region;08986691;03381126;_hyponym;08986691;08986691;_hyponym;04254777;0.9685053;0.92882967;2;1.0;0.6462896;3;1.0;0.9982494;2;1.3252348899841309;0.5290309168177919;0.7140786366211904
03540267;_synset_domain_region_of;08860123;08899351;_synset_domain_region_of;08860123;08860123;_member_of_domain_region;08899351;03381126;_hyponym;08899351;08899351;_hyponym;04254777;0.92273796;0.7959366;2;1.0;0.5461917;3;1.0;0.99766505;2;1.2807941436767578;0.5369964934046708;0.7140786366211904
03540267;_synset_domain_region_of;08860123;09691994;_synset_domain_region_of;08860123;08860123;_member_of_domain_region;09691994;03381126;_hyponym;09691994;09691994;_hyponym;04254777;0.921248;0.59078914;2;1.0;0.13280399;5;1.0;0.9992243;2;1.327185869216919;0.7408000594637372;0.7140786366211904
03540267;_synset_domain_region_of;08860123;01178565;_synset_domain_region_of;08860123;08860123;_member_of_domain_region;01178565;03381126;_hyponym;01178565;01178565;_hyponym;04254777;0.4975504;0.087966315;11;1.0;0.02693574;19;1.0;0.9928889;2;1.452894687652588;0.9328585339245923;0.7140786366211904
03540267;_synset_domain_region_of;08860123;10191613;_synset_domain_region_of;08860123;08860123;_member_of_domain_region;10191613;03381126;_hyponym;10191613;10191613;_hyponym;04254777;0.7518573;0.7221584;2;1.0;0.56459844;4;1.0;0.9984131;2;1.2747316360473633;0.6516960503871315;0.7140786366211904
03540267;_synset_domain_region_of;08860123;10769459;_synset_domain_region_of;08860123;08860123;_member_of_domain_region;10769459;03381126;_hyponym;10769459;10769459;_hyponym;04254777;0.52785087;0.17388904;3;1.0;0.21597089;5;1.0;0.9968106;2;1.62666916847229;0.7371722138347354;0.7140786366211904
03540267;_synset_domain_region_of;08860123;10388924;_synset_domain_region_of;08860123;08860123;_member_of_domain_region;10388924;03381126;_hyponym;10388924;10388924;_hyponym;04254777;0.66894364;0.5442749;3;1.0;0.033150163;12;1.0;0.9939427;2;1.997234582901001;0.8936067047561687;0.7140786366211904
