00464513;_also_see;01430111;01430111;_also_see;00464513;;;;;;;;;;9.611473;5.9525146;1;1
00583239;_also_see;00346991;00346991;_also_see;00583239;;;;;;;;;;9.626782;6.7473154;1;1
01896478;_also_see;00921014;01896478;_derivationally_related_form;01789514;;;;;;;;;;9.713631;9.9610615;1;1
02397637;_derivationally_related_form;00373544;02397637;_derivationally_related_form;13940456;;;;;;;;;;9.241484;9.424591;1;1
01158872;_derivationally_related_form;00949134;01158872;_derivationally_related_form;10741590;;;;;;;;;;9.161072;9.128639;1;2
06880664;_derivationally_related_form;00135285;06880664;_derivationally_related_form;00624263;;;;;;;;;;9.834574;10.006604;1;2
01602318;_derivationally_related_form;14002279;14002279;_derivationally_related_form;01602318;;;;;;;;;;9.942369;8.24785;1;1
03472232;_derivationally_related_form;00099721;00099721;_derivationally_related_form;03472232;;;;;;;;;;9.993753;6.8151326;1;1
01822724;_derivationally_related_form;13811900;01822724;_derivationally_related_form;10686073;;;;;;;;;;10.322002;10.47338;1;1
07270179;_derivationally_related_form;00508032;00508032;_derivationally_related_form;07270179;;;;;;;;;;9.288733;5.507531;1;4
05148699;_derivationally_related_form;02495922;02495922;_derivationally_related_form;05148699;;;;;;;;;;9.436148;3.4918222;1;36
04096848;_derivationally_related_form;01127075;01127075;_derivationally_related_form;04096848;;;;;;;;;;9.830212;9.077576;1;1
01628197;_derivationally_related_form;03433877;01628197;_derivationally_related_form;00922144;;;;;;;;;;9.991579;10.148975;1;1
01031256;_derivationally_related_form;00318186;01031256;_derivationally_related_form;06796119;;;;;;;;;;9.45727;9.48964;1;1
01687569;_derivationally_related_form;05844105;05844105;_derivationally_related_form;01687569;;;;;;;;;;9.408189;7.0200624;1;1
11447851;_derivationally_related_form;01874875;11447851;_derivationally_related_form;01902783;;;;;;;;;;9.849253;10.035761;1;1
00093327;_derivationally_related_form;00068617;00093327;_hypernym;00387310;;;;;;;;;;9.900589;9.378414;1;1
01134781;_derivationally_related_form;00122954;10593115;_derivationally_related_form;01134781;;;;;;;;;;9.763126;9.790985;1;1
01024190;_derivationally_related_form;06763681;01024190;_derivationally_related_form;10309347;;;;;;;;;;8.875248;9.036854;1;1
10724699;_derivationally_related_form;01855155;10724699;_derivationally_related_form;02012344;;;;;;;;;;9.483912;9.393566;1;1
03800933;_derivationally_related_form;01707925;01707925;_derivationally_related_form;03800933;;;;;;;;;;9.332571;0.34029686;1;4728
02704349;_derivationally_related_form;03735637;00996969;_derivationally_related_form;02704349;;;;;;;;;;9.186431;9.320995;1;1
00339085;_derivationally_related_form;00358089;00339085;_hypernym;00338071;;;;;;;;;;9.511614;9.46747;1;1
01097500;_derivationally_related_form;15293590;01097500;_derivationally_related_form;01263711;;;;;;;;;;9.379541;9.193207;1;2
00754873;_derivationally_related_form;04665813;00311663;_also_see;00754873;;;;;;;;;;9.37062;9.339998;1;1
07185870;_derivationally_related_form;01824339;01824532;_derivationally_related_form;07185870;;;;;;;;;;9.846061;9.947851;1;1
01721556;_derivationally_related_form;10201535;01721754;_hypernym;01721556;;;;;;;;;;8.95472;8.849346;1;1
05747582;_derivationally_related_form;00682592;05747582;_derivationally_related_form;00315810;;;;;;;;;;10.052552;9.883098;1;2
00650353;_derivationally_related_form;04748836;04748836;_derivationally_related_form;00650353;;;;;;;;;;8.919286;6.4909177;1;1
01128193;_derivationally_related_form;04014297;04014297;_derivationally_related_form;01128193;;;;;;;;;;8.610217;3.6487722;1;35
00824292;_derivationally_related_form;06713187;00824292;_derivationally_related_form;01161017;;;;;;;;;;9.834282;9.865245;1;1
04754440;_derivationally_related_form;00684480;00684480;_derivationally_related_form;04754440;;;;;;;;;;9.842811;4.1912084;1;13
02618877;_derivationally_related_form;13534608;11553240;_derivationally_related_form;02618877;;;;;;;;;;10.245079;10.419586;1;1
01194483;_derivationally_related_form;04663763;01194483;_derivationally_related_form;04660536;;;;;;;;;;9.692806;9.590044;1;2
02431320;_derivationally_related_form;07331400;02431320;_derivationally_related_form;10580030;;;;;;;;;;8.860586;9.098494;1;2
01336587;_derivationally_related_form;10667187;10667187;_derivationally_related_form;01336587;;;;;;;;;;10.14356;6.304039;1;2
00318816;_derivationally_related_form;03281935;00318816;_hypernym;00317700;;;;;;;;;;10.588356;10.628878;1;1
05249636;_derivationally_related_form;02358034;02358034;_derivationally_related_form;05249636;;;;;;;;;;9.904291;0.55222917;1;8377
06721949;_derivationally_related_form;00941990;06721949;_derivationally_related_form;00816143;;;;;;;;;;9.145824;9.274467;1;2
00152018;_derivationally_related_form;00652346;00652346;_derivationally_related_form;00152018;;;;;;;;;;9.217103;5.797062;1;1
10014939;_derivationally_related_form;02443049;10014939;_derivationally_related_form;02439501;;;;;;;;;;9.196762;9.300453;1;2
05697363;_derivationally_related_form;00336831;05697363;_derivationally_related_form;00338817;;;;;;;;;;10.690638;10.664024;1;1
14042423;_derivationally_related_form;01569181;14042423;_derivationally_related_form;00359511;;;;;;;;;;9.719997;9.754373;1;2
01800422;_derivationally_related_form;00271263;00271263;_derivationally_related_form;01800422;;;;;;;;;;9.193928;5.306487;1;5
07363346;_derivationally_related_form;01970826;01970826;_derivationally_related_form;07363346;;;;;;;;;;10.654407;8.033551;1;1
07154330;_derivationally_related_form;02937108;07154330;_derivationally_related_form;00980453;;;;;;;;;;9.633424;9.622576;1;1
12299988;_hypernym;11562747;12299988;_member_meronym;12309403;;;;;;;;;;7.250697;7.3077736;1;1
01639714;_hypernym;01631534;05633385;_derivationally_related_form;01639714;;;;;;;;;;7.6492176;7.49233;1;1
00396703;_hypernym;00394813;00380083;_derivationally_related_form;00396703;;;;;;;;;;7.1693387;7.032766;1;1
13999663;_hypernym;13998576;13999663;_derivationally_related_form;01301410;;;;;;;;;;6.3237395;6.8516655;1;1
08921850;_instance_hypernym;08700255;08921850;_member_of_domain_region;08017614;;;;;;;;;;5.457303;5.4750113;1;1
01733213;_synset_domain_topic_of;00543233;09952539;_derivationally_related_form;01733213;;;;;;;;;;6.4087133;6.4791703;1;1
09843956;_synset_domain_topic_of;00471613;01413173;_derivationally_related_form;09843956;;;;;;;;;;7.664176;7.8252044;1;1
00912048;_verb_group;00975584;00865776;_hypernym;00912048;;;;;;;;;;10.157521;10.129707;1;1
02245993;_verb_group;02244956;01110274;_derivationally_related_form;02245993;;;;;;;;;;10.091516;9.8045845;1;1
02326355;_verb_group;01315333;02326355;_derivationally_related_form;09877587;;;;;;;;;;10.544223;10.350746;1;1
