00464513;_also_see;01430111;01430111;_also_see;00464513;00464513;_also_see;01925372;00464513;_derivationally_related_form;04821277;04821277;_derivationally_related_form;00464513;9.611473;0.32017195;1;7377
00583239;_also_see;00346991;00346991;_also_see;00583239;00583239;_also_see;02290998;00583239;_also_see;02505716;00583239;_also_see;00958880;9.626782;6.794439;1;3
00644372;_also_see;01688271;01688271;_also_see;00644372;01866535;_also_see;00644372;00644372;_also_see;01866535;;;;10.076052;-0.20009188;1;14403
01896478;_also_see;00921014;00921014;_also_see;01896478;01789514;_derivationally_related_form;01896478;01896478;_derivationally_related_form;01789514;00794079;_derivationally_related_form;01896478;9.713631;0.6396767;1;1414
02397637;_derivationally_related_form;00373544;00373544;_derivationally_related_form;02397637;02397637;_derivationally_related_form;13940456;02397637;_derivationally_related_form;00198451;02397637;_derivationally_related_form;07251984;9.241484;5.7473645;1;4
01158872;_derivationally_related_form;00949134;01158872;_derivationally_related_form;00947128;01158872;_derivationally_related_form;10741590;01158872;_derivationally_related_form;10743124;01158872;_derivationally_related_form;05148699;9.161072;9.36161;1;4
06880664;_derivationally_related_form;00135285;00135285;_derivationally_related_form;06880664;06880664;_derivationally_related_form;00624263;00624263;_derivationally_related_form;06880664;06882333;_hypernym;06880664;9.834574;9.7902565;1;1
06183899;_derivationally_related_form;10705615;10705615;_derivationally_related_form;06183899;06183899;_hypernym;05661996;06184270;_hypernym;06183899;;;;8.956772;3.402494;1;17
01057034;_derivationally_related_form;01253379;01253379;_derivationally_related_form;01057034;01057034;_hypernym;00778275;;;;;;;10.796273;11.006538;1;1
01602318;_derivationally_related_form;14002279;14002279;_derivationally_related_form;01602318;02673134;_verb_group;01602318;01602318;_verb_group;02673134;01602318;_derivationally_related_form;02152212;9.942369;7.965127;1;2
03472232;_derivationally_related_form;00099721;00099721;_derivationally_related_form;03472232;03472232;_derivationally_related_form;00100551;00100551;_derivationally_related_form;03472232;03472232;_synset_domain_topic_of;00433802;9.993753;1.7638946;1;116
01822724;_derivationally_related_form;13811900;13811900;_derivationally_related_form;01822724;01822724;_hypernym;01771535;10686073;_derivationally_related_form;01822724;01822724;_derivationally_related_form;10686073;10.322002;-2.3381226;1;40824
07270179;_derivationally_related_form;00508032;00508032;_derivationally_related_form;07270179;07270179;_derivationally_related_form;01588493;01588493;_derivationally_related_form;07270179;07270179;_derivationally_related_form;00651991;9.288733;5.276575;1;8
05148699;_derivationally_related_form;02495922;02495922;_derivationally_related_form;05148699;05149695;_hypernym;05148699;05151088;_hypernym;05148699;05148699;_derivationally_related_form;01158872;9.436148;9.797203;1;1
01754105;_derivationally_related_form;00113113;00113113;_derivationally_related_form;01754105;01754105;_derivationally_related_form;03999992;03999992;_derivationally_related_form;01754105;;;;9.097688;-0.9703622;1;31208
04096848;_derivationally_related_form;01127075;01127075;_derivationally_related_form;04096848;04096848;_hypernym;02796623;01127215;_derivationally_related_form;04096848;04096848;_derivationally_related_form;01127215;9.830212;8.603781;1;2
01628197;_derivationally_related_form;03433877;03433877;_derivationally_related_form;01628197;01628197;_derivationally_related_form;00922144;01867295;_derivationally_related_form;01628197;01628197;_derivationally_related_form;01867295;9.991579;10.464745;1;1
01031256;_derivationally_related_form;00318186;01031256;_derivationally_related_form;10578762;01031256;_derivationally_related_form;06796119;01031256;_derivationally_related_form;00122338;01031256;_derivationally_related_form;10282920;9.45727;9.280149;1;2
01687569;_derivationally_related_form;05844105;05844105;_derivationally_related_form;01687569;01687569;_derivationally_related_form;05750163;01687569;_derivationally_related_form;04928903;01687569;_derivationally_related_form;01159964;9.408189;7.1275797;1;3
01432474;_derivationally_related_form;05301908;05301908;_derivationally_related_form;01432474;01432474;_derivationally_related_form;05302499;05302499;_derivationally_related_form;01432474;;;;9.727442;7.2465796;1;2
09790482;_derivationally_related_form;00644583;00644583;_derivationally_related_form;09790482;09790482;_derivationally_related_form;00643473;00643473;_derivationally_related_form;09790482;;;;9.472304;5.0988054;1;2
11447851;_derivationally_related_form;01874875;01874875;_derivationally_related_form;11447851;11447851;_derivationally_related_form;01902783;01902783;_derivationally_related_form;11447851;11447851;_hypernym;11458624;9.849253;10.3623295;1;1
00093327;_derivationally_related_form;00068617;00068617;_derivationally_related_form;00093327;00093327;_derivationally_related_form;00068333;00068333;_derivationally_related_form;00093327;00093327;_hypernym;00387310;9.900589;6.003647;1;2
06203758;_derivationally_related_form;10502950;10502950;_derivationally_related_form;06203758;06203758;_hypernym;06201908;;;;;;;10.707434;-3.0241814;1;24339
01134781;_derivationally_related_form;00122954;00122954;_derivationally_related_form;01134781;10593115;_derivationally_related_form;01134781;01134781;_derivationally_related_form;10593115;01135501;_hypernym;01134781;9.763126;9.934072;1;1
01024190;_derivationally_related_form;06763681;01024190;_derivationally_related_form;06613056;01024190;_derivationally_related_form;07180570;01024190;_derivationally_related_form;06766190;01024190;_derivationally_related_form;10309347;8.875248;8.798815;1;4
00007328;_derivationally_related_form;10803193;10803193;_derivationally_related_form;00007328;00007328;_derivationally_related_form;00837293;;;;;;;10.309782;-0.2912333;1;16068
10724699;_derivationally_related_form;01855155;01855155;_derivationally_related_form;10724699;10724699;_derivationally_related_form;02232190;10724699;_derivationally_related_form;02012344;10724699;_derivationally_related_form;02220461;9.483912;9.489791;1;1
03800933;_derivationally_related_form;01707925;01707925;_derivationally_related_form;03800933;02795978;_hypernym;03800933;03800933;_derivationally_related_form;10340312;02803349;_hypernym;03800933;9.332571;0.38832286;1;3757
02704349;_derivationally_related_form;03735637;03735637;_derivationally_related_form;02704349;00996969;_derivationally_related_form;02704349;02704349;_derivationally_related_form;00996969;02704928;_hypernym;02704349;9.186431;5.6195803;1;4
00339085;_derivationally_related_form;00358089;00358089;_derivationally_related_form;00339085;00339085;_derivationally_related_form;03141702;03141702;_derivationally_related_form;00339085;00339085;_hypernym;00338071;9.511614;3.4917445;1;18
07411350;_derivationally_related_form;02033295;02033295;_derivationally_related_form;07411350;07411350;_hypernym;07351612;;;;;;;9.809332;10.165473;1;1
01097500;_derivationally_related_form;15293590;01097500;_derivationally_related_form;01157850;01097500;_derivationally_related_form;10028765;01097500;_derivationally_related_form;01263711;01097500;_derivationally_related_form;10512201;9.379541;9.401821;1;3
09797113;_derivationally_related_form;00720808;00720808;_derivationally_related_form;09797113;02565491;_derivationally_related_form;09797113;09797113;_hypernym;10756433;;;;10.242714;0.94615245;1;335
00754873;_derivationally_related_form;04665813;04665813;_derivationally_related_form;00754873;00754873;_derivationally_related_form;00616153;00311663;_also_see;00754873;00754873;_also_see;00311663;9.37062;9.300887;1;2
07185870;_derivationally_related_form;01824339;01824339;_derivationally_related_form;07185870;01824532;_derivationally_related_form;07185870;07185870;_derivationally_related_form;00903212;07185870;_derivationally_related_form;01824532;9.846061;6.148682;1;4
01721556;_derivationally_related_form;10201535;10201535;_derivationally_related_form;01721556;01721754;_hypernym;01721556;01721556;_verb_group;00010435;07014029;_derivationally_related_form;01721556;8.95472;9.128696;1;1
00521562;_derivationally_related_form;01711445;01711445;_derivationally_related_form;00521562;00550771;_hypernym;00521562;;;;;;;8.5858555;8.653679;1;1
02625016;_derivationally_related_form;00050693;00050693;_derivationally_related_form;02625016;02625016;_hypernym;02624263;;;;;;;9.180765;9.075335;1;1
05747582;_derivationally_related_form;00682592;00682592;_derivationally_related_form;05747582;05747582;_derivationally_related_form;00682781;05747582;_derivationally_related_form;00315810;05747582;_derivationally_related_form;00696189;10.052552;1.1948912;1;400
01045419;_derivationally_related_form;10776339;10776339;_derivationally_related_form;01045419;01045419;_derivationally_related_form;10147619;;;;;;;9.096173;9.108564;1;1
