07362075;_derivationally_related_form;02680814;02681335;_hypernym;02680814;-0.9352049079708299
07362075;_derivationally_related_form;02680814;01056411;_derivationally_related_form;02680814;-0.9104222545541532
07362075;_derivationally_related_form;02680814;15268239;_derivationally_related_form;02680814;-0.7459437476590749
07362075;_derivationally_related_form;02680814;00974031;_hypernym;02680814;-1.5689599068095783
07362075;_derivationally_related_form;02680814;07365849;_derivationally_related_form;02680814;-2.2511145784502653
07362075;_derivationally_related_form;02680814;00572661;_hypernym;02680814;-2.5137063188441346
07362075;_derivationally_related_form;02680814;01076046;_derivationally_related_form;02680814;-5.070336154583086
07362075;_derivationally_related_form;02680814;02380009;_hypernym;02680814;-0.515663699668522
07362075;_derivationally_related_form;02680814;02510184;_hypernym;02680814;-0.8785785258443384
07362075;_derivationally_related_form;02680814;02680691;_hypernym;02680814;-0.7452008409706987
07362075;_derivationally_related_form;02680814;01022483;_derivationally_related_form;02680814;-1.8634395763594636
07362075;_derivationally_related_form;02680814;02681524;_hypernym;02680814;-0.8347335190380315
07362075;_derivationally_related_form;02680814;02680531;_hypernym;02680814;-0.5229250212969094
07362075;_derivationally_related_form;02680814;02680814;_derivationally_related_form;07362075;-1.0000524841373608
07362075;_derivationally_related_form;02680814;07365849;_hyponym;07362075;-0.7198873951482075
07362075;_derivationally_related_form;02680814;01201429;_hypernym;07362075;-0.5917356881458402
08524735;_instance_hyponym;08770932;08766988;_has_part;08770932;3.4959864817490143
08524735;_instance_hyponym;08770932;08969798;_instance_hypernym;08524735;0.3245257146290269
08524735;_instance_hyponym;08770932;08849372;_instance_hypernym;08524735;0.24678522684001872
08524735;_instance_hyponym;08770932;08771116;_instance_hypernym;08524735;-0.19869881705856524
08524735;_instance_hyponym;08770932;08851034;_instance_hypernym;08524735;-0.23287702388036824
08524735;_instance_hyponym;08770932;08789605;_instance_hypernym;08524735;-0.13755845348955
08524735;_instance_hyponym;08770932;08903636;_instance_hypernym;08524735;0.003359099198009113
08524735;_instance_hyponym;08770932;08889657;_instance_hypernym;08524735;-0.3690707720708543
08524735;_instance_hyponym;08770932;08936303;_instance_hypernym;08524735;-0.27039028283555155
