07362075;_derivationally_related_form;02680814;01076046;_derivationally_related_form;02680814;;;;;;;;;;9.95513;10.801929;1;1
08524735;_instance_hyponym;08770932;08889657;_instance_hypernym;08524735;;;;;;;;;;7.3024173;7.5744333;1;1
12169776;_member_holonym;12169526;12173407;_member_holonym;12169776;;;;;;;;;;10.350064;10.036481;1;1
05651068;_part_of;05650820;00963570;_derivationally_related_form;05650820;;;;;;;;;;11.78746;11.999597;1;1
03278248;_has_part;03033362;04079933;_part_of;03033362;;;;;;;;;;7.757918;8.567694;1;1
09044862;_has_part;09105821;08564307;_has_part;09105821;;;;;;;;;;8.644244;8.670927;1;1
02427726;_derivationally_related_form;10381214;00165298;_derivationally_related_form;02427726;;;;;;;;;;10.586621;11.291488;1;1
07751004;_hypernym;13138308;13134947;_hyponym;13138308;;;;;;;;;;10.4278145;10.721126;1;1
08394423;_hypernym;08191230;08198137;_hyponym;08191230;;;;;;;;;;10.742353;10.8353815;1;1
06232880;_member_of_domain_topic;15195928;15161872;_synset_domain_topic_of;06232880;;;;;;;;;;8.685627;8.73281;1;1
02464693;_also_see;00724081;04670022;_derivationally_related_form;00724081;;;;;;;;;;9.379963;10.072738;1;1
10490699;_hyponym;09773962;10482220;_hypernym;09773962;;;;;;;;;;10.3128195;10.178608;1;1
06674542;_derivationally_related_form;00970732;00970732;_derivationally_related_form;06674542;;;;;;;;;;10.566346;1.3311123;1;545
00754956;_hyponym;00756194;00756194;_hypernym;00754956;;;;;;;;;;10.150302;-0.2094105;1;23368
02461701;_hypernym;01864707;02367678;_hypernym;01864707;;;;;;;;;;9.792501;9.592141;1;1
08163273;_hypernym;08163792;05904313;_synset_domain_topic_of;08163273;;;;;;;;;;11.132029;11.290406;1;1
08816236;_member_meronym;09750891;08816969;_part_of;08816236;;;;;;;;;;11.54079;11.168396;1;1
09418169;_part_of;08766988;01285305;_synset_domain_region_of;08766988;;;;;;;;;;10.796064;11.292127;1;1
01938850;_hyponym;01947874;08107499;_hyponym;01938850;;;;;;;;;;9.199258;9.195199;1;1
01551871;_derivationally_related_form;10566072;01684337;_verb_group;01551871;;;;;;;;;;10.378569;10.007426;1;1
08729452;_part_of;08723006;07866723;_synset_domain_region_of;08723006;;;;;;;;;;11.224387;10.868944;1;1
01429349;_hyponym;01457576;02622823;_hypernym;01429349;;;;;;;;;;8.486677;8.60024;1;1
03683708;_part_of;02752311;03379204;_hypernym;02752311;;;;;;;;;;11.1796055;11.260621;1;1
09102016;_has_part;09103648;09044862;_has_part;09102016;;;;;;;;;;9.995621;10.46425;1;1
08947319;_instance_hypernym;08698379;08705397;_instance_hypernym;08698379;;;;;;;;;;10.292972;10.215676;1;1
08685677;_instance_hyponym;08686821;08686979;_instance_hypernym;08685677;;;;;;;;;;9.888569;10.130305;1;1
01435380;_derivationally_related_form;01142519;01436290;_hypernym;01435380;;;;;;;;;;9.217633;9.513497;1;1
01696849;_member_meronym;01697837;01656813;_hyponym;01696849;;;;;;;;;;10.830655;11.545514;1;1
12646950;_hypernym;13112664;12626353;_hypernym;13112664;;;;;;;;;;9.9235935;9.940189;1;1
02842303;_hypernym;04565963;03013162;_hypernym;04565963;;;;;;;;;;10.691837;10.838573;1;1
12111882;_member_holonym;12100538;12126238;_member_holonym;12100538;;;;;;;;;;10.351514;10.496115;1;1
00515154;_hyponym;00184907;00137313;_hyponym;00515154;;;;;;;;;;9.204743;8.666736;1;1
09850642;_synset_domain_region_of;08860123;04753799;_synset_domain_region_of;08860123;;;;;;;;;;10.0404;10.201907;1;1
01831531;_hyponym;01923909;01992251;_hypernym;01831531;;;;;;;;;;9.001564;8.938004;1;1
01877204;_hypernym;01850315;01953810;_hypernym;01850315;;;;;;;;;;9.955447;10.275538;1;1
00161243;_hyponym;00180962;00674607;_derivationally_related_form;00161243;;;;;;;;;;9.916024;9.8003025;1;1
03044934;_derivationally_related_form;01456463;01552519;_hyponym;01456463;;;;;;;;;;10.809437;10.211646;1;1
06122178;_hypernym;06115476;06073888;_hypernym;06115476;;;;;;;;;;11.116824;10.671347;1;1
08920924;_has_part;08926543;08924913;_part_of;08920924;;;;;;;;;;10.043907;10.005922;1;1
08081668;_hyponym;08096624;08082602;_hypernym;08081668;;;;;;;;;;8.569761;8.903546;1;1
01628197;_derivationally_related_form;03433877;01867295;_derivationally_related_form;01628197;;;;;;;;;;10.5381155;10.46532;1;1
03499142;_hypernym;03290771;02744651;_derivationally_related_form;03499142;;;;;;;;;;11.0189905;11.015575;1;1
12171966;_member_holonym;12171750;12172481;_member_holonym;12171750;;;;;;;;;;12.194373;11.8782015;1;1
03776460;_hypernym;04467099;01453969;_derivationally_related_form;04467099;;;;;;;;;;10.711595;10.764356;1;1
08765315;_instance_hypernym;08524735;09054480;_instance_hypernym;08524735;;;;;;;;;;9.881475;9.756936;1;1
11218473;_synset_domain_region_of;08859173;09765278;_instance_hyponym;11218473;;;;;;;;;;10.851062;10.7094145;1;1
01458302;_part_of;05457469;01355326;_has_part;01458302;;;;;;;;;;10.999534;11.796805;1;1
12166003;_member_holonym;12157276;12158148;_member_holonym;12157276;;;;;;;;;;11.463353;11.832867;1;1
02346136;_hyponym;02345856;02346409;_hyponym;02345856;;;;;;;;;;10.775152;10.798827;1;1
01507175;_hyponym;01803764;01802309;_member_meronym;01803764;;;;;;;;;;8.311205;8.365269;1;1
02062017;_hyponym;02073250;02062430;_hypernym;02062017;;;;;;;;;;9.688393;10.498432;1;1
01455592;_member_meronym;01455986;01432517;_hyponym;01455986;;;;;;;;;;11.207399;11.214491;1;1
01732713;_derivationally_related_form;03495258;10160770;_derivationally_related_form;03495258;;;;;;;;;;10.642103;10.725407;1;1
