08524735;_instance_hyponym;08770932;08524735;_instance_hyponym;08773098;08524735;_instance_hyponym;08774912;08524735;_instance_hyponym;08772794;08524735;_instance_hyponym;08771277;7.3024206;1;7.9447656;1;7.9232273;5;4.505384356252642;1.6066699028015137
08524735;_instance_hyponym;08770932;08524735;_instance_hyponym;08773336;08524735;_instance_hyponym;08773098;08524735;_instance_hyponym;08772794;08524735;_instance_hyponym;08771277;7.3024206;1;7.9447656;1;7.887911;5;4.514209853695542;1.6080257892608643
08524735;_instance_hyponym;08770932;08524735;_instance_hyponym;08773336;08524735;_instance_hyponym;08773098;08524735;_instance_hyponym;08774912;08524735;_instance_hyponym;08772794;7.3024206;1;7.9447656;1;7.916976;5;4.5069469511195965;1.608487606048584
08524735;_instance_hyponym;08770932;08524735;_instance_hyponym;08773336;08524735;_instance_hyponym;08774912;08524735;_instance_hyponym;08772794;08524735;_instance_hyponym;08771277;7.3024206;1;7.9447656;1;7.9051485;5;4.509902970202101;1.6081585884094238
08524735;_instance_hyponym;08770932;08524735;_instance_hyponym;08773336;08524735;_instance_hyponym;08773098;08524735;_instance_hyponym;08774912;08524735;_instance_hyponym;08771277;7.3024206;1;7.9447656;1;7.915125;5;4.507409626166357;1.6078310012817383
08524735;_instance_hyponym;08770932;08524735;_instance_hyponym;08773098;08524735;_instance_hyponym;08774704;08524735;_instance_hyponym;08772794;08524735;_instance_hyponym;08771277;7.3024206;1;7.9447656;1;7.914303;5;4.507615096584811;1.6083791255950928
08524735;_instance_hyponym;08770932;08524735;_instance_hyponym;08773098;08524735;_instance_hyponym;08774704;08524735;_instance_hyponym;08774912;08524735;_instance_hyponym;08772794;7.3024206;1;7.9447656;1;7.904288;5;4.510118056716237;1.6078064441680908
08524735;_instance_hyponym;08770932;08524735;_instance_hyponym;08773336;08524735;_instance_hyponym;08773098;08524735;_instance_hyponym;08774704;08524735;_instance_hyponym;08772794;7.3024206;1;7.9447656;1;7.897959;5;4.511699447978863;1.6086335182189941
08524735;_instance_hyponym;08770932;08524735;_instance_hyponym;08774704;08524735;_instance_hyponym;08774912;08524735;_instance_hyponym;08772794;08524735;_instance_hyponym;08771277;7.3024206;1;7.9447656;1;7.9020867;5;4.510668088989405;1.6074838638305664
08524735;_instance_hyponym;08770932;08524735;_instance_hyponym;08773336;08524735;_instance_hyponym;08774704;08524735;_instance_hyponym;08772794;08524735;_instance_hyponym;08771277;7.3024206;1;7.9447656;1;7.902321;5;4.510609583727934;1.6086504459381104
08524735;_instance_hyponym;08770932;08524735;_instance_hyponym;08773098;08524735;_instance_hyponym;08774704;08524735;_instance_hyponym;08774912;08524735;_instance_hyponym;08771277;7.3024206;1;7.9447656;1;7.8953137;5;4.512360438166308;1.6079514026641846
08524735;_instance_hyponym;08770932;08524735;_instance_hyponym;08773336;08524735;_instance_hyponym;08773098;08524735;_instance_hyponym;08774704;08524735;_instance_hyponym;08771277;7.3024206;1;7.9447656;1;7.907297;5;4.509366012638119;1.6072120666503906
08524735;_instance_hyponym;08770932;08524735;_instance_hyponym;08773336;08524735;_instance_hyponym;08774704;08524735;_instance_hyponym;08774912;08524735;_instance_hyponym;08772794;7.3024206;1;7.9447656;1;7.9220743;5;4.505672569066851;1.6078338623046875
08524735;_instance_hyponym;08770932;08524735;_instance_hyponym;08773098;08524735;_instance_hyponym;08772551;08524735;_instance_hyponym;08772794;08524735;_instance_hyponym;08771277;7.3024206;1;7.9447656;1;7.9169283;5;4.50695886974338;1.6078031063079834
08524735;_instance_hyponym;08770932;08524735;_instance_hyponym;08773336;08524735;_instance_hyponym;08773098;08524735;_instance_hyponym;08774704;08524735;_instance_hyponym;08774912;7.3024206;1;7.9447656;1;7.9201326;5;4.506157921316106;1.6077449321746826
08524735;_instance_hyponym;08770932;08524735;_instance_hyponym;08773336;08524735;_instance_hyponym;08774704;08524735;_instance_hyponym;08774912;08524735;_instance_hyponym;08771277;7.3024206;1;7.9447656;1;7.918191;5;4.506643261959062;1.6077594757080078
08524735;_instance_hyponym;08770932;08524735;_instance_hyponym;08771400;08524735;_instance_hyponym;08773098;08524735;_instance_hyponym;08772794;08524735;_instance_hyponym;08771277;7.3024206;1;7.9447656;1;7.9011197;5;4.510909732861522;1.6080071926116943
08524735;_instance_hyponym;08770932;08524735;_instance_hyponym;08773098;08524735;_instance_hyponym;08772551;08524735;_instance_hyponym;08774912;08524735;_instance_hyponym;08772794;7.3024206;1;7.9447656;1;7.903138;5;4.510405349243888;1.6076266765594482
08524735;_instance_hyponym;08770932;08524735;_instance_hyponym;08773336;08524735;_instance_hyponym;08773098;08524735;_instance_hyponym;08772551;08524735;_instance_hyponym;08772794;7.3024206;1;7.9447656;1;7.9021077;5;4.510662846167281;1.6078691482543945
08524735;_instance_hyponym;08770932;08524735;_instance_hyponym;08772551;08524735;_instance_hyponym;08774912;08524735;_instance_hyponym;08772794;08524735;_instance_hyponym;08771277;7.3024206;1;7.9447656;1;7.9142942;5;4.507617241854153;1.6083228588104248
08524735;_instance_hyponym;08770932;08524735;_instance_hyponym;08773336;08524735;_instance_hyponym;08772551;08524735;_instance_hyponym;08772794;08524735;_instance_hyponym;08771277;7.3024206;1;7.9447656;1;7.900557;5;4.511050331986402;1.6078908443450928
08524735;_instance_hyponym;08770932;08524735;_instance_hyponym;08771400;08524735;_instance_hyponym;08773098;08524735;_instance_hyponym;08774912;08524735;_instance_hyponym;08772794;7.3024206;1;7.9447656;1;7.905651;5;4.509777372276496;1.6079752445220947
08524735;_instance_hyponym;08770932;08524735;_instance_hyponym;08773098;08524735;_instance_hyponym;08772551;08524735;_instance_hyponym;08774912;08524735;_instance_hyponym;08771277;7.3024206;1;7.9447656;1;7.9089866;5;4.508943795745676;1.6081936359405518
08524735;_instance_hyponym;08770932;08524735;_instance_hyponym;08771400;08524735;_instance_hyponym;08773336;08524735;_instance_hyponym;08773098;08524735;_instance_hyponym;08772794;7.3024206;1;7.9447656;1;7.902985;5;4.510443598792323;1.6078197956085205
08524735;_instance_hyponym;08770932;08524735;_instance_hyponym;08773336;08524735;_instance_hyponym;08773098;08524735;_instance_hyponym;08772551;08524735;_instance_hyponym;08771277;7.3024206;1;7.9447656;1;7.918737;5;4.506506790926558;1.6077885627746582
08524735;_instance_hyponym;08770932;08524735;_instance_hyponym;08773098;08524735;_instance_hyponym;08770274;08524735;_instance_hyponym;08772794;08524735;_instance_hyponym;08771277;7.3024206;1;7.9447656;1;7.905705;5;4.509763906770702;1.6076045036315918
08524735;_instance_hyponym;08770932;08524735;_instance_hyponym;08771400;08524735;_instance_hyponym;08774912;08524735;_instance_hyponym;08772794;08524735;_instance_hyponym;08771277;7.3024206;1;7.9447656;1;7.9133043;5;4.5078646610162565;1.6078262329101562
08524735;_instance_hyponym;08770932;08524735;_instance_hyponym;08771400;08524735;_instance_hyponym;08773336;08524735;_instance_hyponym;08772794;08524735;_instance_hyponym;08771277;7.3024206;1;7.9447656;1;7.896446;5;4.512077485195119;1.60762357711792
08524735;_instance_hyponym;08770932;08524735;_instance_hyponym;08773098;08524735;_instance_hyponym;08772794;08524735;_instance_hyponym;08771277;08524735;_instance_hyponym;08773880;7.3024206;1;7.9447656;1;7.9190445;5;4.50642991380313;1.6071960926055908
08524735;_instance_hyponym;08770932;08524735;_instance_hyponym;08773336;08524735;_instance_hyponym;08772551;08524735;_instance_hyponym;08774912;08524735;_instance_hyponym;08772794;7.3024206;1;7.9447656;1;7.9130173;5;4.507936407090858;1.6070289611816406
08524735;_instance_hyponym;08770932;08524735;_instance_hyponym;08771400;08524735;_instance_hyponym;08773098;08524735;_instance_hyponym;08774912;08524735;_instance_hyponym;08771277;7.3024206;1;7.9447656;1;7.8991585;5;4.511399796596513;1.6079139709472656
08524735;_instance_hyponym;08770932;08524735;_instance_hyponym;08771400;08524735;_instance_hyponym;08773336;08524735;_instance_hyponym;08773098;08524735;_instance_hyponym;08771277;7.3024206;1;7.9447656;1;7.905443;5;4.509829327546229;1.6085846424102783
08524735;_instance_hyponym;08770932;08524735;_instance_hyponym;08773336;08524735;_instance_hyponym;08773098;08524735;_instance_hyponym;08772551;08524735;_instance_hyponym;08774912;7.3024206;1;7.9447656;1;7.9024215;5;4.5105844418663095;1.607222318649292
08524735;_instance_hyponym;08770932;08524735;_instance_hyponym;08773098;08524735;_instance_hyponym;08774704;08524735;_instance_hyponym;08772551;08524735;_instance_hyponym;08772794;7.3024206;1;7.9447656;1;7.907354;5;4.509351831702804;1.6073098182678223
