00464962;_also_see;01430847;01430847;_also_see;00464962;10.202566;1;11.104395;10.528292;4.1269197;2;0.5761032
01642437;_derivationally_related_form;00240184;00240184;_derivationally_related_form;01642437;9.890325;1;9.859854;9.294529;6.674339;2;0.5653248
00900070;_derivationally_related_form;00836236;00836236;_derivationally_related_form;00900070;10.878998;1;10.795556;10.160194;0.88823014;1559;0.6353617
01015244;_derivationally_related_form;05823932;05823932;_derivationally_related_form;01015244;10.392114;1;10.407198;9.827145;2.0046682;615;0.5800533
10466198;_derivationally_related_form;00901103;00901103;_derivationally_related_form;10466198;10.532625;1;10.493471;9.9657135;0.06753869;9624;0.52775764
01745536;_derivationally_related_form;00652659;00652659;_derivationally_related_form;01745536;11.123821;1;11.162193;10.699018;-0.23703656;24803;0.46317577
06756831;_derivationally_related_form;00835506;00835506;_derivationally_related_form;06756831;10.457861;1;10.416741;9.902145;6.649792;1;0.514596
01185304;_derivationally_related_form;07575076;07575076;_derivationally_related_form;01185304;10.941422;1;10.877924;10.377957;1.8474647;71;0.49996662
14545045;_derivationally_related_form;03054551;03054551;_derivationally_related_form;14545045;11.203501;1;11.164636;10.627113;2.0768647;17;0.5375223
07367548;_derivationally_related_form;00334186;00334186;_derivationally_related_form;07367548;10.465568;1;10.433676;9.840041;4.16931;17;0.5936346
01939174;_derivationally_related_form;00447073;00447073;_derivationally_related_form;01939174;10.479172;1;10.600176;10.1432085;0.019310147;12911;0.45696735
13478525;_derivationally_related_form;00229280;00229280;_derivationally_related_form;13478525;10.27309;1;10.262311;9.703183;2.6215963;49;0.5591278
03040974;_derivationally_related_form;01392380;01392380;_derivationally_related_form;03040974;12.456092;1;12.488835;11.953388;-1.5590096;23354;0.5354471
00486018;_derivationally_related_form;00211593;00211593;_derivationally_related_form;00486018;10.855479;1;10.928749;10.484867;4.75663;12;0.443882
10387196;_derivationally_related_form;04091839;04091839;_derivationally_related_form;10387196;11.0737295;1;11.024241;10.560217;2.6337724;13;0.46402454
00785690;_derivationally_related_form;00881441;00881441;_derivationally_related_form;00785690;10.961717;1;11.030193;10.48311;2.593298;89;0.5470829
00966869;_derivationally_related_form;02344568;02344568;_derivationally_related_form;00966869;10.91278;1;10.824178;10.309713;7.7827005;1;0.5144644
00168217;_derivationally_related_form;00364787;00364787;_derivationally_related_form;00168217;10.666349;1;10.583761;10.051794;-0.28269744;16503;0.53196716
