/m/016ckq;/common/topic/webpage./common/webpage/category;/m/08mbj5d;/m/016qtt;/common/topic/webpage./common/webpage/category;/m/08mbj5d;-0.39303965441122524
/m/016ckq;/common/topic/webpage./common/webpage/category;/m/08mbj5d;/m/01c0cc;/common/topic/webpage./common/webpage/category;/m/08mbj5d;-0.663269899998386
/m/016ckq;/common/topic/webpage./common/webpage/category;/m/08mbj5d;/m/01914;/common/topic/webpage./common/webpage/category;/m/08mbj5d;-0.4177846780620197
/m/016ckq;/common/topic/webpage./common/webpage/category;/m/08mbj5d;/m/01fq7;/common/topic/webpage./common/webpage/category;/m/08mbj5d;-0.32732846626441786
/m/016ckq;/common/topic/webpage./common/webpage/category;/m/08mbj5d;/m/05cljf;/common/topic/webpage./common/webpage/category;/m/08mbj5d;-0.4253397515763955
/m/016ckq;/common/topic/webpage./common/webpage/category;/m/08mbj5d;/m/01l1b90;/common/topic/webpage./common/webpage/category;/m/08mbj5d;-0.4149252180023096
/m/016ckq;/common/topic/webpage./common/webpage/category;/m/08mbj5d;/m/0s3y5;/common/topic/webpage./common/webpage/category;/m/08mbj5d;-0.6480751161578093
/m/016ckq;/common/topic/webpage./common/webpage/category;/m/08mbj5d;/m/0p4wb;/common/topic/webpage./common/webpage/category;/m/08mbj5d;-0.522175480618478
/m/016ckq;/common/topic/webpage./common/webpage/category;/m/08mbj5d;/m/014b4h;/common/topic/webpage./common/webpage/category;/m/08mbj5d;-0.472672769881688
/m/016ckq;/common/topic/webpage./common/webpage/category;/m/08mbj5d;/m/01cv3n;/common/topic/webpage./common/webpage/category;/m/08mbj5d;-0.6139851688210474
/m/016ckq;/common/topic/webpage./common/webpage/category;/m/08mbj5d;/m/03qd_;/common/topic/webpage./common/webpage/category;/m/08mbj5d;-0.4184160916657197
/m/016ckq;/common/topic/webpage./common/webpage/category;/m/08mbj5d;/m/020lpx;/common/topic/webpage./common/webpage/category;/m/08mbj5d;-0.503993932315283
/m/016ckq;/common/topic/webpage./common/webpage/category;/m/08mbj5d;/m/05hqv;/common/topic/webpage./common/webpage/category;/m/08mbj5d;-0.49276375715506476
/m/016ckq;/common/topic/webpage./common/webpage/category;/m/08mbj5d;/m/0_ytw;/common/topic/webpage./common/webpage/category;/m/08mbj5d;-0.5357857842075371
/m/016ckq;/common/topic/webpage./common/webpage/category;/m/08mbj5d;/m/0tyql;/common/topic/webpage./common/webpage/category;/m/08mbj5d;-0.38987239902624315
/m/016ckq;/common/topic/webpage./common/webpage/category;/m/08mbj5d;/m/013jz2;/common/topic/webpage./common/webpage/category;/m/08mbj5d;-0.48280346304939137
/m/016ckq;/common/topic/webpage./common/webpage/category;/m/08mbj5d;/m/01nzs7;/common/topic/webpage./common/webpage/category;/m/08mbj5d;-0.4861113815283989
/m/016ckq;/common/topic/webpage./common/webpage/category;/m/08mbj5d;/m/0356lc;/common/topic/webpage./common/webpage/category;/m/08mbj5d;-0.3404913519169571
/m/016ckq;/common/topic/webpage./common/webpage/category;/m/08mbj5d;/m/02zv4b;/common/topic/webpage./common/webpage/category;/m/08mbj5d;0.05331929322882267
/m/016ckq;/common/topic/webpage./common/webpage/category;/m/08mbj5d;/m/04t53l;/common/topic/webpage./common/webpage/category;/m/08mbj5d;-0.46254903302864
/m/016ckq;/common/topic/webpage./common/webpage/category;/m/08mbj5d;/m/09889g;/people/person/employment_history./business/employment_tenure/company;/m/016ckq;2.1187061265548133
/m/012x4t;/music/group_member/membership./music/group_membership/group;/m/01v0sx2;/m/0137n0;/music/group_member/membership./music/group_membership/group;/m/01v0sx2;-0.35028660875546125
/m/012x4t;/music/group_member/membership./music/group_membership/group;/m/01v0sx2;/m/01l87db;/music/group_member/membership./music/group_membership/group;/m/01v0sx2;6.09617858635702
/m/012x4t;/music/group_member/membership./music/group_membership/group;/m/01v0sx2;/m/014488;/music/group_member/membership./music/group_membership/group;/m/01v0sx2;-0.3945578282114352
