/m/09qs08;/award/award_category/category_of;/m/0gcf2r;/m/0fbvqf;/award/award_category/category_of;/m/0gcf2r;-4.710242881674647
/m/09qs08;/award/award_category/category_of;/m/0gcf2r;/m/0bfvd4;/award/award_category/category_of;/m/0gcf2r;-3.8909913024082714
/m/09qs08;/award/award_category/category_of;/m/0gcf2r;/m/0gx_st;/time/event/instance_of_recurring_event;/m/0gcf2r;0.6824498557463707
/m/09qs08;/award/award_category/category_of;/m/0gcf2r;/m/0hn821n;/time/event/instance_of_recurring_event;/m/0gcf2r;-1.1802427474280863
/m/09qs08;/award/award_category/category_of;/m/0gcf2r;/m/09qvc0;/award/award_category/category_of;/m/0gcf2r;2.2775464296304193
/m/09qs08;/award/award_category/category_of;/m/0gcf2r;/m/0bxs_d;/time/event/instance_of_recurring_event;/m/0gcf2r;-9.902952991089009
/m/09qs08;/award/award_category/category_of;/m/0gcf2r;/m/0gkts9;/award/award_category/category_of;/m/0gcf2r;-2.040508243268409
/m/09qs08;/award/award_category/category_of;/m/0gcf2r;/m/0fbtbt;/award/award_category/category_of;/m/0gcf2r;-1.4616957194937297
/m/09qs08;/award/award_category/category_of;/m/0gcf2r;/m/09v82c0;/award/award_category/category_of;/m/0gcf2r;7.545061503819555
/m/09qs08;/award/award_category/category_of;/m/0gcf2r;/m/027gs1_;/award/award_category/category_of;/m/0gcf2r;0.7148116314933848
/m/09qs08;/award/award_category/category_of;/m/0gcf2r;/m/03ccq3s;/award/award_category/category_of;/m/0gcf2r;0.6276739984894613
/m/09qs08;/award/award_category/category_of;/m/0gcf2r;/m/03nnm4t;/time/event/instance_of_recurring_event;/m/0gcf2r;-0.5109803290413215
/m/09qs08;/award/award_category/category_of;/m/0gcf2r;/m/047sgz4;/award/award_category/category_of;/m/0gcf2r;-0.45988257399484817
/m/09qs08;/award/award_category/category_of;/m/0gcf2r;/m/0cjcbg;/award/award_category/category_of;/m/0gcf2r;1.7419478866401028
/m/09qs08;/award/award_category/category_of;/m/0gcf2r;/m/04g2jz2;/award/award_category/category_of;/m/0gcf2r;0.44744419054946644
/m/09qs08;/award/award_category/category_of;/m/0gcf2r;/m/0fc9js;/award/award_category/category_of;/m/0gcf2r;-8.890139352027939
/m/09qs08;/award/award_category/category_of;/m/0gcf2r;/m/0bdwft;/award/award_category/category_of;/m/0gcf2r;-2.668456540545477
/m/09qs08;/award/award_category/category_of;/m/0gcf2r;/m/0bdw1g;/award/award_category/category_of;/m/0gcf2r;0.0515950085637662
/m/09qs08;/award/award_category/category_of;/m/0gcf2r;/m/09qv3c;/award/award_category/category_of;/m/0gcf2r;2.0422602242762906
/m/09qs08;/award/award_category/category_of;/m/0gcf2r;/m/09v7wsg;/award/award_category/category_of;/m/0gcf2r;-1.0265625849624809
/m/09qs08;/award/award_category/category_of;/m/0gcf2r;/m/072bb1;/award/award_nominee/award_nominations./award/award_nomination/award;/m/09qs08;-2.7039375474651726
/m/09qs08;/award/award_category/category_of;/m/0gcf2r;/m/01sxq9;/award/award_nominee/award_nominations./award/award_nomination/award;/m/09qs08;0.5868679271509585
/m/09qs08;/award/award_category/category_of;/m/0gcf2r;/m/01csrl;/award/award_nominee/award_nominations./award/award_nomination/award;/m/09qs08;-0.8996241705707705
/m/09qs08;/award/award_category/category_of;/m/0gcf2r;/m/03ywyk;/award/award_nominee/award_nominations./award/award_nomination/award;/m/09qs08;-1.3367480881934197
/m/09qs08;/award/award_category/category_of;/m/0gcf2r;/m/01lv85;/award/award_winning_work/awards_won./award/award_honor/award;/m/09qs08;-0.4376673209527725
/m/09qs08;/award/award_category/category_of;/m/0gcf2r;/m/033jkj;/award/award_nominee/award_nominations./award/award_nomination/award;/m/09qs08;-0.5622306995010653
/m/09qs08;/award/award_category/category_of;/m/0gcf2r;/m/02r1ysd;/award/award_winning_work/awards_won./award/award_honor/award;/m/09qs08;-0.4140020225157456
/m/09qs08;/award/award_category/category_of;/m/0gcf2r;/m/015c2f;/award/award_nominee/award_nominations./award/award_nomination/award;/m/09qs08;-0.07503039091104972
/m/09qs08;/award/award_category/category_of;/m/0gcf2r;/m/053y4h;/award/award_nominee/award_nominations./award/award_nomination/award;/m/09qs08;0.061658142555093054
/m/09qs08;/award/award_category/category_of;/m/0gcf2r;/m/01q_y0;/award/award_winning_work/awards_won./award/award_honor/award;/m/09qs08;-0.8000053702254817
/m/09qs08;/award/award_category/category_of;/m/0gcf2r;/m/01kgg9;/award/award_nominee/award_nominations./award/award_nomination/award;/m/09qs08;3.5444189036107563
/m/09qs08;/award/award_category/category_of;/m/0gcf2r;/m/072kp;/award/award_winning_work/awards_won./award/award_honor/award;/m/09qs08;-2.1955110001326656
/m/09qs08;/award/award_category/category_of;/m/0gcf2r;/m/03c5bz;/award/award_nominee/award_nominations./award/award_nomination/award;/m/09qs08;-4.13093428201014
/m/09qs08;/award/award_category/category_of;/m/0gcf2r;/m/057hz;/award/award_nominee/award_nominations./award/award_nomination/award;/m/09qs08;-1.6822763614982408
/m/09qs08;/award/award_category/category_of;/m/0gcf2r;/m/047c9l;/award/award_nominee/award_nominations./award/award_nomination/award;/m/09qs08;0.04714829725734748
/m/09qs08;/award/award_category/category_of;/m/0gcf2r;/m/04nw9;/award/award_nominee/award_nominations./award/award_nomination/award;/m/09qs08;3.6486882472161994
/m/09qs08;/award/award_category/category_of;/m/0gcf2r;/m/01qr1_;/award/award_nominee/award_nominations./award/award_nomination/award;/m/09qs08;-3.8693139821960694
/m/09qs08;/award/award_category/category_of;/m/0gcf2r;/m/016tb7;/award/award_nominee/award_nominations./award/award_nomination/award;/m/09qs08;-0.9644288713448992
/m/09qs08;/award/award_category/category_of;/m/0gcf2r;/m/08vr94;/award/award_nominee/award_nominations./award/award_nomination/award;/m/09qs08;5.81868940112606
/m/09qs08;/award/award_category/category_of;/m/0gcf2r;/m/011zd3;/award/award_nominee/award_nominations./award/award_nomination/award;/m/09qs08;0.4545195752919031
/m/047byns;/award/award_category/category_of;/m/0gcf2r;/m/0fbvqf;/award/award_category/category_of;/m/0gcf2r;-1.42621989260203
/m/047byns;/award/award_category/category_of;/m/0gcf2r;/m/0bfvd4;/award/award_category/category_of;/m/0gcf2r;-1.7565824112027448
/m/047byns;/award/award_category/category_of;/m/0gcf2r;/m/0gx_st;/time/event/instance_of_recurring_event;/m/0gcf2r;-1.2583788375653435
/m/047byns;/award/award_category/category_of;/m/0gcf2r;/m/0hn821n;/time/event/instance_of_recurring_event;/m/0gcf2r;-0.5892012740196902
/m/047byns;/award/award_category/category_of;/m/0gcf2r;/m/09qvc0;/award/award_category/category_of;/m/0gcf2r;-2.0121168182346034
/m/047byns;/award/award_category/category_of;/m/0gcf2r;/m/0bxs_d;/time/event/instance_of_recurring_event;/m/0gcf2r;1.6801414865849482
/m/047byns;/award/award_category/category_of;/m/0gcf2r;/m/0gkts9;/award/award_category/category_of;/m/0gcf2r;-2.1553475944753666
/m/047byns;/award/award_category/category_of;/m/0gcf2r;/m/0fbtbt;/award/award_category/category_of;/m/0gcf2r;-0.9830059956282203
/m/047byns;/award/award_category/category_of;/m/0gcf2r;/m/09v82c0;/award/award_category/category_of;/m/0gcf2r;1.7727378326531218
/m/047byns;/award/award_category/category_of;/m/0gcf2r;/m/027gs1_;/award/award_category/category_of;/m/0gcf2r;-1.714405124725502
/m/047byns;/award/award_category/category_of;/m/0gcf2r;/m/03ccq3s;/award/award_category/category_of;/m/0gcf2r;-0.8409354945140941
/m/047byns;/award/award_category/category_of;/m/0gcf2r;/m/03nnm4t;/time/event/instance_of_recurring_event;/m/0gcf2r;-0.5205291548679086
/m/047byns;/award/award_category/category_of;/m/0gcf2r;/m/047sgz4;/award/award_category/category_of;/m/0gcf2r;-1.7121729589601973
/m/047byns;/award/award_category/category_of;/m/0gcf2r;/m/0cjcbg;/award/award_category/category_of;/m/0gcf2r;-0.9783549722287521
/m/047byns;/award/award_category/category_of;/m/0gcf2r;/m/04g2jz2;/award/award_category/category_of;/m/0gcf2r;-2.21011389269467
/m/047byns;/award/award_category/category_of;/m/0gcf2r;/m/0fc9js;/award/award_category/category_of;/m/0gcf2r;-2.500678139957702
/m/047byns;/award/award_category/category_of;/m/0gcf2r;/m/0bdwft;/award/award_category/category_of;/m/0gcf2r;-1.962501373042307
/m/047byns;/award/award_category/category_of;/m/0gcf2r;/m/0bdw1g;/award/award_category/category_of;/m/0gcf2r;-0.44704278136399034
/m/047byns;/award/award_category/category_of;/m/0gcf2r;/m/09qv3c;/award/award_category/category_of;/m/0gcf2r;-0.7972072757774242
/m/047byns;/award/award_category/category_of;/m/0gcf2r;/m/09v7wsg;/award/award_category/category_of;/m/0gcf2r;-0.5570182845111823
/m/047byns;/award/award_category/category_of;/m/0gcf2r;/m/02lk1s;/award/award_nominee/award_nominations./award/award_nomination/award;/m/047byns;-16.963703894601814
/m/047byns;/award/award_category/category_of;/m/0gcf2r;/m/05drr9;/award/award_nominee/award_nominations./award/award_nomination/award;/m/047byns;-4.9448539821376025
/m/047byns;/award/award_category/category_of;/m/0gcf2r;/m/087qxp;/award/award_nominee/award_nominations./award/award_nomination/award;/m/047byns;-4.293316871682274
/m/047byns;/award/award_category/category_of;/m/0gcf2r;/m/01xdf5;/award/award_nominee/award_nominations./award/award_nomination/award;/m/047byns;-1.4980817045772914
/m/047byns;/award/award_category/category_of;/m/0gcf2r;/m/029_3;/award/award_nominee/award_nominations./award/award_nomination/award;/m/047byns;22.901440086919752
/m/047byns;/award/award_category/category_of;/m/0gcf2r;/m/02xs0q;/award/award_nominee/award_nominations./award/award_nomination/award;/m/047byns;-13.33181541766369
/m/047byns;/award/award_category/category_of;/m/0gcf2r;/m/05bnq3j;/award/award_nominee/award_nominations./award/award_nomination/award;/m/047byns;6.854496245890169
/m/047byns;/award/award_category/category_of;/m/0gcf2r;/m/01n4f8;/award/award_nominee/award_nominations./award/award_nomination/award;/m/047byns;-44.67578910981466
/m/047byns;/award/award_category/category_of;/m/0gcf2r;/m/01j7rd;/award/award_nominee/award_nominations./award/award_nomination/award;/m/047byns;-1.7353282930242353
/m/047byns;/award/award_category/category_of;/m/0gcf2r;/m/0c9c0;/award/award_nominee/award_nominations./award/award_nomination/award;/m/047byns;10.53130782253632
/m/047byns;/award/award_category/category_of;/m/0gcf2r;/m/0277990;/award/award_nominee/award_nominations./award/award_nomination/award;/m/047byns;-8.25163635804535
/m/047byns;/award/award_category/category_of;/m/0gcf2r;/m/09px1w;/award/award_nominee/award_nominations./award/award_nomination/award;/m/047byns;26.118734004863374
/m/047byns;/award/award_category/category_of;/m/0gcf2r;/m/05_z42;/award/award_winning_work/awards_won./award/award_honor/award;/m/047byns;3.002130121239891
/m/047byns;/award/award_category/category_of;/m/0gcf2r;/m/0bqs56;/award/award_nominee/award_nominations./award/award_nomination/award;/m/047byns;7.86327672621287
/m/047byns;/award/award_category/category_of;/m/0gcf2r;/m/06msq2;/award/award_nominee/award_nominations./award/award_nomination/award;/m/047byns;-21.883621578268055
/m/047byns;/award/award_category/category_of;/m/0gcf2r;/m/02773nt;/award/award_nominee/award_nominations./award/award_nomination/award;/m/047byns;-26.1174270887196
/m/047byns;/award/award_category/category_of;/m/0gcf2r;/m/0p_2r;/award/award_nominee/award_nominations./award/award_nomination/award;/m/047byns;-44.66138879531307
/m/02x1dht;/award/award_category/nominees./award/award_nomination/nominated_for;/m/02rv_dz;/m/049g_xj;/film/actor/film./film/performance/film;/m/02rv_dz;21.623864562086418
/m/02x1dht;/award/award_category/nominees./award/award_nomination/nominated_for;/m/02rv_dz;/m/05ztjjw;/award/award_category/nominees./award/award_nomination/nominated_for;/m/02rv_dz;-0.3308844566363832
/m/02x1dht;/award/award_category/nominees./award/award_nomination/nominated_for;/m/02rv_dz;/m/04dn09n;/award/award_category/nominees./award/award_nomination/nominated_for;/m/02rv_dz;-1.3377454628185275
/m/02x1dht;/award/award_category/nominees./award/award_nomination/nominated_for;/m/02rv_dz;/m/03xq0f;/film/film_distributor/films_distributed./film/film_film_distributor_relationship/film;/m/02rv_dz;8.08602226092912
/m/02x1dht;/award/award_category/nominees./award/award_nomination/nominated_for;/m/02rv_dz;/m/049g_xj;/award/award_nominee/award_nominations./award/award_nomination/nominated_for;/m/02rv_dz;-0.37509122625576796
/m/02x1dht;/award/award_category/nominees./award/award_nomination/nominated_for;/m/02rv_dz;/m/02pgky2;/award/award_ceremony/awards_presented./award/award_honor/honored_for;/m/02rv_dz;-7.084343128368663
/m/02x1dht;/award/award_category/nominees./award/award_nomination/nominated_for;/m/02rv_dz;/m/01z4y;/media_common/netflix_genre/titles;/m/02rv_dz;-2.024748848389421
/m/02x1dht;/award/award_category/nominees./award/award_nomination/nominated_for;/m/02rv_dz;/m/099c8n;/award/award_category/nominees./award/award_nomination/nominated_for;/m/02rv_dz;0.070721138338953
/m/02x1dht;/award/award_category/nominees./award/award_nomination/nominated_for;/m/02rv_dz;/m/03hl6lc;/award/award_category/nominees./award/award_nomination/nominated_for;/m/02rv_dz;1.4678807667057394
/m/02x1dht;/award/award_category/nominees./award/award_nomination/nominated_for;/m/02rv_dz;/m/032xhg;/film/actor/film./film/performance/film;/m/02rv_dz;7.150954617644729
/m/02x1dht;/award/award_category/nominees./award/award_nomination/nominated_for;/m/02rv_dz;/m/03gwpw2;/award/award_ceremony/awards_presented./award/award_honor/honored_for;/m/02rv_dz;-1.0227849100486086
/m/02x1dht;/award/award_category/nominees./award/award_nomination/nominated_for;/m/02rv_dz;/m/0c00lh;/film/director/film;/m/02rv_dz;-4.36512720863342
/m/02x1dht;/award/award_category/nominees./award/award_nomination/nominated_for;/m/02rv_dz;/m/02qyp19;/award/award_category/nominees./award/award_nomination/nominated_for;/m/02rv_dz;-1.3835695467991216
/m/02x1dht;/award/award_category/nominees./award/award_nomination/nominated_for;/m/02rv_dz;/m/094qd5;/award/award_category/nominees./award/award_nomination/nominated_for;/m/02rv_dz;-1.8438771706351336
/m/02x1dht;/award/award_category/nominees./award/award_nomination/nominated_for;/m/02rv_dz;/m/02xj3rw;/award/award_category/nominees./award/award_nomination/nominated_for;/m/02rv_dz;-0.5727606506522078
/m/02x1dht;/award/award_category/nominees./award/award_nomination/nominated_for;/m/02rv_dz;/m/017r13;/award/award_nominee/award_nominations./award/award_nomination/nominated_for;/m/02rv_dz;8.248019128446298
/m/02x1dht;/award/award_category/nominees./award/award_nomination/nominated_for;/m/02rv_dz;/m/0gs9p;/award/award_category/nominees./award/award_nomination/nominated_for;/m/02rv_dz;-2.239098121243092
/m/02x1dht;/award/award_category/nominees./award/award_nomination/nominated_for;/m/02rv_dz;/m/0f_nbyh;/award/award_category/nominees./award/award_nomination/nominated_for;/m/02rv_dz;-0.49835704436937767
/m/02x1dht;/award/award_category/nominees./award/award_nomination/nominated_for;/m/02rv_dz;/m/02x4x18;/award/award_category/nominees./award/award_nomination/nominated_for;/m/02rv_dz;-2.0671309564269684
/m/02x1dht;/award/award_category/nominees./award/award_nomination/nominated_for;/m/02rv_dz;/m/0c00lh;/award/award_nominee/award_nominations./award/award_nomination/nominated_for;/m/02rv_dz;-1.0711641575941804
/m/02x1dht;/award/award_category/nominees./award/award_nomination/nominated_for;/m/02rv_dz;/m/0344gc;/award/award_winning_work/awards_won./award/award_honor/award;/m/02x1dht;4.793223018965981
/m/02x1dht;/award/award_category/nominees./award/award_nomination/nominated_for;/m/02rv_dz;/m/01fh9;/award/award_nominee/award_nominations./award/award_nomination/award;/m/02x1dht;5.563572781502515
/m/02x1dht;/award/award_category/nominees./award/award_nomination/nominated_for;/m/02rv_dz;/m/0kvqv;/award/award_nominee/award_nominations./award/award_nomination/award;/m/02x1dht;0.14768890357382958
/m/02x1dht;/award/award_category/nominees./award/award_nomination/nominated_for;/m/02rv_dz;/m/0gpprt;/award/award_nominee/award_nominations./award/award_nomination/award;/m/02x1dht;2.91160865996465
/m/02x1dht;/award/award_category/nominees./award/award_nomination/nominated_for;/m/02rv_dz;/m/0184dt;/award/award_nominee/award_nominations./award/award_nomination/award;/m/02x1dht;1.0578620226098676
/m/02x1dht;/award/award_category/nominees./award/award_nomination/nominated_for;/m/02rv_dz;/m/09gq0x5;/award/award_winning_work/awards_won./award/award_honor/award;/m/02x1dht;-1.85749835694569
