03804744;_has_part;03501288;03804744;_hypernym;03323703;1.1483289;1;1.2114997;1.2121196;0.0006198883056640625
03804744;_has_part;03501288;03804744;_has_part;04184095;1.1483289;1;0.7494279;0.751228;0.0018000602722167969
03804744;_has_part;03501288;03804744;_has_part;03042829;1.1483289;1;0.7191422;0.72074217;0.0015999674797058105
03804744;_has_part;03501288;01357831;_derivationally_related_form;03804744;1.1483289;1;0.71154785;0.71149176;-5.608797073364258e-05
03804744;_has_part;03501288;04383130;_hypernym;03804744;1.1483289;1;1.8189096;1.8195097;0.0006000995635986328
03158885;_has_part;03474896;03158885;_has_part;03520654;1.5823698;1;1.1516756;1.1552756;0.003600001335144043
03158885;_has_part;03474896;03158885;_hypernym;03624134;1.5823698;1;0.93653697;0.9367194;0.0001824498176574707
03158885;_has_part;03474896;01441993;_derivationally_related_form;03158885;1.5823698;1;0.53444225;0.5322423;-0.0021999478340148926
03158885;_has_part;03474896;03158885;_derivationally_related_form;01441993;1.5823698;1;0.5370109;0.53516304;-0.0018478631973266602
11999958;_hypernym;11579418;11911591;_member_meronym;11999958;1.0690284;1;1.0580692;1.0602694;0.0022001266479492188
12198628;_hypernym;11575425;12194776;_member_meronym;12198628;1.3731377;1;0.7011769;0.7041769;0.003000020980834961
12198628;_hypernym;11575425;12198628;_member_meronym;12198793;1.3731377;1;0.5952034;0.5943327;-0.0008707046508789062
12536665;_hypernym;11585340;12501745;_member_meronym;12536665;1.0907466;1;0.95111847;0.95441496;0.003296494483947754
12536665;_hypernym;11585340;12536665;_member_meronym;12536871;1.0907466;1;0.4892298;0.48822978;-0.0010000169277191162
11975853;_hypernym;11579418;11911591;_member_meronym;11975853;1.0747726;1;1.0714244;1.0742245;0.0028001070022583008
11975853;_hypernym;11579418;11975853;_member_meronym;11976170;1.0747726;1;0.74684983;0.7465658;-0.00028401613235473633
11821777;_hypernym;11573660;11818945;_member_meronym;11821777;0.9329838;1;0.65529484;0.65789485;0.0026000142097473145
15256714;_hypernym;05867413;15256022;_hypernym;15256714;1.7475091;1;0.84474695;0.8459469;0.001199960708618164
15256714;_hypernym;05867413;15256245;_hypernym;15256714;1.7475091;1;1.1102372;1.1106372;0.0003999471664428711
15256714;_hypernym;05867413;15256714;_synset_domain_topic_of;00523513;1.7475091;1;1.7263414;1.7277962;0.0014548301696777344
02161737;_hypernym;01342529;02159271;_member_meronym;02161737;1.878713;1;1.2405858;1.2422628;0.0016770362854003906
15145782;_hypernym;15290337;15145782;_synset_domain_topic_of;00704305;1.1276393;1;1.2777541;1.2777666;1.2516975402832031e-05
15145782;_hypernym;15290337;15147097;_has_part;15145782;1.1276393;1;0.8697845;0.8693845;-0.0003999471664428711
12513426;_hypernym;11585340;12501745;_member_meronym;12513426;1.3407035;1;1.28778;1.2899835;0.0022034645080566406
02642430;_hypernym;01429349;02642430;_member_meronym;02643713;1.1114385;1;0.7250669;0.72606695;0.001000046730041504
02642430;_hypernym;01429349;02642430;_member_meronym;02642935;1.1114385;1;0.71344316;0.7150432;0.001600027084350586
07040148;_hypernym;07037465;07040148;_hypernym;07044917;1.6276017;1;1.0061506;1.0087264;0.0025757551193237305
12969670;_hypernym;12969131;12968882;_member_meronym;12969670;1.7438533;1;0.97113496;0.9720985;0.0009635686874389648
12321395;_hypernym;12320010;12319687;_member_meronym;12321395;0.99130297;1;0.6319128;0.6327128;0.0007999539375305176
12321395;_hypernym;12320010;12321395;_has_part;07774295;0.99130297;1;0.7683526;0.76915264;0.000800013542175293
12759496;_hypernym;11567411;12758639;_member_meronym;12759496;1.6024642;1;1.0951222;1.0981224;0.0030001401901245117
02390949;_hypernym;02386388;07453638;_derivationally_related_form;02390949;1.5878545;1;0.68874264;0.68994266;0.0012000203132629395
02390949;_hypernym;02386388;02390949;_derivationally_related_form;07453638;1.5878545;1;0.68485206;0.6862521;0.0014000535011291504
02390949;_hypernym;02386388;02390949;_derivationally_related_form;03138669;1.5878545;1;0.57548887;0.5748888;-0.0006000399589538574
02390949;_hypernym;02386388;03138669;_derivationally_related_form;02390949;1.5878545;1;0.5737489;0.5724263;-0.0013225674629211426
01535310;_hypernym;01507175;01529036;_member_meronym;01535310;1.3763905;1;1.0870231;1.0894711;0.002447962760925293
12406715;_hypernym;12405714;12405209;_member_meronym;12406715;1.6530132;1;1.3390318;1.3408318;0.001799941062927246
02029571;_hypernym;01507175;02025530;_member_meronym;02029571;1.3558278;1;1.2669423;1.2699424;0.0030001401901245117
02029571;_hypernym;01507175;02029571;_member_meronym;02029706;1.3558278;1;1.1148567;1.1150566;0.00019991397857666016
02299924;_hypernym;02298632;02299924;_synset_domain_topic_of;00092366;2.0161633;1;1.1812177;1.1832176;0.001999974250793457
01683724;_hypernym;01656813;01673668;_member_meronym;01683724;1.1615348;1;1.5901783;1.5923781;0.002199888229370117
01683724;_hypernym;01656813;01683724;_member_meronym;01684435;1.1615348;1;1.0198318;1.0208635;0.0010317564010620117
01683724;_hypernym;01656813;01683724;_member_meronym;01684133;1.1615348;1;1.1375028;1.1361027;-0.0014001131057739258
00239321;_hypernym;00109660;00239321;_verb_group;00238867;1.8772792;1;0.6525854;0.6549854;0.002400040626525879
00239321;_hypernym;00109660;00239614;_hypernym;00239321;1.8772792;1;0.88227713;0.8832771;0.0009999871253967285
00239321;_hypernym;00109660;00239321;_derivationally_related_form;13530408;1.8772792;1;0.34792033;0.34892035;0.0010000169277191162
00239321;_hypernym;00109660;13530408;_derivationally_related_form;00239321;1.8772792;1;0.34685355;0.34805357;0.0012000203132629395
12511046;_hypernym;11585340;12501745;_member_meronym;12511046;1.0197783;1;0.90420806;0.90820813;0.004000067710876465
12860254;_hypernym;11579418;12838027;_member_meronym;12860254;1.3894887;1;1.0448385;1.047019;0.00218045711517334
12860254;_hypernym;11579418;12860254;_member_meronym;12860365;1.3894887;1;0.9460745;0.9450033;-0.0010712146759033203
00414627;_hypernym;01855606;00168658;_derivationally_related_form;00414627;1.6046975;1;0.6746764;0.6750764;0.0004000067710876465
00414627;_hypernym;01855606;00414627;_derivationally_related_form;00168658;1.6046975;1;0.66468406;0.66528404;0.000599980354309082
