/m/0fm3kw;/award/award_category/disciplines_or_subjects;/m/02vxn;/m/0djc3s;/award/award_category/disciplines_or_subjects;/m/02vxn;/m/0gpx6;/award/award_winning_work/awards_won./award/award_honor/award;/m/0djc3s;;;;;;;;;;1.756366;4.3658905;7;1
/m/0fm3kw;/award/award_category/disciplines_or_subjects;/m/02vxn;/m/0k3j0;/award/award_category/disciplines_or_subjects;/m/02vxn;/m/0gpx6;/award/award_winning_work/awards_won./award/award_honor/award;/m/0k3j0;;;;;;;;;;1.3889263;4.112001;35;1
/m/0fm3kw;/award/award_category/disciplines_or_subjects;/m/02vxn;/m/01nm8w;/award/award_category/disciplines_or_subjects;/m/02vxn;/m/0gpx6;/award/award_winning_work/awards_won./award/award_honor/award;/m/01nm8w;;;;;;;;;;1.5185686;3.059602;46;1
/m/0fm3kw;/award/award_category/disciplines_or_subjects;/m/02vxn;/m/01yhm;/award/award_category/disciplines_or_subjects;/m/02vxn;/m/0gpx6;/award/award_winning_work/awards_won./award/award_honor/award;/m/01yhm;;;;;;;;;;1.1045028;2.8286774;25;1
/m/0fm3kw;/award/award_category/disciplines_or_subjects;/m/02vxn;/m/0cw67g;/award/award_category/disciplines_or_subjects;/m/02vxn;/m/0gpx6;/award/award_winning_work/awards_won./award/award_honor/award;/m/0cw67g;;;;;;;;;;0.35015935;1.8341459;2741;1
/m/0fm3kw;/award/award_category/disciplines_or_subjects;/m/02vxn;/m/01k0vq;/award/award_category/disciplines_or_subjects;/m/02vxn;/m/0gpx6;/award/award_winning_work/awards_won./award/award_honor/award;/m/01k0vq;;;;;;;;;;0.7147281;1.7149886;277;3
/m/0fm3kw;/award/award_category/disciplines_or_subjects;/m/02vxn;/m/012c6x;/award/award_category/disciplines_or_subjects;/m/02vxn;/m/0gpx6;/award/award_winning_work/awards_won./award/award_honor/award;/m/012c6x;;;;;;;;;;1.168038;3.6367784;59;1
/m/0fm3kw;/award/award_category/disciplines_or_subjects;/m/02vxn;/m/09byk;/award/award_category/disciplines_or_subjects;/m/02vxn;/m/0gpx6;/award/award_winning_work/awards_won./award/award_honor/award;/m/09byk;;;;;;;;;;0.9236805;3.3959243;156;1
/m/0fm3kw;/award/award_category/disciplines_or_subjects;/m/02vxn;/m/065jlv;/award/award_category/disciplines_or_subjects;/m/02vxn;/m/0gpx6;/award/award_winning_work/awards_won./award/award_honor/award;/m/065jlv;;;;;;;;;;0.3262287;1.2347283;1102;2
/m/0fm3kw;/award/award_category/disciplines_or_subjects;/m/02vxn;/m/032zq6;/award/award_category/disciplines_or_subjects;/m/02vxn;/m/0gpx6;/award/award_winning_work/awards_won./award/award_honor/award;/m/032zq6;;;;;;;;;;0.80285496;2.283601;191;1
/m/0fbtbt;/award/award_category/nominees./award/award_nomination/nominated_for;/m/039fgy;/m/01fs__;/award/award_category/nominees./award/award_nomination/nominated_for;/m/039fgy;/m/01fs__;/award/award_category/winners./award/award_honor/award_winner;/m/05strv;;;;;;;;;;-0.6496543;1.3268622;14415;19
