/m/0gkts9;/award/award_category/nominees./award/award_nomination/award_nominee;/m/03z509;/m/0gkts9;/award/award_category/winners./award/award_honor/award_winner;/m/03z509;/m/0gkts9;/award/award_category/nominees./award/award_nomination/award_nominee;/m/01gv_f;/m/03z509;/award/award_nominee/award_nominations./award/award_nomination/award;/m/0gkts9;;;;9.946302;6.8533993;1;10
/m/0bfvw2;/award/award_category/nominees./award/award_nomination/award_nominee;/m/01p7yb;/m/0bfvw2;/award/award_category/nominees./award/award_nomination/award_nominee;/m/02g9z1;;;;;;;;;;9.178026;9.333135;1;2
/m/02f72_;/award/award_category/nominees./award/award_nomination/award_nominee;/m/07r1_;/m/02f72_;/award/award_category/nominees./award/award_nomination/award_nominee;/m/016vn3;;;;;;;;;;9.5924015;9.440301;1;1
/m/09sdmz;/award/award_category/nominees./award/award_nomination/award_nominee;/m/01swck;/m/01swck;/award/award_nominee/award_nominations./award/award_nomination/award;/m/09sdmz;;;;;;;;;;8.820211;5.3643746;1;135
/m/05b1610;/award/award_category/nominees./award/award_nomination/nominated_for;/m/026n4h6;/m/05b1610;/award/award_category/nominees./award/award_nomination/nominated_for;/m/03tn80;/m/05b1610;/award/award_category/nominees./award/award_nomination/nominated_for;/m/0dj0m5;/m/05b1610;/award/award_category/nominees./award/award_nomination/nominated_for;/m/0gc_c_;;;;9.224213;9.004583;1;1
/m/05zvj3m;/award/award_category/nominees./award/award_nomination/nominated_for;/m/034qzw;/m/034qrh;/award/award_nominated_work/award_nominations./award/award_nomination/award;/m/05zvj3m;;;;;;;;;;8.671169;8.888395;1;1
/m/05b4l5x;/award/award_category/winners./award/award_honor/award_winner;/m/01yf85;/m/01yf85;/award/award_winner/awards_won./award/award_honor/award;/m/05b4l5x;;;;;;;;;;10.077408;7.6316714;1;16
/m/0jzphpx;/award/award_ceremony/awards_presented./award/award_honor/award;/m/02wh75;/m/0jzphpx;/award/award_ceremony/awards_presented./award/award_honor/award;/m/01by1l;/m/0jzphpx;/award/award_ceremony/awards_presented./award/award_honor/award;/m/03x3wf;/m/0jzphpx;/award/award_ceremony/awards_presented./award/award_honor/award;/m/01c4_6;;;;7.610877;7.835502;1;2
/m/034hzj;/award/award_nominated_work/award_nominations./award/award_nomination/award;/m/02pqp12;/m/034hzj;/award/award_nominated_work/award_nominations./award/award_nomination/award;/m/02r22gf;;;;;;;;;;8.453077;8.254622;1;2
/m/0k5g9;/award/award_nominated_work/award_nominations./award/award_nomination/award;/m/0gq_v;/m/0k5g9;/award/award_nominated_work/award_nominations./award/award_nomination/award_nominee;/m/07hhnl;/m/0gq_v;/award/award_category/nominees./award/award_nomination/nominated_for;/m/0k5g9;/m/07hhnl;/award/award_nominee/award_nominations./award/award_nomination/nominated_for;/m/0k5g9;;;;8.866075;6.69884;1;1
/m/060v34;/award/award_nominated_work/award_nominations./award/award_nomination/award_nominee;/m/046b0s;/m/060v34;/award/award_nominated_work/award_nominations./award/award_nomination/award_nominee;/m/03ktjq;/m/060v34;/award/award_nominated_work/award_nominations./award/award_nomination/award_nominee;/m/01f7j9;/m/060v34;/award/award_nominated_work/award_nominations./award/award_nomination/award_nominee;/m/086k8;;;;10.926275;10.940579;1;2
/m/022yb4;/award/award_nominee/award_nominations./award/award_nomination/award;/m/0bdw6t;/m/0382m4;/award/award_nominee/award_nominations./award/award_nomination/award_nominee;/m/022yb4;;;;;;;;;;9.816149;9.986309;1;1
/m/0h32q;/award/award_nominee/award_nominations./award/award_nomination/award;/m/0cqgl9;/m/0h32q;/award/award_winner/awards_won./award/award_honor/award;/m/0cqgl9;/m/0h32q;/award/award_nominee/award_nominations./award/award_nomination/award;/m/02ppm4q;;;;;;;9.522532;8.976281;1;2
/m/01hxs4;/award/award_nominee/award_nominations./award/award_nomination/award;/m/09qrn4;/m/09qrn4;/award/award_category/nominees./award/award_nomination/award_nominee;/m/01hxs4;/m/01hxs4;/people/person/gender;/m/05zppz;;;;;;;9.444464;7.02987;1;1
/m/03wd5tk;/award/award_nominee/award_nominations./award/award_nomination/award_nominee;/m/0c0tzp;/m/03wd5tk;/award/award_winner/awards_won./award/award_honor/award_winner;/m/0c0tzp;/m/0c0tzp;/award/award_winner/awards_won./award/award_honor/award_winner;/m/03wd5tk;;;;;;;10.296026;9.790285;1;1
/m/016gr2;/award/award_nominee/award_nominations./award/award_nomination/award_nominee;/m/018db8;/m/010xjr;/award/award_nominee/award_nominations./award/award_nomination/award_nominee;/m/016gr2;/m/016gr2;/award/award_nominee/award_nominations./award/award_nomination/award_nominee;/m/010xjr;/m/018db8;/award/award_nominee/award_nominations./award/award_nomination/award_nominee;/m/016gr2;;;;8.24748;3.7624578;1;18
