m0dalluy;hassolvent;p1962;predict head;[p1962]
m0dalluy;hassolvent;p1962;predict tail;[p1962]
m0bowqek;hassolvent;p1962;predict head;[p133557;p1962]
m0bowqek;hassolvent;p1962;predict tail;[p133557;p1962]
m0bemhux;hassolvent;p16344;predict head;[p16344]
m0bemhux;hassolvent;p16344;predict tail;[p16344]
m0dosrin;hassolvent;p13283;predict head;[p13283]
m0dosrin;hassolvent;p13283;predict tail;[p13283]
m0dosrin;hassolvent;p16342;predict head;[p16342]
m0dosrin;hassolvent;p16342;predict tail;[p16342]
m0aguyik;hassolvent;p11004;predict head;[p11004]
m0aguyik;hassolvent;p11004;predict tail;[p11004]
m0bowqek;hassolvent;p114798;predict head;[p133557;p1702;p1516872;p111430;p16228;p131275;p114798]
m0bowqek;hassolvent;p114798;predict tail;[p133557;p1702;p1516872;p111430;p16228;p131275;p114798]
m0aguyik;hassolvent;p1962;predict head;[p1962]
m0aguyik;hassolvent;p1962;predict tail;[p1962]
m0dedgif;hassolvent;p16228;predict head;[p16228]
m0dedgif;hassolvent;p16228;predict tail;[p16228]
m0ajayam;hassolvent;p16344;predict head;[p16344]
m0ajayam;hassolvent;p16344;predict tail;[p16344]
m0cavrey;hassolvent;p16228;predict head;[p1962;p16228]
m0cavrey;hassolvent;p16228;predict tail;[p1962;p16228]
m0ajayam;hassolvent;p1702;predict head;[p1241;p1962;p11049;p13283;p17854;p121959252;p121877088;p17416;p16212;p124247;p1702]
m0ajayam;hassolvent;p1702;predict tail;[p1241;p1962;p11049;p13283;p17854;p121959252;p121877088;p17416;p16212;p124247;p1702]
m0ajayam;hassolvent;p1887;predict head;[p1887]
m0ajayam;hassolvent;p1887;predict tail;[p1887]
m0ciwdiy;hassolvent;p1139238286;predict head;[p1962;p114798;p110340;p16228;p1887;p111430;p16342;p131374;p1795;p11004;p16212;p113387;p18471;p1263;p1139129948;p16049;p16344;p1702;p11031;p13776;p1521324;p112051;p19210;p1409682;p16274;p118373917;p17521;p17583;p14178000;p1240;p15125;p131275;p115413;p17641;p114470;p18865;p1679;p17854;p167833;p121959252;p1101507;p18011;p110455301;p12723671;p11049;p133557;p13301;p124007;p18071;p1180;p114213;p1785;p12723922;p16917;p111575;p1700;p114797;p124203;p18008;p1516892;p1517165;p19261;p1517096;p17045;p1260;p17969;p13283;p122242641;p18021;p13084169;p17504;p1517045;p18003;p121877088;p123665760;p1313;p11045;p17912;p17505;p17618;p171601;p17580;p1750;p1516872;p17809;p1156588821;p14837;p1139238286]
m0ciwdiy;hassolvent;p1139238286;predict tail;[p1962;p114798;p110340;p16228;p1887;p111430;p16342;p131374;p1795;p11004;p16212;p113387;p18471;p1263;p1139129948;p16049;p16344;p1702;p11031;p13776;p1521324;p112051;p19210;p1409682;p16274;p118373917;p17521;p17583;p14178000;p1240;p15125;p131275;p115413;p17641;p114470;p18865;p1679;p17854;p167833;p121959252;p1101507;p18011;p110455301;p12723671;p11049;p133557;p13301;p124007;p18071;p1180;p114213;p1785;p12723922;p16917;p111575;p1700;p114797;p124203;p18008;p1516892;p1517165;p19261;p1517096;p17045;p1260;p17969;p13283;p122242641;p18021;p13084169;p17504;p1517045;p18003;p121877088;p123665760;p1313;p11045;p17912;p17505;p17618;p171601;p17580;p1750;p1516872;p17809;p1156588821;p14837;p1139238286]
m0debkom;hassolvent;p1887;predict head;[p1887]
m0debkom;hassolvent;p1887;predict tail;[p1887]
m0debkom;hassolvent;p1962;predict head;[p16212;p110340;p1962]
m0debkom;hassolvent;p1962;predict tail;[p16212;p110340;p1962]
m0ciryei;hassolvent;p1962;predict head;[p1962]
m0ciryei;hassolvent;p1962;predict tail;[p1962]
m0damwew;hassolvent;p16228;predict head;[p114798;p1313;p1887;p16342;p16228]
m0damwew;hassolvent;p16228;predict tail;[p114798;p1313;p1887;p16342;p16228]
m0damwew;hassolvent;p1962;predict head;[p1962]
m0damwew;hassolvent;p1962;predict tail;[p1962]
m0adutup;hassolvent;p13776;predict head;[p16342;p1962;p1887;p16212;p16228;p13283;p18003;p1795;p114213;p111430;p12723671;p17504;p124247;p11049;p110953423;p18008;p16917;p18865;p11004;p110455301;p125517;p17045;p17505;p18148;p1702;p17854;p1517165;p124203;p112051;p15125;p17521;p1174;p1516892;p16125;p1263;p1517055;p1517045;p11045;p114797;p19210;p131374;p1284;p18058;p1302428;p1712;p17641;p16049;p18857;p1156588821;p17969;p1139129948;p16395;p1700;p18471;p17618;p1521324;p171601;p15943;p17964;p121877088;p13084169;p17583;p15922;p114470;p15234;p1139238286;p124530;p11118;p115413;p17580;p1750;p133557;p14873;p19032;p114798;p18011;p121959252;p18900;p1713;p1260;p19261;p11031;p125516;p16509;p1784;p18028;p12723922;p16274;p1313;p17912;p111575;p14178000;p1517096;p124007;p17809;p1240;p18021;p110340;p118373917;p13776]
m0adutup;hassolvent;p13776;predict tail;[p16342;p1962;p1887;p16212;p16228;p13283;p18003;p1795;p114213;p111430;p12723671;p17504;p124247;p11049;p110953423;p18008;p16917;p18865;p11004;p110455301;p125517;p17045;p17505;p18148;p1702;p17854;p1517165;p124203;p112051;p15125;p17521;p1174;p1516892;p16125;p1263;p1517055;p1517045;p11045;p114797;p19210;p131374;p1284;p18058;p1302428;p1712;p17641;p16049;p18857;p1156588821;p17969;p1139129948;p16395;p1700;p18471;p17618;p1521324;p171601;p15943;p17964;p121877088;p13084169;p17583;p15922;p114470;p15234;p1139238286;p124530;p11118;p115413;p17580;p1750;p133557;p14873;p19032;p114798;p18011;p121959252;p18900;p1713;p1260;p19261;p11031;p125516;p16509;p1784;p18028;p12723922;p16274;p1313;p17912;p111575;p14178000;p1517096;p124007;p17809;p1240;p18021;p110340;p118373917;p13776]
m0ajayam;hassolvent;p16342;predict head;[p16342]
m0ajayam;hassolvent;p16342;predict tail;[p16342]
m0aqegaf;hassolvent;p1944;predict head;[p1887;p16344;p114798;p114470;p1313;p1180;p1176;p1784;p1516892;p11031;p114797;p123266;p1222;p1944]
m0aqegaf;hassolvent;p1944;predict tail;[p1887;p16344;p114798;p114470;p1313;p1180;p1176;p1784;p1516892;p11031;p114797;p123266;p1222;p1944]
m0cahnef;hassolvent;p16344;predict head;[p1962;p16342;p18857;p119096565;p16344]
m0cahnef;hassolvent;p16344;predict tail;[p1962;p16342;p18857;p119096565;p16344]
m0avihoe;hassolvent;p1962;predict head;[p1962]
m0avihoe;hassolvent;p1962;predict tail;[p1962]
