/m/0fbtbt;/award/award_category/winners./award/award_honor/ceremony;/m/05c1t6z;/m/05fnl9;/award/award_nominee/award_nominations./award/award_nomination/award;/m/0fbtbt;/m/0fbtbt;/award/award_category/winners./award/award_honor/ceremony;/m/07z31v;7.4468675;1;8.814276;1;8.770857;2;1.5108530161145146;1.5514609813690186
/m/0fbtbt;/award/award_category/winners./award/award_honor/ceremony;/m/05c1t6z;/m/02rzdcp;/award/award_winning_work/awards_won./award/award_honor/award;/m/0fbtbt;/m/0fbtbt;/award/award_category/winners./award/award_honor/ceremony;/m/07z31v;7.4468675;1;8.814276;1;8.77541;2;1.5097152878355269;1.5552430152893066
/m/0fbtbt;/award/award_category/winners./award/award_honor/ceremony;/m/05c1t6z;/m/0fbtbt;/award/award_category/nominees./award/award_nomination/nominated_for;/m/02rzdcp;/m/0fbtbt;/award/award_category/winners./award/award_honor/ceremony;/m/07z31v;7.4468675;1;8.814276;1;8.777023;2;1.5093120296695757;1.5531797409057617
/m/0fbtbt;/award/award_category/winners./award/award_honor/ceremony;/m/05c1t6z;/m/0fbtbt;/award/award_category/nominees./award/award_nomination/nominated_for;/m/03d34x8;/m/0fbtbt;/award/award_category/winners./award/award_honor/ceremony;/m/07z31v;7.4468675;1;8.814276;1;8.781917;2;1.5080890749719467;1.5536625385284424
/m/0fbtbt;/award/award_category/winners./award/award_honor/ceremony;/m/05c1t6z;/m/0fbtbt;/award/award_category/winners./award/award_honor/award_winner;/m/04glr5h;/m/0fbtbt;/award/award_category/winners./award/award_honor/ceremony;/m/07z31v;7.4468675;1;8.814276;1;8.783722;2;1.5076378602618479;1.5836176872253418
/m/0fbtbt;/award/award_category/winners./award/award_honor/ceremony;/m/05c1t6z;/m/0415svh;/award/award_nominee/award_nominations./award/award_nomination/award;/m/0fbtbt;/m/0fbtbt;/award/award_category/winners./award/award_honor/ceremony;/m/07z31v;7.4468675;1;8.814276;1;8.785074;2;1.5072998581666472;1.5820260047912598
/m/0fbtbt;/award/award_category/winners./award/award_honor/ceremony;/m/05c1t6z;/m/0fbtbt;/award/award_category/nominees./award/award_nomination/nominated_for;/m/02pqs8l;/m/0fbtbt;/award/award_category/winners./award/award_honor/ceremony;/m/07z31v;7.4468675;1;8.814276;1;8.786217;2;1.5070142912398459;1.587393045425415
/m/0fbtbt;/award/award_category/winners./award/award_honor/ceremony;/m/05c1t6z;/m/0fbtbt;/award/award_category/winners./award/award_honor/award_winner;/m/0cp9f9;/m/0fbtbt;/award/award_category/winners./award/award_honor/ceremony;/m/07z31v;7.4468675;1;8.814276;1;8.786449;2;1.5069561284606092;1.5945141315460205
/m/0fbtbt;/award/award_category/winners./award/award_honor/ceremony;/m/05c1t6z;/m/04glr5h;/award/award_nominee/award_nominations./award/award_nomination/award;/m/0fbtbt;/m/0fbtbt;/award/award_category/winners./award/award_honor/ceremony;/m/07z31v;7.4468675;1;8.814276;1;8.786679;2;1.50689868061267;1.5794470310211182
/m/0fbtbt;/award/award_category/winners./award/award_honor/ceremony;/m/05c1t6z;/m/0fbtbt;/award/award_category/winners./award/award_honor/award_winner;/m/04gnbv1;/m/0fbtbt;/award/award_category/winners./award/award_honor/ceremony;/m/07z31v;7.4468675;1;8.814276;1;8.788116;2;1.5065394487124393;1.5509886741638184
/m/0fbtbt;/award/award_category/winners./award/award_honor/ceremony;/m/05c1t6z;/m/0180mw;/award/award_winning_work/awards_won./award/award_honor/award;/m/0fbtbt;/m/0fbtbt;/award/award_category/winners./award/award_honor/ceremony;/m/07z31v;7.4468675;1;8.814276;1;8.787813;2;1.506615252700588;1.5527455806732178
