mickey_daniels;actedin;the_big_show_(1923_film);mickey_daniels;actedin;july_days_(film);mickey_daniels;actedin;stage_fright_(1923_film);mickey_daniels;actedin;dogs_of_war_(film);mickey_daniels;actedin;the_champeen;0.7477169632911682;0.2943413555622101;1;4
francis_crick;haswonprize;albert_lasker_award_for_basic_medical_research;francis_crick;haswonprize;nobel_prize_in_physiology_or_medicine;;;;;;;;;;0.40597209334373474;0.029888367280364037;1;12
rekha;haswonprize;filmfare_awards;rekha;actedin;immaan_dharam;rekha;actedin;nagin_(1976_film);rekha;actedin;zubeidaa;;;;0.9926314353942871;0.9683245420455933;1;1
miklós_gaál;isaffiliatedto;c.s._marítimo;miklós_gaál;playsfor;c.s._marítimo;;;;;;;;;;0.7176251411437988;9.278531365453091e-07;1;112712
alexander_hleb;isaffiliatedto;fc_bate_borisov;alexander_hleb;playsfor;fc_bate_borisov;alexander_hleb;isaffiliatedto;belarus_national_football_team;;;;;;;0.7576730847358704;0.01741977222263813;1;15
emiliano_dudar;isaffiliatedto;club_libertad;emiliano_dudar;playsfor;club_libertad;;;;;;;;;;0.7838196754455566;0.006234750617295504;1;118
omar_sebastián_monesterolo;isaffiliatedto;east_bengal_f.c.;omar_sebastián_monesterolo;playsfor;east_bengal_f.c.;;;;;;;;;;0.7703657150268555;0.00010797004506457597;1;4767
tudorel_stoica;isaffiliatedto;f.c._steaua_bucureşti;tudorel_stoica;isaffiliatedto;fc_steaua_bucurești;tudorel_stoica;isaffiliatedto;r.c._lens;;;;;;;0.5618847012519836;0.015458893030881882;1;5
john_kerr_sr.;isaffiliatedto;new_york_cosmos;john_kerr_sr.;playsfor;new_york_cosmos;;;;;;;;;;0.8603577017784119;0.0032681359443813562;1;55
alexandros_tziolis;isaffiliatedto;a.c._siena;alexandros_tziolis;playsfor;a.c._siena;;;;;;;;;;0.4504833519458771;2.4552819013479166e-05;1;17581
david_cowan_(footballer);isaffiliatedto;cowdenbeath_f.c.;david_cowan_(footballer);playsfor;cowdenbeath_f.c.;david_cowan_(footballer);isaffiliatedto;livingston_f.c.;;;;;;;0.85884028673172;0.010660694912075996;1;11
harri_ylönen;isaffiliatedto;finland_national_football_team;harri_ylönen;playsfor;finland_national_football_team;harri_ylönen;isaffiliatedto;finland_national_under-21_football_team;harri_ylönen;isaffiliatedto;sk_brann;harri_ylönen;playsfor;kuopion_palloseura;0.832629382610321;0.003339009126648307;1;7
nicolas_penneteau;isaffiliatedto;france_national_under-20_football_team;nicolas_penneteau;playsfor;france_national_under-20_football_team;nicolas_penneteau;playsfor;france_national_under-21_football_team;;;;;;;0.9121811985969543;0.030193697661161423;1;1
giovanni_stroppa;isaffiliatedto;foggia_calcio;giovanni_stroppa;playsfor;foggia_calcio;giovanni_stroppa;isaffiliatedto;a.c.d._foggia_calcio;;;;;;;0.7283839583396912;0.019372139126062393;1;59
shpëtim_hasani;isaffiliatedto;sakaryaspor;shpëtim_hasani;playsfor;sakaryaspor;shpëtim_hasani;isaffiliatedto;ik_sirius_fotboll;;;;;;;0.9045489430427551;0.0011817468330264091;1;140
andrea_esposito;isaffiliatedto;u.s._lecce;andrea_esposito;playsfor;u.s._lecce;andrea_esposito;isaffiliatedto;genoa_c.f.c.;;;;;;;0.8874989151954651;0.008940632455050945;1;14
adam_smith_(footballer_born_february_1985);isaffiliatedto;chesterfield_f.c.;adam_smith_(footballer_born_february_1985);playsfor;chesterfield_f.c.;;;;;;;;;;0.8286740183830261;0.002250098390504718;1;57
