/m/0bhvtc;/award/award_winner/awards_won./award/award_honor/ceremony;/m/056878;/m/0dzs0;/award/award_winner/awards_won./award/award_honor/ceremony;/m/056878;/m/056878;/award/award_ceremony/awards_presented./award/award_honor/award_winner;/m/0dzs0;/m/026mml;/award/award_category/winners./award/award_honor/award_winner;/m/0dzs0;/m/026mg3;/award/award_category/winners./award/award_honor/award_winner;/m/0dzs0;5.7277617;3.6631672;40;6.667394;2.3286693;13;11.027705;11.027705;1;3.375202178955078;0.9999871754817969;0.9423672182096944
/m/0bhvtc;/award/award_winner/awards_won./award/award_honor/ceremony;/m/056878;/m/0crfwmx;/award/award_winner/awards_won./award/award_honor/ceremony;/m/056878;/m/056878;/award/award_ceremony/awards_presented./award/award_honor/award_winner;/m/0crfwmx;/m/026mml;/award/award_category/winners./award/award_honor/award_winner;/m/0crfwmx;/m/026mg3;/award/award_category/winners./award/award_honor/award_winner;/m/0crfwmx;4.5786138;1.7601615;54;5.6714783;0.28169262;782;5.9614735;4.812894;2;6.980100631713867;0.9987076048293567;0.9423672182096944
/m/0bhvtc;/award/award_winner/awards_won./award/award_honor/ceremony;/m/056878;/m/02p1pl6;/award/award_winner/awards_won./award/award_honor/ceremony;/m/056878;/m/056878;/award/award_ceremony/awards_presented./award/award_honor/award_winner;/m/02p1pl6;/m/026mml;/award/award_category/winners./award/award_honor/award_winner;/m/02p1pl6;/m/026mg3;/award/award_category/winners./award/award_honor/award_winner;/m/02p1pl6;7.82412;0.3172691;810;5.144877;-0.7278225;13258;11.250773;11.250773;1;3.3117268085479736;0.9999999995265422;0.9423672182096944
/m/0bhvtc;/award/award_winner/awards_won./award/award_honor/ceremony;/m/056878;/m/07r1_;/award/award_winner/awards_won./award/award_honor/ceremony;/m/056878;/m/056878;/award/award_ceremony/awards_presented./award/award_honor/award_winner;/m/07r1_;/m/026mml;/award/award_category/winners./award/award_honor/award_winner;/m/07r1_;/m/026mg3;/award/award_category/winners./award/award_honor/award_winner;/m/07r1_;8.997582;7.806943;10;12.957637;10.985941;10;13.741694;13.741694;1;7.116987943649292;0.9940237465621115;0.9423672182096944
/m/0bhvtc;/award/award_winner/awards_won./award/award_honor/ceremony;/m/056878;/m/05tjm3;/award/award_winner/awards_won./award/award_honor/ceremony;/m/056878;/m/056878;/award/award_ceremony/awards_presented./award/award_honor/award_winner;/m/05tjm3;/m/026mml;/award/award_category/winners./award/award_honor/award_winner;/m/05tjm3;/m/026mg3;/award/award_category/winners./award/award_honor/award_winner;/m/05tjm3;10.524532;1.38033;225;8.3976555;3.9506738;116;13.107367;13.107367;1;3.3144075870513916;0.9999990905157913;0.9423672182096944
/m/0bhvtc;/award/award_winner/awards_won./award/award_honor/ceremony;/m/056878;/m/03ktjq;/award/award_winner/awards_won./award/award_honor/ceremony;/m/056878;/m/056878;/award/award_ceremony/awards_presented./award/award_honor/award_winner;/m/03ktjq;/m/026mml;/award/award_category/winners./award/award_honor/award_winner;/m/03ktjq;/m/026mg3;/award/award_category/winners./award/award_honor/award_winner;/m/03ktjq;7.1082997;4.545374;19;9.095132;5.0783324;48;9.01395;8.785613;3;7.467328310012817;0.9578342459971969;0.9423672182096944
/m/0bhvtc;/award/award_winner/awards_won./award/award_honor/ceremony;/m/056878;/m/0q9zc;/award/award_winner/awards_won./award/award_honor/ceremony;/m/056878;/m/056878;/award/award_ceremony/awards_presented./award/award_honor/award_winner;/m/0q9zc;/m/026mml;/award/award_category/winners./award/award_honor/award_winner;/m/0q9zc;/m/026mg3;/award/award_category/winners./award/award_honor/award_winner;/m/0q9zc;8.0964365;5.237129;42;11.820286;6.188536;56;11.871372;8.810934;21;10.621619939804077;0.6416480220228216;0.9423672182096944
/m/0bhvtc;/award/award_winner/awards_won./award/award_honor/ceremony;/m/056878;/m/01t_z;/award/award_winner/awards_won./award/award_honor/ceremony;/m/056878;/m/056878;/award/award_ceremony/awards_presented./award/award_honor/award_winner;/m/01t_z;/m/026mml;/award/award_category/winners./award/award_honor/award_winner;/m/01t_z;/m/026mg3;/award/award_category/winners./award/award_honor/award_winner;/m/01t_z;6.3596153;1.545421;141;6.0554953;1.7866921;292;8.520338;8.520338;1;3.432882070541382;0.9999959288669079;0.9423672182096944
/m/0bhvtc;/award/award_winner/awards_won./award/award_honor/ceremony;/m/056878;/m/05kwx2;/award/award_winner/awards_won./award/award_honor/ceremony;/m/056878;/m/056878;/award/award_ceremony/awards_presented./award/award_honor/award_winner;/m/05kwx2;/m/026mml;/award/award_category/winners./award/award_honor/award_winner;/m/05kwx2;/m/026mg3;/award/award_category/winners./award/award_honor/award_winner;/m/05kwx2;8.219546;3.9871435;73;11.138497;4.034993;113;10.7883835;7.6823483;20;7.153409481048584;0.8316336452133117;0.9423672182096944
/m/0bhvtc;/award/award_winner/awards_won./award/award_honor/ceremony;/m/056878;/m/02w6bq;/award/award_winner/awards_won./award/award_honor/ceremony;/m/056878;/m/056878;/award/award_ceremony/awards_presented./award/award_honor/award_winner;/m/02w6bq;/m/026mml;/award/award_category/winners./award/award_honor/award_winner;/m/02w6bq;/m/026mg3;/award/award_category/winners./award/award_honor/award_winner;/m/02w6bq;5.0252976;3.3610075;29;6.139454;3.3516343;10;9.804977;9.804977;1;3.427619695663452;0.9998427230811064;0.9423672182096944
/m/02qd04y;/award/award_winning_work/awards_won./award/award_honor/award_winner;/m/04dz_y7;/m/098r1q;/award/award_winning_work/awards_won./award/award_honor/award_winner;/m/04dz_y7;/m/04dz_y7;/award/award_nominee/award_nominations./award/award_nomination/nominated_for;/m/098r1q;/m/04dz_y7;/award/award_winner/awards_won./award/award_honor/honored_for;/m/098r1q;/m/098r1q;/award/award_nominated_work/award_nominations./award/award_nomination/award_nominee;/m/04dz_y7;3.7906618;-0.49123648;1035;9.568842;-1.5943363;7351;10.45663;10.45663;1;3.383823871612549;0.999999999205703;0.9330533218659911
/m/02qd04y;/award/award_winning_work/awards_won./award/award_honor/award_winner;/m/04dz_y7;/m/0c0zq;/award/award_winning_work/awards_won./award/award_honor/award_winner;/m/04dz_y7;/m/04dz_y7;/award/award_nominee/award_nominations./award/award_nomination/nominated_for;/m/0c0zq;/m/04dz_y7;/award/award_winner/awards_won./award/award_honor/honored_for;/m/0c0zq;/m/0c0zq;/award/award_nominated_work/award_nominations./award/award_nomination/award_nominee;/m/04dz_y7;9.435399;0.1588108;2824;13.084582;3.2331228;3171;13.5242195;6.874726;986;14.553642988204956;0.6893643832034624;0.9330533218659911
/m/02qd04y;/award/award_winning_work/awards_won./award/award_honor/award_winner;/m/04dz_y7;/m/0520r2x;/award/award_winning_work/awards_won./award/award_honor/award_winner;/m/04dz_y7;/m/04dz_y7;/award/award_nominee/award_nominations./award/award_nomination/nominated_for;/m/0520r2x;/m/04dz_y7;/award/award_winner/awards_won./award/award_honor/honored_for;/m/0520r2x;/m/0520r2x;/award/award_nominated_work/award_nominations./award/award_nomination/award_nominee;/m/04dz_y7;8.342851;-1.5521568;1928;8.019774;-3.9849274;6713;8.058541;1.9971173;57;7.046757459640503;0.9916576020694086;0.9330533218659911
/m/02qd04y;/award/award_winning_work/awards_won./award/award_honor/award_winner;/m/04dz_y7;/m/056xx8;/award/award_winning_work/awards_won./award/award_honor/award_winner;/m/04dz_y7;/m/04dz_y7;/award/award_nominee/award_nominations./award/award_nomination/nominated_for;/m/056xx8;/m/04dz_y7;/award/award_winner/awards_won./award/award_honor/honored_for;/m/056xx8;/m/056xx8;/award/award_nominated_work/award_nominations./award/award_nomination/award_nominee;/m/04dz_y7;2.8643134;-0.36210018;945;9.003549;-1.176333;6291;8.422168;6.8241673;2;3.4321134090423584;0.9998409894797893;0.9330533218659911
/m/02qd04y;/award/award_winning_work/awards_won./award/award_honor/award_winner;/m/04dz_y7;/m/0346h;/award/award_winning_work/awards_won./award/award_honor/award_winner;/m/04dz_y7;/m/04dz_y7;/award/award_nominee/award_nominations./award/award_nomination/nominated_for;/m/0346h;/m/04dz_y7;/award/award_winner/awards_won./award/award_honor/honored_for;/m/0346h;/m/0346h;/award/award_nominated_work/award_nominations./award/award_nomination/award_nominee;/m/04dz_y7;4.031217;-0.06766003;722;6.3953366;0.31334507;4384;13.208222;13.208222;1;3.26979923248291;0.9999999994272644;0.9330533218659911
/m/02qd04y;/award/award_winning_work/awards_won./award/award_honor/award_winner;/m/04dz_y7;/m/01q24l;/award/award_winning_work/awards_won./award/award_honor/award_winner;/m/04dz_y7;/m/04dz_y7;/award/award_nominee/award_nominations./award/award_nomination/nominated_for;/m/01q24l;/m/04dz_y7;/award/award_winner/awards_won./award/award_honor/honored_for;/m/01q24l;/m/01q24l;/award/award_nominated_work/award_nominations./award/award_nomination/award_nominee;/m/04dz_y7;14.085218;-0.6776593;3016;11.33012;0.4997222;10591;11.133111;6.5096602;3;7.134794473648071;0.9998109292577468;0.9330533218659911
/m/02qd04y;/award/award_winning_work/awards_won./award/award_honor/award_winner;/m/04dz_y7;/m/0kv2hv;/award/award_winning_work/awards_won./award/award_honor/award_winner;/m/04dz_y7;/m/04dz_y7;/award/award_nominee/award_nominations./award/award_nomination/nominated_for;/m/0kv2hv;/m/04dz_y7;/award/award_winner/awards_won./award/award_honor/honored_for;/m/0kv2hv;/m/0kv2hv;/award/award_nominated_work/award_nominations./award/award_nomination/award_nominee;/m/04dz_y7;10.104007;-1.1742449;5422;14.335295;2.8518157;3602;14.655902;6.69419;723;10.60510516166687;0.799549974321263;0.9330533218659911
/m/02qd04y;/award/award_winning_work/awards_won./award/award_honor/award_winner;/m/04dz_y7;/m/015cqh;/award/award_winning_work/awards_won./award/award_honor/award_winner;/m/04dz_y7;/m/04dz_y7;/award/award_nominee/award_nominations./award/award_nomination/nominated_for;/m/015cqh;/m/04dz_y7;/award/award_winner/awards_won./award/award_honor/honored_for;/m/015cqh;/m/015cqh;/award/award_nominated_work/award_nominations./award/award_nomination/award_nominee;/m/04dz_y7;3.2785091;-0.1588695;998;9.785477;-0.35005206;2032;9.313224;5.271053;4;3.812647581100464;0.9985218466646749;0.9330533218659911
