01865197;_also_see;00643250;01640207;_derivationally_related_form;00643250;1.1393259002113842
01865197;_also_see;00643250;01685313;_derivationally_related_form;00643250;-1.717394443671825
01865197;_also_see;00643250;05624700;_derivationally_related_form;00643250;2.007776637140579
01865197;_also_see;00643250;01686439;_also_see;00643250;-1.0609866830357526
01865197;_also_see;00643250;01628449;_derivationally_related_form;00643250;-165.76391377559247
01865197;_also_see;00643250;05147940;_derivationally_related_form;01865197;-3.8468345045893564
01865197;_also_see;00643250;00643250;_also_see;01865197;-1.025002029387058
01865197;_also_see;00643250;01001689;_also_see;01865197;-17.914888279552088
01865197;_also_see;00643250;02331262;_also_see;01865197;7.614555506106343
01865197;_also_see;00643250;01870889;_also_see;01865197;-1.6206375184124444
02526934;_derivationally_related_form;15291199;00485609;_derivationally_related_form;15291199;-1.574645599353238
02526934;_derivationally_related_form;15291199;15290337;_hyponym;15291199;-2.974176465500611
02526934;_derivationally_related_form;15291199;06373747;_derivationally_related_form;02526934;5.3108197100606525
02526934;_derivationally_related_form;15291199;15291199;_derivationally_related_form;02526934;-1.0841314323505427
01931768;_derivationally_related_form;00815173;00314469;_has_part;00815173;3.341528742914173
01931768;_derivationally_related_form;00815173;00803617;_hyponym;00815173;2.1219258479030687
01931768;_derivationally_related_form;00815173;01841471;_hypernym;01931768;-2.500085960947417
01931768;_derivationally_related_form;00815173;01934205;_hypernym;01931768;-0.37481493494675244
01931768;_derivationally_related_form;00815173;10169796;_derivationally_related_form;01931768;-0.8181426022188052
01931768;_derivationally_related_form;00815173;02441022;_hyponym;01931768;-0.8539275142425555
01931768;_derivationally_related_form;00815173;08680888;_derivationally_related_form;01931768;-1.250812988139205
01931768;_derivationally_related_form;00815173;01841591;_hypernym;01931768;-1.1346751942976543
01931768;_derivationally_related_form;00815173;01932834;_hypernym;01931768;0.5973118233433118
01931768;_derivationally_related_form;00815173;10741821;_derivationally_related_form;01931768;-3.6941880358905355
01931768;_derivationally_related_form;00815173;00815173;_derivationally_related_form;01931768;-1.0091822871350846
01931768;_derivationally_related_form;00815173;07372779;_derivationally_related_form;01931768;-4.7983050577580855
01931768;_derivationally_related_form;00815173;08482271;_derivationally_related_form;01931768;0.31880555226958207
01931768;_derivationally_related_form;00815173;01934427;_hypernym;01931768;1.6422205314144644
01931768;_derivationally_related_form;00815173;01142519;_derivationally_related_form;01931768;-2.411890497759736
01931768;_derivationally_related_form;00815173;10290422;_derivationally_related_form;01931768;-0.7551170851955896
01931768;_derivationally_related_form;00815173;01932704;_hypernym;01931768;1.714435489308019
01931768;_derivationally_related_form;00815173;00556313;_derivationally_related_form;01931768;-0.9410885064131816
01931768;_derivationally_related_form;00815173;01144876;_derivationally_related_form;01931768;-1.3762852497869291
01931768;_derivationally_related_form;00815173;01933093;_hypernym;01931768;41.224478735418515
01931768;_derivationally_related_form;00815173;01932951;_hypernym;01931768;-0.9102531065982639
01931768;_derivationally_related_form;00815173;01933305;_hypernym;01931768;-0.6079537302424898
00302861;_derivationally_related_form;01713348;00046344;_derivationally_related_form;01713348;-0.8265988104497413
00302861;_derivationally_related_form;01713348;01712704;_hyponym;01713348;-0.37648121113230615
00302861;_derivationally_related_form;01713348;06157326;_member_of_domain_topic;01713348;-1.450796048942723
00302861;_derivationally_related_form;01713348;00302394;_hyponym;00302861;-14.062526304677847
00302861;_derivationally_related_form;01713348;01713348;_derivationally_related_form;00302861;-1.1634941238758878
14641397;_derivationally_related_form;00520881;00126264;_hyponym;00520881;8.50458351480355
14641397;_derivationally_related_form;00520881;14622893;_hyponym;14641397;0.002010583171019764
