/m/06lgq8;/people/person/profession;/m/02hrh1q;/m/06b0d2;/award/award_nominee/award_nominations./award/award_nomination/award_nominee;/m/06lgq8;/m/06lgq8;/award/award_nominee/award_nominations./award/award_nomination/award_nominee;/m/06b0d2;;;;;;;5.7211633;5.8647795;1;1
/m/05kjlr;/award/award_category/winners./award/award_honor/award_winner;/m/05fg2;/m/05kjlr;/award/award_category/winners./award/award_honor/award_winner;/m/02wlk;/m/05kjlr;/award/award_category/winners./award/award_honor/award_winner;/m/03xds;/m/05kjlr;/award/award_category/winners./award/award_honor/award_winner;/m/0d_w7;;;;6.6509476;4.5523314;1;6
/m/03y82t6;/people/person/languages;/m/02h40lc;/m/03y82t6;/people/person/spouse_s./people/marriage/location_of_ceremony;/m/03rk0;/m/03y82t6;/film/actor/film./film/performance/film;/m/0ds5_72;/m/03y82t6;/people/person/spouse_s./people/marriage/type_of_union;/m/04ztj;/m/03y82t6;/people/person/profession;/m/02hrh1q;8.279991;8.098127;1;1
/m/0f4x7;/award/award_category/winners./award/award_honor/ceremony;/m/0bzknt;/m/0f4x7;/award/award_category/category_of;/m/0g_w;/m/0f4x7;/award/award_category/winners./award/award_honor/award_winner;/m/039bp;/m/0f4x7;/award/award_category/winners./award/award_honor/ceremony;/m/0fy6bh;/m/03hj3b3;/award/award_winning_work/awards_won./award/award_honor/award;/m/0f4x7;5.9800167;6.0355754;1;2
/m/01s3kv;/people/person/profession;/m/02hrh1q;/m/01s3kv;/people/person/nationality;/m/09c7w0;/m/01s3kv;/people/person/languages;/m/02h40lc;/m/01s3kv;/people/person/spouse_s./people/marriage/type_of_union;/m/04ztj;/m/01s3kv;/common/topic/webpage./common/webpage/category;/m/08mbj5d;7.2754807;6.567404;1;1
/m/0362q0;/people/person/profession;/m/01d_h8;/m/0362q0;/people/person/profession;/m/02hrh1q;/m/0362q0;/people/person/spouse_s./people/marriage/type_of_union;/m/04ztj;/m/0362q0;/people/person/profession;/m/0dxtg;/m/0362q0;/film/director/film;/m/07h9gp;6.4855657;5.3920045;1;4
/m/0bx6zs;/award/award_ceremony/awards_presented./award/award_honor/honored_for;/m/01q_y0;/m/0bx6zs;/award/award_ceremony/awards_presented./award/award_honor/award_winner;/m/033jj1;;;;;;;;;;6.6104183;5.6824307;1;15
/m/07_k0c0;/film/film/other_crew./film/film_crew_gig/film_crew_role;/m/09vw2b7;/m/07_k0c0;/film/film/other_crew./film/film_crew_gig/film_crew_role;/m/02r96rf;/m/07_k0c0;/film/film/other_crew./film/film_crew_gig/film_crew_role;/m/09zzb8;/m/07_k0c0;/film/film/other_crew./film/film_crew_gig/film_crew_role;/m/02rh1dz;/m/07_k0c0;/film/film/country;/m/09c7w0;7.3064227;6.7838945;1;1
/m/01hp22;/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/country;/m/03gj2;/m/01hp22;/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/country;/m/06c1y;/m/0kbvb;/olympics/olympic_games/sports;/m/01hp22;/m/01hp22;/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/olympics;/m/0kbws;/m/01hp22;/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/country;/m/015qh;6.0687933;5.9708676;1;1
/m/0gr0m;/award/award_category/winners./award/award_honor/ceremony;/m/073h5b;/m/0gr0m;/award/award_category/winners./award/award_honor/ceremony;/m/0bzknt;/m/0gr0m;/award/award_category/winners./award/award_honor/ceremony;/m/0bzkgg;/m/0gr0m;/award/award_category/winners./award/award_honor/ceremony;/m/02jp5r;/m/0gr0m;/award/award_category/winners./award/award_honor/ceremony;/m/073hkh;6.395513;6.2755976;1;1
