/m/02q1tc5;/award/award_category/winners./award/award_honor/award_winner;/m/026dg51;/m/0mwvq;/award/award_category/winners./award/award_honor/award_winner;/m/026dg51;/m/026dg51;/award/award_winner/awards_won./award/award_honor/award;/m/0mwvq;/m/026dg51;/award/award_nominee/award_nominations./award/award_nomination/award;/m/0mwvq;7.1835566;9.850661;3591;7.1835566;10.135948;4453;7.1835566;7.8657117;4;0.9940016269683838;0.9993052732667742;0.9417946949757351
/m/02q1tc5;/award/award_category/winners./award/award_honor/award_winner;/m/026dg51;/m/0v53x;/award/award_category/winners./award/award_honor/award_winner;/m/026dg51;/m/026dg51;/award/award_winner/awards_won./award/award_honor/award;/m/0v53x;/m/026dg51;/award/award_nominee/award_nominations./award/award_nomination/award;/m/0v53x;7.1835566;10.734131;4096;7.1835566;10.859222;4526;7.1835566;7.991418;23;0.9790902137756348;0.9951273158987664;0.9417946949757351
/m/02q1tc5;/award/award_category/winners./award/award_honor/award_winner;/m/026dg51;/m/05mt6w;/award/award_category/winners./award/award_honor/award_winner;/m/026dg51;/m/026dg51;/award/award_winner/awards_won./award/award_honor/award;/m/05mt6w;/m/026dg51;/award/award_nominee/award_nominations./award/award_nomination/award;/m/05mt6w;7.1835566;11.542683;2995;7.1835566;11.100908;2956;7.1835566;8.557918;153;1.0187036991119385;0.9485544997324166;0.9417946949757351
/m/02q1tc5;/award/award_category/winners./award/award_honor/award_winner;/m/026dg51;/m/0277jc;/award/award_category/winners./award/award_honor/award_winner;/m/026dg51;/m/026dg51;/award/award_winner/awards_won./award/award_honor/award;/m/0277jc;/m/026dg51;/award/award_nominee/award_nominations./award/award_nomination/award;/m/0277jc;7.1835566;9.939347;4780;7.1835566;10.500715;6287;7.1835566;7.5156;2;0.995640754699707;0.9998332904606992;0.9417946949757351
/m/02q1tc5;/award/award_category/winners./award/award_honor/award_winner;/m/026dg51;/m/0nm6z;/award/award_category/winners./award/award_honor/award_winner;/m/026dg51;/m/026dg51;/award/award_winner/awards_won./award/award_honor/award;/m/0nm6z;/m/026dg51;/award/award_nominee/award_nominations./award/award_nomination/award;/m/0nm6z;7.1835566;11.024984;8933;7.1835566;10.661615;8280;7.1835566;8.816452;51;0.9802360534667969;0.9939448741815896;0.9417946949757351
/m/02q1tc5;/award/award_category/winners./award/award_honor/award_winner;/m/026dg51;/m/043c4j;/award/award_category/winners./award/award_honor/award_winner;/m/026dg51;/m/026dg51;/award/award_winner/awards_won./award/award_honor/award;/m/043c4j;/m/026dg51;/award/award_nominee/award_nominations./award/award_nomination/award;/m/043c4j;7.1835566;11.230501;3625;7.0980587;10.870264;3170;6.685231;8.168018;344;1.0254478454589844;0.8917782836051436;0.9417946949757351
/m/02q1tc5;/award/award_category/winners./award/award_honor/award_winner;/m/026dg51;/m/04lgymt;/award/award_category/winners./award/award_honor/award_winner;/m/026dg51;/m/026dg51;/award/award_winner/awards_won./award/award_honor/award;/m/04lgymt;/m/026dg51;/award/award_nominee/award_nominations./award/award_nomination/award;/m/04lgymt;7.1835566;11.85943;3864;7.0642605;11.606501;3865;6.702929;9.011063;463;1.0258252620697021;0.8804477535315904;0.9417946949757351
/m/02q1tc5;/award/award_category/winners./award/award_honor/award_winner;/m/026dg51;/m/04w8f;/award/award_category/winners./award/award_honor/award_winner;/m/026dg51;/m/026dg51;/award/award_winner/awards_won./award/award_honor/award;/m/04w8f;/m/026dg51;/award/award_nominee/award_nominations./award/award_nomination/award;/m/04w8f;7.1835566;10.210729;2576;7.1130853;9.954652;4258;7.1835566;7.507726;7;1.0468180179595947;0.9985721785669184;0.9417946949757351
/m/02q1tc5;/award/award_category/winners./award/award_honor/award_winner;/m/026dg51;/m/0g5879y;/award/award_category/winners./award/award_honor/award_winner;/m/026dg51;/m/026dg51;/award/award_winner/awards_won./award/award_honor/award;/m/0g5879y;/m/026dg51;/award/award_nominee/award_nominations./award/award_nomination/award;/m/0g5879y;7.1835566;11.093338;7581;7.126338;11.118124;8163;6.8005733;8.638539;912;1.0344862937927246;0.888389403182756;0.9417946949757351
/m/02q1tc5;/award/award_category/winners./award/award_honor/award_winner;/m/026dg51;/m/0170th;/award/award_category/winners./award/award_honor/award_winner;/m/026dg51;/m/026dg51;/award/award_winner/awards_won./award/award_honor/award;/m/0170th;/m/026dg51;/award/award_nominee/award_nominations./award/award_nomination/award;/m/0170th;7.1835566;11.407448;7325;7.1741457;11.291098;8534;7.094227;9.121826;1520;1.03391695022583;0.8219940773306962;0.9417946949757351
