/m/02wvfxl;/american_football/football_team/current_roster./american_football/football_roster_position/position;/m/02g_6j;/m/02wvfxl;/sports/sports_team/roster./american_football/football_roster_position/position;/m/02g_6j;/m/02wvfxl;/american_football/football_team/current_roster./american_football/football_roster_position/position;/m/02g_6x;0.98019695;1;0.9775364;1;0.93955284;2;1.5094947426632617
/m/02wvfxl;/american_football/football_team/current_roster./american_football/football_roster_position/position;/m/02g_6j;/m/02g_6j;/sports/sports_position/players./american_football/football_roster_position/team;/m/02wvfxl;/m/02wvfxl;/american_football/football_team/current_roster./american_football/football_roster_position/position;/m/02g_6x;0.98019695;1;0.9775364;1;0.9411283;2;1.509101011391161
/m/02wvfxl;/american_football/football_team/current_roster./american_football/football_roster_position/position;/m/02g_6j;/m/02wvfxl;/american_football/football_team/current_roster./sports/sports_team_roster/position;/m/02g_6j;/m/02wvfxl;/american_football/football_team/current_roster./american_football/football_roster_position/position;/m/02g_6x;0.98019695;1;0.9775364;1;0.9544225;2;1.5057782193457439
/m/02wvfxl;/american_football/football_team/current_roster./american_football/football_roster_position/position;/m/02g_6j;/m/02g_6j;/sports/sports_position/players./american_football/football_historical_roster_position/team;/m/02wvfxl;/m/02wvfxl;/american_football/football_team/current_roster./american_football/football_roster_position/position;/m/02g_6x;0.98019695;1;0.9775364;1;0.9686686;1;0.5022169355310301
/m/02wvfxl;/american_football/football_team/current_roster./american_football/football_roster_position/position;/m/02g_6j;/m/02wvfxl;/american_football/football_team/historical_roster./american_football/football_historical_roster_position/position_s;/m/02g_6j;/m/02wvfxl;/american_football/football_team/current_roster./american_football/football_roster_position/position;/m/02g_6x;0.98019695;1;0.9775364;1;0.9571236;2;1.5051030234802332
/m/02wvfxl;/american_football/football_team/current_roster./american_football/football_roster_position/position;/m/02g_6j;/m/02wvfxl;/american_football/football_team/current_roster./american_football/football_roster_position/position;/m/02g_6x;/m/02wvfxl;/american_football/football_team/current_roster./american_football/football_roster_position/position;/m/047g8h;0.98019695;1;0.9775364;1;0.96081316;1;0.5041807064620175
/m/02wvfxl;/american_football/football_team/current_roster./american_football/football_roster_position/position;/m/02g_6j;/m/02wvfxl;/american_football/football_team/historical_roster./american_football/football_historical_roster_position/position_s;/m/04nfpk;/m/02wvfxl;/american_football/football_team/current_roster./american_football/football_roster_position/position;/m/02g_6x;0.98019695;1;0.9775364;1;0.97651106;2;1.5002563297524003
/m/02wvfxl;/american_football/football_team/current_roster./american_football/football_roster_position/position;/m/02g_6j;/m/02wvfxl;/american_football/football_team/current_roster./american_football/football_roster_position/position;/m/02g_6x;/m/02wvfxl;/american_football/football_team/current_roster./american_football/football_roster_position/position;/m/04nfpk;0.98019695;1;0.9775364;1;0.96373457;1;0.5034503985093624
/m/02wvfxl;/american_football/football_team/current_roster./american_football/football_roster_position/position;/m/02g_6j;/m/02wvfxl;/american_football/football_team/historical_roster./sports/sports_team_roster/position;/m/02g_6j;/m/02wvfxl;/american_football/football_team/current_roster./american_football/football_roster_position/position;/m/02g_6x;0.98019695;1;0.9775364;1;0.95189166;2;1.5064108285630253
/m/02wvfxl;/american_football/football_team/current_roster./american_football/football_roster_position/position;/m/02g_6j;/m/02wvfxl;/sports/sports_team/roster./sports/sports_team_roster/position;/m/02g_6j;/m/02wvfxl;/american_football/football_team/current_roster./american_football/football_roster_position/position;/m/02g_6x;0.98019695;1;0.9775364;1;0.96629345;1;0.5028107019233982
/m/02wvfxl;/american_football/football_team/current_roster./american_football/football_roster_position/position;/m/02g_6j;/m/023wyl;/sports/sports_position/players./american_football/football_historical_roster_position/team;/m/02wvfxl;/m/02wvfxl;/american_football/football_team/current_roster./american_football/football_roster_position/position;/m/02g_6x;0.98019695;1;0.9775364;1;0.9724044;1;0.5012829871629542
/m/02wvfxl;/american_football/football_team/current_roster./american_football/football_roster_position/position;/m/02g_6j;/m/02wvfxl;/sports/sports_team/roster./american_football/football_historical_roster_position/position_s;/m/02g_6j;/m/02wvfxl;/american_football/football_team/current_roster./american_football/football_roster_position/position;/m/02g_6x;0.98019695;1;0.9775364;1;0.9687102;1;0.5022065347240346
/m/02wvfxl;/american_football/football_team/current_roster./american_football/football_roster_position/position;/m/02g_6j;/m/02wvfxl;/american_football/football_team/current_roster./american_football/football_roster_position/position;/m/02g_6x;/m/02wvfxl;/sports/sports_team/roster./sports/sports_team_roster/position;/m/023wyl;0.98019695;1;0.9775364;1;0.9711546;2;1.5015954470129875
/m/02wvfxl;/american_football/football_team/current_roster./american_football/football_roster_position/position;/m/02g_6j;/m/02wvfxl;/american_football/football_team/current_roster./american_football/football_roster_position/position;/m/02g_6x;/m/02wvfxl;/american_football/football_team/current_roster./sports/sports_team_roster/position;/m/01r3hr;0.98019695;1;0.9775364;1;0.9749433;2;1.5006482746544794
/m/02wvfxl;/american_football/football_team/current_roster./american_football/football_roster_position/position;/m/02g_6j;/m/02wvfxl;/sports/sports_team/roster./sports/sports_team_roster/position;/m/01r3hr;/m/02wvfxl;/american_football/football_team/current_roster./american_football/football_roster_position/position;/m/02g_6x;0.98019695;1;0.9775364;1;0.9759262;1;0.5004025398815214
