00464962;_also_see;01430847;01430847;_also_see;00464962;00464962;_also_see;01926376;10.202566;1;11.4099;1;9.597055;2;1.8597052795594537;0.24037933349609375
00464962;_also_see;01430847;00464962;_also_see;01926376;06608977;_derivationally_related_form;00464962;10.202566;1;11.4099;1;11.698722;2;1.428292242777278;0.2434403896331787
00464962;_also_see;01430847;00464962;_also_see;01926376;00464962;_derivationally_related_form;06608977;10.202566;1;11.4099;1;11.701967;2;1.4274977775521405;0.24111151695251465
00464962;_also_see;01430847;00464962;_also_see;01926376;01926376;_also_see;00464962;10.202566;1;11.4099;1;11.5613;1;0.4622219936232858;0.2433300018310547
00464962;_also_see;01430847;00464962;_also_see;01926376;00464962;_derivationally_related_form;14418103;10.202566;1;11.4099;1;11.719517;2;1.423208217190754;0.24348902702331543
00464962;_also_see;01430847;00464962;_also_see;01926376;14418103;_derivationally_related_form;00464962;10.202566;1;11.4099;1;11.721326;2;1.4227666669509662;0.23996686935424805
00464962;_also_see;01430847;01430847;_also_see;00464962;06608977;_derivationally_related_form;00464962;10.202566;1;11.4099;1;9.726507;1;0.8433532348919173;0.24122905731201172
00464962;_also_see;01430847;01430847;_also_see;00464962;00464962;_derivationally_related_form;06608977;10.202566;1;11.4099;1;9.7304125;1;0.8428366197625939;0.23953533172607422
00464962;_also_see;01430847;01430847;_also_see;00464962;01926376;_also_see;00464962;10.202566;1;11.4099;1;9.614337;1;0.8576079319974298;0.2393510341644287
00464962;_also_see;01430847;01430847;_also_see;00464962;00464962;_derivationally_related_form;14418103;10.202566;1;11.4099;1;9.738622;1;0.841746137341644;0.23936104774475098
00464962;_also_see;01430847;01430847;_also_see;00464962;14418103;_derivationally_related_form;00464962;10.202566;1;11.4099;1;9.741756;1;0.8413281141403601;0.240020751953125
01642437;_derivationally_related_form;00240184;00240184;_derivationally_related_form;01642437;01642437;_derivationally_related_form;10434725;9.890325;1;12.179041;1;9.919935;2;1.905433083744368;0.24143362045288086
01642437;_derivationally_related_form;00240184;01642437;_hypernym;01641914;01642437;_derivationally_related_form;10434725;9.890325;1;12.179041;1;12.534968;2;1.4119457675093232;0.23780393600463867
01642437;_derivationally_related_form;00240184;01641914;_hyponym;01642437;01642437;_derivationally_related_form;10434725;9.890325;1;12.179041;1;12.537331;2;1.4113736397894345;0.24099349975585938
01642437;_derivationally_related_form;00240184;01642437;_derivationally_related_form;10434725;01642437;_hyponym;01645421;9.890325;1;12.179041;1;12.531823;2;1.4127078958286918;0.24201488494873047
01642437;_derivationally_related_form;00240184;01642437;_derivationally_related_form;10434725;01645421;_hypernym;01642437;9.890325;1;12.179041;1;12.531663;2;1.412746729851493;0.24108171463012695
01642437;_derivationally_related_form;00240184;01642437;_derivationally_related_form;10434725;10434725;_derivationally_related_form;01642437;9.890325;1;12.179041;1;12.460017;1;0.43021444048841817;0.2426130771636963
01642437;_derivationally_related_form;00240184;00240184;_derivationally_related_form;01642437;01642437;_hypernym;01641914;9.890325;1;12.179041;1;10.03481;1;0.8951284390169398;0.2466895580291748
01642437;_derivationally_related_form;00240184;00240184;_derivationally_related_form;01642437;01641914;_hyponym;01642437;9.890325;1;12.179041;1;10.038572;1;0.8947747384479741;0.23814773559570312
01642437;_derivationally_related_form;00240184;00240184;_derivationally_related_form;01642437;01642437;_hyponym;01645421;9.890325;1;12.179041;1;10.086055;1;0.8902195941142987;0.24309992790222168
01642437;_derivationally_related_form;00240184;00240184;_derivationally_related_form;01642437;01645421;_hypernym;01642437;9.890325;1;12.179041;1;10.087008;1;0.8901263581032915;0.2430415153503418
01642437;_derivationally_related_form;00240184;00240184;_derivationally_related_form;01642437;10434725;_derivationally_related_form;01642437;9.890325;1;12.179041;1;9.920048;1;0.9054234477287522;0.2384052276611328
01642437;_derivationally_related_form;00240184;01642437;_hypernym;01641914;01641914;_hyponym;01642437;9.890325;1;12.179041;1;12.333675;1;0.4614182304822026;0.2408463954925537
01642437;_derivationally_related_form;00240184;01642437;_hypernym;01641914;01642437;_hyponym;01645421;9.890325;1;12.179041;1;12.5202465;1;0.41551665291493184;0.24273920059204102
01642437;_derivationally_related_form;00240184;01642437;_hypernym;01641914;01645421;_hypernym;01642437;9.890325;1;12.179041;1;12.5220995;1;0.4150667017745414;0.2431957721710205
01642437;_derivationally_related_form;00240184;01641914;_hyponym;01642437;01642437;_hyponym;01645421;9.890325;1;12.179041;1;12.52303;1;0.41484073750068434;0.23932838439941406
00900070;_derivationally_related_form;00836236;00836236;_derivationally_related_form;00900070;00900070;_hypernym;00899927;10.878998;1;12.9611025;1;5.430771;5;4.9994637274450175;0.2522246837615967
00900070;_derivationally_related_form;00836236;00836236;_derivationally_related_form;00900070;00899927;_hyponym;00900070;10.878998;1;12.9611025;1;5.452732;5;4.999451826504378;0.24933362007141113
00900070;_derivationally_related_form;00836236;00900070;_hypernym;00899927;00899927;_hyponym;00900070;10.878998;1;12.9611025;1;14.17634;1;0.22877562714402158;0.248549222946167
01015244;_derivationally_related_form;05823932;01015244;_derivationally_related_form;10703905;01015244;_derivationally_related_form;06648207;10.392114;1;10.946922;1;11.038069;3;2.477229144951158;0.24115586280822754
01015244;_derivationally_related_form;05823932;01015244;_derivationally_related_form;06733939;01015244;_derivationally_related_form;10703905;10.392114;1;10.946922;1;11.055319;3;2.47292737045521;0.2402493953704834
01015244;_derivationally_related_form;05823932;01015244;_derivationally_related_form;10703905;01015244;_derivationally_related_form;06643408;10.392114;1;10.946922;1;11.070791;3;2.469072299295464;0.23706603050231934
01015244;_derivationally_related_form;05823932;01015244;_derivationally_related_form;06733939;01015244;_derivationally_related_form;06648207;10.392114;1;10.946922;1;11.074418;3;2.4681691648719095;0.23919916152954102
01015244;_derivationally_related_form;05823932;01015244;_derivationally_related_form;06643408;01015244;_derivationally_related_form;06648207;10.392114;1;10.946922;1;11.080824;3;2.466574528280675;0.24007177352905273
01015244;_derivationally_related_form;05823932;01015244;_derivationally_related_form;06733939;01015244;_derivationally_related_form;06643408;10.392114;1;10.946922;1;11.102127;3;2.4612765082117014;0.24048542976379395
01015244;_derivationally_related_form;05823932;05823932;_derivationally_related_form;01015244;01015244;_derivationally_related_form;10703905;10.392114;1;10.946922;1;9.513168;2;1.80748555356468;0.24066781997680664
01015244;_derivationally_related_form;05823932;05823932;_derivationally_related_form;01015244;01015244;_derivationally_related_form;06648207;10.392114;1;10.946922;1;9.553362;2;1.801160033985521;0.2398383617401123
01015244;_derivationally_related_form;05823932;05823932;_derivationally_related_form;01015244;01015244;_derivationally_related_form;06733939;10.392114;1;10.946922;1;9.567222;2;1.7989429207444039;0.24037528038024902
01015244;_derivationally_related_form;05823932;05823932;_derivationally_related_form;01015244;01015244;_derivationally_related_form;06643408;10.392114;1;10.946922;1;9.592979;2;1.7947734918367062;0.2402498722076416
01015244;_derivationally_related_form;05823932;01015244;_hypernym;00831651;01015244;_derivationally_related_form;10703905;10.392114;1;10.946922;1;10.923721;2;1.5057999870237904;0.24257898330688477
