/m/01x53m;/people/person/place_of_birth;/m/01yj2;/m/01x53m;/people/person/nationality;/m/0hzlz;7.4789705;1;8.41106;1;7.3936605;2;1.73446580031317;6.672869443893433
/m/01x53m;/people/person/place_of_birth;/m/01yj2;/m/031hxk;/education/educational_institution/students_graduates./education/education/student;/m/01x53m;7.4789705;1;8.41106;1;7.571217;2;1.698432206492491;1.0417988300323486
/m/01x53m;/people/person/place_of_birth;/m/01yj2;/m/01x53m;/people/person/profession;/m/0cbd2;7.4789705;1;8.41106;1;8.37984;1;0.5078044751056902;1.0453879833221436
/m/01x53m;/people/person/place_of_birth;/m/01yj2;/m/01x53m;/people/person/nationality;/m/0chghy;7.4789705;1;8.41106;1;8.424451;1;0.4966524147510269;1.054624319076538
/m/01x53m;/people/person/place_of_birth;/m/01yj2;/m/01x53m;/people/person/languages;/m/0x82;7.4789705;1;8.41106;1;8.081044;1;0.5817633030152459;1.0451416969299316
/m/01x53m;/people/person/place_of_birth;/m/01yj2;/m/01x53m;/people/person/languages;/m/02bv9;7.4789705;1;8.41106;1;8.511415;1;0.47493248564639656;1.0416975021362305
/m/01x53m;/people/person/place_of_birth;/m/01yj2;/m/01x53m;/influence/influence_node/influenced_by;/m/06whf;7.4789705;1;8.41106;1;8.577454;1;0.45849739177267107;1.0458133220672607
/m/01x53m;/people/person/place_of_birth;/m/01yj2;/m/01x53m;/people/person/employment_history./business/employment_tenure/company;/m/03sc8;7.4789705;1;8.41106;1;8.5461235;1;0.4662854434920457;1.0497057437896729
/m/01x53m;/people/person/place_of_birth;/m/01yj2;/m/01x53m;/people/person/languages;/m/02h40lc;7.4789705;1;8.41106;1;8.572123;1;0.4598212588660189;1.0484728813171387
/m/01x53m;/people/person/place_of_birth;/m/01yj2;/m/01x53m;/influence/influence_node/influenced_by;/m/032l1;7.4789705;1;8.41106;1;8.43571;1;0.493837906992047;1.0422163009643555
/m/01x53m;/people/person/place_of_birth;/m/01yj2;/m/07w0v;/education/educational_institution/students_graduates./education/education/student;/m/01x53m;7.4789705;1;8.41106;1;8.668625;1;0.4359624910236921;1.0569870471954346
/m/01x53m;/people/person/place_of_birth;/m/01yj2;/m/01x53m;/award/award_nominee/award_nominations./award/award_nomination/award;/m/01f7d;7.4789705;1;8.41106;1;8.42303;1;0.49700764413997567;1.055717945098877
/m/01x53m;/people/person/place_of_birth;/m/01yj2;/m/0ddd9;/award/award_category/winners./award/award_honor/award_winner;/m/01x53m;7.4789705;1;8.41106;1;8.430758;1;0.4950756234760447;1.0503160953521729
/m/01x53m;/people/person/place_of_birth;/m/01yj2;/m/01x53m;/people/person/employment_history./business/employment_tenure/company;/m/07wrz;7.4789705;1;8.41106;1;8.522904;1;0.47206809513293946;1.056617259979248
/m/01x53m;/people/person/place_of_birth;/m/01yj2;/m/01x53m;/award/award_nominee/award_nominations./award/award_nomination/award;/m/04hddx;7.4789705;1;8.41106;1;8.536935;1;0.4685728545504798;1.0550553798675537
/m/01x53m;/people/person/place_of_birth;/m/01yj2;/m/01x53m;/influence/influence_node/influenced_by;/m/03f0324;7.4789705;1;8.41106;1;8.495064;1;0.47901147869094374;1.0521821975708008
/m/01x53m;/people/person/place_of_birth;/m/01yj2;/m/01x53m;/award/award_nominee/award_nominations./award/award_nomination/award;/m/05x2s;7.4789705;1;8.41106;1;8.503119;1;0.4770014563469238;1.050750732421875
/m/01x53m;/people/person/place_of_birth;/m/01yj2;/m/01x53m;/influence/influence_node/influenced_by;/m/084w8;7.4789705;1;8.41106;1;8.555442;1;0.46396719254481994;1.0510451793670654
/m/01x53m;/people/person/place_of_birth;/m/01yj2;/m/01x53m;/influence/influence_node/influenced_by;/m/0c1jh;7.4789705;1;8.41106;1;8.559157;1;0.4630432626078676;1.0527408123016357
/m/04nw9;/people/person/spouse_s./people/marriage/type_of_union;/m/04ztj;/m/04nw9;/people/person/nationality;/m/09c7w0;8.317818;1;9.368713;1;9.174312;1;0.5484479523746393;7.000777959823608
/m/04nw9;/people/person/spouse_s./people/marriage/type_of_union;/m/04ztj;/m/029b9k;/award/award_winner/awards_won./award/award_honor/award_winner;/m/04nw9;8.317818;1;9.368713;1;9.4204;1;0.4870813041351875;0.9447624683380127
/m/04nw9;/people/person/spouse_s./people/marriage/type_of_union;/m/04ztj;/m/04nw9;/base/popstra/celebrity/friendship./base/popstra/friendship/participant;/m/015cbq;8.317818;1;9.368713;1;9.405005;1;0.4909279766917707;0.9436333179473877
/m/04nw9;/people/person/spouse_s./people/marriage/type_of_union;/m/04ztj;/m/04nw9;/award/award_winner/awards_won./award/award_honor/award_winner;/m/029b9k;8.317818;1;9.368713;1;9.420709;1;0.48700410839257535;0.9510893821716309
/m/04nw9;/people/person/spouse_s./people/marriage/type_of_union;/m/04ztj;/m/04nw9;/award/award_nominee/award_nominations./award/award_nomination/award_nominee;/m/029b9k;8.317818;1;9.368713;1;9.416995;1;0.48793192684825715;0.9986963272094727
/m/04nw9;/people/person/spouse_s./people/marriage/type_of_union;/m/04ztj;/m/04nw9;/base/popstra/celebrity/friendship./base/popstra/friendship/participant;/m/0l5yl;8.317818;1;9.368713;1;9.414438;1;0.48857077405449895;1.0840480327606201
/m/04nw9;/people/person/spouse_s./people/marriage/type_of_union;/m/04ztj;/m/0h7dd;/base/popstra/celebrity/friendship./base/popstra/friendship/participant;/m/04nw9;8.317818;1;9.368713;1;9.4068775;1;0.4904601231771404;1.086388111114502
/m/04nw9;/people/person/spouse_s./people/marriage/type_of_union;/m/04ztj;/m/04nw9;/people/deceased_person/place_of_death;/m/030qb3t;8.317818;1;9.368713;1;9.168597;1;0.5498627480601697;1.0882751941680908
/m/04nw9;/people/person/spouse_s./people/marriage/type_of_union;/m/04ztj;/m/0l5yl;/base/popstra/celebrity/friendship./base/popstra/friendship/participant;/m/04nw9;8.317818;1;9.368713;1;9.413889;1;0.4887080322586857;1.0892627239227295
/m/04nw9;/people/person/spouse_s./people/marriage/type_of_union;/m/04ztj;/m/04nw9;/base/popstra/celebrity/canoodled./base/popstra/canoodled/participant;/m/012dtf;8.317818;1;9.368713;1;9.413334;1;0.4888467219652565;1.0890569686889648
/m/04nw9;/people/person/spouse_s./people/marriage/type_of_union;/m/04ztj;/m/04nw9;/base/popstra/celebrity/friendship./base/popstra/friendship/participant;/m/0h7dd;8.317818;1;9.368713;1;9.40671;1;0.4905020696385296;1.0924348831176758
