01865197;_also_see;00643250;05965586;_also_see;00643250;00643250;_also_see;01865197;0.00040930398972705007;417;7.462295e-05;7.462451e-05;1.5643308870494366e-09;9.872337614069692e-10
01865197;_also_see;00643250;08168978;_also_see;00643250;00643250;_also_see;01865197;5.2194794989190996e-05;10702;4.552222e-06;4.552235e-06;1.318767317570746e-11;9.872337614069692e-10
01865197;_also_see;00643250;01008288;_also_see;00643250;00643250;_also_see;01865197;4.72102765343152e-05;5362;1.4475305e-06;1.4475319e-06;1.3642420526593924e-12;9.872337614069692e-10
01865197;_also_see;00643250;09999135;_also_see;00643250;00643250;_also_see;01865197;6.410315108951181e-05;6528;9.942421e-06;9.94244e-06;1.9099388737231493e-11;9.872337614069692e-10
01865197;_also_see;00643250;04846533;_also_see;00643250;00643250;_also_see;01865197;8.229985542129725e-05;2573;2.4203134e-06;2.420325e-06;1.1596057447604835e-11;9.872337614069692e-10
01865197;_also_see;00643250;01910252;_also_see;00643250;00643250;_also_see;01865197;0.0006846589385531843;153;6.1986866e-05;6.1989405e-05;2.5393092073500156e-09;9.872337614069692e-10
01865197;_also_see;00643250;12059479;_also_see;00643250;00643250;_also_see;01865197;0.0010400802129879594;111;5.4478507e-05;5.448173e-05;3.2232492230832577e-09;9.872337614069692e-10
01865197;_also_see;00643250;00496167;_also_see;00643250;00643250;_also_see;01865197;0.0005169676151126623;203;8.276404e-05;8.276649e-05;2.4519977159798145e-09;9.872337614069692e-10
01865197;_also_see;00643250;00383952;_also_see;00643250;00643250;_also_see;01865197;1.668442018853966e-05;18070;6.0485204e-06;6.048538e-06;1.77351466845721e-11;9.872337614069692e-10
01865197;_also_see;00643250;13467916;_also_see;00643250;00643250;_also_see;01865197;9.130103717325255e-05;4211;6.298504e-06;6.2985346e-06;3.0468072509393096e-11;9.872337614069692e-10
01865197;_also_see;00643250;05965586;_also_see;00643250;05147940;_derivationally_related_form;01865197;0.00040930398972705007;417;8.81989e-05;8.819941e-05;5.093170329928398e-10;4.3652335079968905e-10
01865197;_also_see;00643250;08168978;_also_see;00643250;05147940;_derivationally_related_form;01865197;5.2194794989190996e-05;10702;2.3501655e-06;2.3501655e-06;0.0;4.3652335079968905e-10
01865197;_also_see;00643250;01008288;_also_see;00643250;05147940;_derivationally_related_form;01865197;4.72102765343152e-05;5362;8.309206e-05;8.3092134e-05;7.275957614183426e-11;4.3652335079968905e-10
01865197;_also_see;00643250;09999135;_also_see;00643250;05147940;_derivationally_related_form;01865197;6.410315108951181e-05;6528;1.8660929e-06;1.8660944e-06;1.4779288903810084e-12;4.3652335079968905e-10
01865197;_also_see;00643250;04846533;_also_see;00643250;05147940;_derivationally_related_form;01865197;8.229985542129725e-05;2573;1.7893843e-05;1.7893877e-05;3.456079866737127e-11;4.3652335079968905e-10
