10089615;_derivationally_related_form;02527431;05906554;_derivationally_related_form;02527431;17.033962725020874
10089615;_derivationally_related_form;02527431;02576921;_derivationally_related_form;10089615;-1.795085735096694
10089615;_derivationally_related_form;02527431;02527431;_derivationally_related_form;10089615;-1.0000734935788809
06877742;_derivationally_related_form;00034758;10627899;_derivationally_related_form;00034758;-2.7745031304438306
06877742;_derivationally_related_form;00034758;00034758;_derivationally_related_form;06877742;-1.0000291910354442
00687295;_derivationally_related_form;09779124;05698247;_derivationally_related_form;00687295;-18.448656181397602
00687295;_derivationally_related_form;09779124;10604634;_derivationally_related_form;00687295;12.701802864601573
00687295;_derivationally_related_form;09779124;09779124;_derivationally_related_form;00687295;-1.0000350356629821
00351963;_derivationally_related_form;07291312;01620854;_derivationally_related_form;07291312;0.09409853528760455
00351963;_derivationally_related_form;07291312;02735418;_derivationally_related_form;07291312;0.27314950075449973
00351963;_derivationally_related_form;07291312;07291794;_hypernym;07291312;-0.3356810131810775
00351963;_derivationally_related_form;07291312;07334490;_hypernym;07291312;-3.4212803463054993
00351963;_derivationally_related_form;07291312;00484166;_derivationally_related_form;07291312;-0.9212310470254381
00351963;_derivationally_related_form;07291312;07292694;_hypernym;07291312;-1.0913091722638726
00351963;_derivationally_related_form;07291312;07475364;_hypernym;07291312;8.193729749111922
00351963;_derivationally_related_form;07291312;07473441;_hypernym;07291312;-1.1732394624907967
00351963;_derivationally_related_form;07291312;07365849;_hypernym;07291312;0.6376846479710049
00351963;_derivationally_related_form;07291312;02609764;_derivationally_related_form;07291312;-0.906043601531301
00351963;_derivationally_related_form;07291312;15267536;_derivationally_related_form;00351963;8.962021601684567
00351963;_derivationally_related_form;07291312;07291312;_derivationally_related_form;00351963;-1.0000921759990764
09809749;_synset_domain_topic_of;08199025;03813704;_synset_domain_topic_of;08199025;-0.5564897748783142
09809749;_synset_domain_topic_of;08199025;00461402;_synset_domain_topic_of;08199025;-1.0755346629952758
09809749;_synset_domain_topic_of;08199025;08397255;_synset_domain_topic_of;08199025;-0.17017123774981735
09809749;_synset_domain_topic_of;08199025;03076411;_synset_domain_topic_of;08199025;-0.8590304510134679
09809749;_synset_domain_topic_of;08199025;09899782;_synset_domain_topic_of;08199025;-0.7360713958175051
09809749;_synset_domain_topic_of;08199025;00055793;_synset_domain_topic_of;08199025;0.45969344682375374
09809749;_synset_domain_topic_of;08199025;08426816;_synset_domain_topic_of;08199025;0.3745031086261665
09809749;_synset_domain_topic_of;08199025;14031108;_synset_domain_topic_of;08199025;3.7949805742218046
