moe_howard;actedin;income_tax_sappy;juan_carlos_unzué;actedin;income_tax_sappy;moe_howard;actedin;brideless_groom;15.353165;5363;15.755522;15.736521;0.019001007080078125;0.017855453491210937
moe_howard;actedin;income_tax_sappy;ton_van_engelen;actedin;income_tax_sappy;moe_howard;actedin;brideless_groom;14.504305;3385;14.934165;14.915165;0.01900005340576172;0.017855453491210937
moe_howard;actedin;income_tax_sappy;romney_west_virginia;actedin;income_tax_sappy;moe_howard;actedin;brideless_groom;14.621938;4857;15.006187;14.987787;0.018400192260742188;0.017855453491210937
moe_howard;actedin;income_tax_sappy;george_albert_wells;actedin;income_tax_sappy;moe_howard;actedin;brideless_groom;15.221879;6246;15.327335;15.309536;0.01779937744140625;0.017855453491210937
moe_howard;actedin;income_tax_sappy;phil_neal;actedin;income_tax_sappy;moe_howard;actedin;brideless_groom;15.296155;5209;15.83946;15.823061;0.016399383544921875;0.017855453491210937
moe_howard;actedin;income_tax_sappy;philip_gyau;actedin;income_tax_sappy;moe_howard;actedin;brideless_groom;12.9236765;4193;13.341188;13.323788;0.017400741577148438;0.017855453491210937
moe_howard;actedin;income_tax_sappy;lewis_university;actedin;income_tax_sappy;moe_howard;actedin;brideless_groom;14.074177;4478;14.080738;14.063739;0.016999244689941406;0.017855453491210937
moe_howard;actedin;income_tax_sappy;matt_hendricks;actedin;income_tax_sappy;moe_howard;actedin;brideless_groom;14.57408;5520;14.736824;14.719225;0.017599105834960938;0.017855453491210937
moe_howard;actedin;income_tax_sappy;bankstown;actedin;income_tax_sappy;moe_howard;actedin;brideless_groom;14.75433;4409;15.006757;14.989357;0.01739978790283203;0.017855453491210937
moe_howard;actedin;income_tax_sappy;osael_romero;actedin;income_tax_sappy;moe_howard;actedin;brideless_groom;13.451843;4726;13.933428;13.914872;0.018555641174316406;0.017855453491210937
moe_howard;actedin;income_tax_sappy;juan_carlos_unzué;actedin;income_tax_sappy;moe_howard;actedin;boobs_in_arms;15.353165;5363;15.010332;14.992132;0.018199920654296875;0.017892074584960938
moe_howard;actedin;income_tax_sappy;ton_van_engelen;actedin;income_tax_sappy;moe_howard;actedin;boobs_in_arms;14.504305;3385;14.116297;14.098297;0.017999649047851562;0.017892074584960938
moe_howard;actedin;income_tax_sappy;romney_west_virginia;actedin;income_tax_sappy;moe_howard;actedin;boobs_in_arms;14.621938;4857;14.839159;14.821238;0.01792144775390625;0.017892074584960938
moe_howard;actedin;income_tax_sappy;george_albert_wells;actedin;income_tax_sappy;moe_howard;actedin;boobs_in_arms;15.221879;6246;14.81125;14.793049;0.01820087432861328;0.017892074584960938
moe_howard;actedin;income_tax_sappy;phil_neal;actedin;income_tax_sappy;moe_howard;actedin;boobs_in_arms;15.296155;5209;15.085572;15.068573;0.016999244689941406;0.017892074584960938
moe_howard;actedin;income_tax_sappy;philip_gyau;actedin;income_tax_sappy;moe_howard;actedin;boobs_in_arms;12.9236765;4193;12.916935;12.899334;0.01760101318359375;0.017892074584960938
moe_howard;actedin;income_tax_sappy;lewis_university;actedin;income_tax_sappy;moe_howard;actedin;boobs_in_arms;14.074177;4478;14.186966;14.168567;0.01839923858642578;0.017892074584960938
moe_howard;actedin;income_tax_sappy;matt_hendricks;actedin;income_tax_sappy;moe_howard;actedin;boobs_in_arms;14.57408;5520;14.287426;14.269226;0.018199920654296875;0.017892074584960938
moe_howard;actedin;income_tax_sappy;bankstown;actedin;income_tax_sappy;moe_howard;actedin;boobs_in_arms;14.75433;4409;14.392872;14.375273;0.017599105834960938;0.017892074584960938
moe_howard;actedin;income_tax_sappy;osael_romero;actedin;income_tax_sappy;moe_howard;actedin;boobs_in_arms;13.451843;4726;13.025455;13.007655;0.017800331115722656;0.017892074584960938
moe_howard;actedin;income_tax_sappy;juan_carlos_unzué;actedin;income_tax_sappy;moe_howard;actedin;gents_without_cents;15.353165;5363;15.54914;15.530994;0.01814556121826172;0.01789865493774414
moe_howard;actedin;income_tax_sappy;ton_van_engelen;actedin;income_tax_sappy;moe_howard;actedin;gents_without_cents;14.504305;3385;14.940319;14.922719;0.017600059509277344;0.01789865493774414
moe_howard;actedin;income_tax_sappy;romney_west_virginia;actedin;income_tax_sappy;moe_howard;actedin;gents_without_cents;14.621938;4857;15.607037;15.588635;0.018401145935058594;0.01789865493774414
moe_howard;actedin;income_tax_sappy;george_albert_wells;actedin;income_tax_sappy;moe_howard;actedin;gents_without_cents;15.221879;6246;15.982933;15.964732;0.01820087432861328;0.01789865493774414
moe_howard;actedin;income_tax_sappy;phil_neal;actedin;income_tax_sappy;moe_howard;actedin;gents_without_cents;15.296155;5209;15.699796;15.682597;0.017198562622070312;0.01789865493774414
moe_howard;actedin;income_tax_sappy;philip_gyau;actedin;income_tax_sappy;moe_howard;actedin;gents_without_cents;12.9236765;4193;13.436064;13.418863;0.017200469970703125;0.01789865493774414
moe_howard;actedin;income_tax_sappy;lewis_university;actedin;income_tax_sappy;moe_howard;actedin;gents_without_cents;14.074177;4478;14.843776;14.825975;0.017800331115722656;0.01789865493774414
moe_howard;actedin;income_tax_sappy;matt_hendricks;actedin;income_tax_sappy;moe_howard;actedin;gents_without_cents;14.57408;5520;15.242943;15.224704;0.01823902130126953;0.01789865493774414
moe_howard;actedin;income_tax_sappy;bankstown;actedin;income_tax_sappy;moe_howard;actedin;gents_without_cents;14.75433;4409;15.336611;15.31861;0.01800060272216797;0.01789865493774414
moe_howard;actedin;income_tax_sappy;osael_romero;actedin;income_tax_sappy;moe_howard;actedin;gents_without_cents;13.451843;4726;13.84741;13.82921;0.018199920654296875;0.01789865493774414
moe_howard;actedin;income_tax_sappy;juan_carlos_unzué;actedin;income_tax_sappy;moe_howard;actedin;sing_a_song_of_six_pants;15.353165;5363;15.303803;15.285204;0.018599510192871094;0.017820167541503906
moe_howard;actedin;income_tax_sappy;ton_van_engelen;actedin;income_tax_sappy;moe_howard;actedin;sing_a_song_of_six_pants;14.504305;3385;14.7645035;14.746304;0.018199920654296875;0.017820167541503906
moe_howard;actedin;income_tax_sappy;romney_west_virginia;actedin;income_tax_sappy;moe_howard;actedin;sing_a_song_of_six_pants;14.621938;4857;14.797538;14.779737;0.017800331115722656;0.017820167541503906
moe_howard;actedin;income_tax_sappy;george_albert_wells;actedin;income_tax_sappy;moe_howard;actedin;sing_a_song_of_six_pants;15.221879;6246;15.50927;15.492469;0.016800880432128906;0.017820167541503906
moe_howard;actedin;income_tax_sappy;phil_neal;actedin;income_tax_sappy;moe_howard;actedin;sing_a_song_of_six_pants;15.296155;5209;15.573437;15.555636;0.017800331115722656;0.017820167541503906
moe_howard;actedin;income_tax_sappy;philip_gyau;actedin;income_tax_sappy;moe_howard;actedin;sing_a_song_of_six_pants;12.9236765;4193;13.396995;13.379595;0.01739978790283203;0.017820167541503906
moe_howard;actedin;income_tax_sappy;lewis_university;actedin;income_tax_sappy;moe_howard;actedin;sing_a_song_of_six_pants;14.074177;4478;13.957994;13.939996;0.017998695373535156;0.017820167541503906
moe_howard;actedin;income_tax_sappy;matt_hendricks;actedin;income_tax_sappy;moe_howard;actedin;sing_a_song_of_six_pants;14.57408;5520;14.668799;14.650399;0.018400192260742188;0.017820167541503906
moe_howard;actedin;income_tax_sappy;bankstown;actedin;income_tax_sappy;moe_howard;actedin;sing_a_song_of_six_pants;14.75433;4409;14.812611;14.79521;0.017400741577148438;0.017820167541503906
moe_howard;actedin;income_tax_sappy;osael_romero;actedin;income_tax_sappy;moe_howard;actedin;sing_a_song_of_six_pants;13.451843;4726;13.705627;13.687826;0.017801284790039062;0.017820167541503906
moe_howard;actedin;income_tax_sappy;juan_carlos_unzué;actedin;income_tax_sappy;moe_howard;actedin;slaphappy_sleuths;15.353165;5363;15.611567;15.592767;0.018799781799316406;0.017592334747314455
moe_howard;actedin;income_tax_sappy;ton_van_engelen;actedin;income_tax_sappy;moe_howard;actedin;slaphappy_sleuths;14.504305;3385;14.955809;14.938808;0.017000198364257812;0.017592334747314455
moe_howard;actedin;income_tax_sappy;romney_west_virginia;actedin;income_tax_sappy;moe_howard;actedin;slaphappy_sleuths;14.621938;4857;15.46254;15.443539;0.019001007080078125;0.017592334747314455
moe_howard;actedin;income_tax_sappy;george_albert_wells;actedin;income_tax_sappy;moe_howard;actedin;slaphappy_sleuths;15.221879;6246;15.676338;15.658961;0.01737689971923828;0.017592334747314455
moe_howard;actedin;income_tax_sappy;phil_neal;actedin;income_tax_sappy;moe_howard;actedin;slaphappy_sleuths;15.296155;5209;16.174473;16.15847;0.016002655029296875;0.017592334747314455
moe_howard;actedin;income_tax_sappy;philip_gyau;actedin;income_tax_sappy;moe_howard;actedin;slaphappy_sleuths;12.9236765;4193;13.736235;13.719234;0.017000198364257812;0.017592334747314455
moe_howard;actedin;income_tax_sappy;lewis_university;actedin;income_tax_sappy;moe_howard;actedin;slaphappy_sleuths;14.074177;4478;14.694778;14.677635;0.01714324951171875;0.017592334747314455
moe_howard;actedin;income_tax_sappy;matt_hendricks;actedin;income_tax_sappy;moe_howard;actedin;slaphappy_sleuths;14.57408;5520;15.293549;15.275549;0.017999649047851562;0.017592334747314455
moe_howard;actedin;income_tax_sappy;bankstown;actedin;income_tax_sappy;moe_howard;actedin;slaphappy_sleuths;14.75433;4409;15.209372;15.191572;0.01779937744140625;0.017592334747314455
moe_howard;actedin;income_tax_sappy;osael_romero;actedin;income_tax_sappy;moe_howard;actedin;slaphappy_sleuths;13.451843;4726;13.732102;13.714302;0.017800331115722656;0.017592334747314455
moe_howard;actedin;income_tax_sappy;juan_carlos_unzué;actedin;income_tax_sappy;moe_howard;actedin;higher_than_a_kite;15.353165;5363;15.197831;15.180031;0.017800331115722656;0.017220306396484374
moe_howard;actedin;income_tax_sappy;ton_van_engelen;actedin;income_tax_sappy;moe_howard;actedin;higher_than_a_kite;14.504305;3385;14.470802;14.453402;0.017400741577148438;0.017220306396484374
moe_howard;actedin;income_tax_sappy;romney_west_virginia;actedin;income_tax_sappy;moe_howard;actedin;higher_than_a_kite;14.621938;4857;15.257984;15.240383;0.01760101318359375;0.017220306396484374
moe_howard;actedin;income_tax_sappy;george_albert_wells;actedin;income_tax_sappy;moe_howard;actedin;higher_than_a_kite;15.221879;6246;15.407244;15.390244;0.017000198364257812;0.017220306396484374
moe_howard;actedin;income_tax_sappy;phil_neal;actedin;income_tax_sappy;moe_howard;actedin;higher_than_a_kite;15.296155;5209;15.532526;15.516327;0.016199111938476562;0.017220306396484374
moe_howard;actedin;income_tax_sappy;philip_gyau;actedin;income_tax_sappy;moe_howard;actedin;higher_than_a_kite;12.9236765;4193;12.7617235;12.745724;0.015999794006347656;0.017220306396484374
moe_howard;actedin;income_tax_sappy;lewis_university;actedin;income_tax_sappy;moe_howard;actedin;higher_than_a_kite;14.074177;4478;14.601166;14.584166;0.017000198364257812;0.017220306396484374
moe_howard;actedin;income_tax_sappy;matt_hendricks;actedin;income_tax_sappy;moe_howard;actedin;higher_than_a_kite;14.57408;5520;14.385998;14.368998;0.017000198364257812;0.017220306396484374
moe_howard;actedin;income_tax_sappy;bankstown;actedin;income_tax_sappy;moe_howard;actedin;higher_than_a_kite;14.75433;4409;14.8767805;14.85878;0.01800060272216797;0.017220306396484374
moe_howard;actedin;income_tax_sappy;osael_romero;actedin;income_tax_sappy;moe_howard;actedin;higher_than_a_kite;13.451843;4726;13.168815;13.150614;0.01820087432861328;0.017220306396484374
moe_howard;actedin;income_tax_sappy;juan_carlos_unzué;actedin;income_tax_sappy;moe_howard;actedin;pardon_my_clutch;15.353165;5363;14.760897;14.742897;0.017999649047851562;0.017820167541503906
moe_howard;actedin;income_tax_sappy;ton_van_engelen;actedin;income_tax_sappy;moe_howard;actedin;pardon_my_clutch;14.504305;3385;14.322215;14.303815;0.018400192260742188;0.017820167541503906
moe_howard;actedin;income_tax_sappy;romney_west_virginia;actedin;income_tax_sappy;moe_howard;actedin;pardon_my_clutch;14.621938;4857;14.165935;14.148535;0.01739978790283203;0.017820167541503906
moe_howard;actedin;income_tax_sappy;george_albert_wells;actedin;income_tax_sappy;moe_howard;actedin;pardon_my_clutch;15.221879;6246;14.464537;14.446937;0.017600059509277344;0.017820167541503906
moe_howard;actedin;income_tax_sappy;phil_neal;actedin;income_tax_sappy;moe_howard;actedin;pardon_my_clutch;15.296155;5209;14.860353;14.843752;0.0166015625;0.017820167541503906
moe_howard;actedin;income_tax_sappy;philip_gyau;actedin;income_tax_sappy;moe_howard;actedin;pardon_my_clutch;12.9236765;4193;12.770023;12.753023;0.017000198364257812;0.017820167541503906
moe_howard;actedin;income_tax_sappy;lewis_university;actedin;income_tax_sappy;moe_howard;actedin;pardon_my_clutch;14.074177;4478;13.582417;13.564417;0.017999649047851562;0.017820167541503906
moe_howard;actedin;income_tax_sappy;matt_hendricks;actedin;income_tax_sappy;moe_howard;actedin;pardon_my_clutch;14.57408;5520;14.063121;14.044321;0.018799781799316406;0.017820167541503906
moe_howard;actedin;income_tax_sappy;bankstown;actedin;income_tax_sappy;moe_howard;actedin;pardon_my_clutch;14.75433;4409;14.215017;14.197217;0.017800331115722656;0.017820167541503906
moe_howard;actedin;income_tax_sappy;osael_romero;actedin;income_tax_sappy;moe_howard;actedin;pardon_my_clutch;13.451843;4726;13.155756;13.137156;0.0186004638671875;0.017820167541503906
moe_howard;actedin;income_tax_sappy;juan_carlos_unzué;actedin;income_tax_sappy;moe_howard;actedin;hello_pop!;15.353165;5363;15.0277;15.009701;0.017999649047851562;0.01692190170288086
moe_howard;actedin;income_tax_sappy;ton_van_engelen;actedin;income_tax_sappy;moe_howard;actedin;hello_pop!;14.504305;3385;13.730907;13.713108;0.01779937744140625;0.01692190170288086
moe_howard;actedin;income_tax_sappy;romney_west_virginia;actedin;income_tax_sappy;moe_howard;actedin;hello_pop!;14.621938;4857;14.190848;14.1739025;0.016945838928222656;0.01692190170288086
moe_howard;actedin;income_tax_sappy;george_albert_wells;actedin;income_tax_sappy;moe_howard;actedin;hello_pop!;15.221879;6246;14.077551;14.062151;0.015399932861328125;0.01692190170288086
moe_howard;actedin;income_tax_sappy;phil_neal;actedin;income_tax_sappy;moe_howard;actedin;hello_pop!;15.296155;5209;15.100216;15.084416;0.015799522399902344;0.01692190170288086
moe_howard;actedin;income_tax_sappy;philip_gyau;actedin;income_tax_sappy;moe_howard;actedin;hello_pop!;12.9236765;4193;12.593985;12.577385;0.016599655151367188;0.01692190170288086
moe_howard;actedin;income_tax_sappy;lewis_university;actedin;income_tax_sappy;moe_howard;actedin;hello_pop!;14.074177;4478;13.909597;13.892597;0.017000198364257812;0.01692190170288086
moe_howard;actedin;income_tax_sappy;matt_hendricks;actedin;income_tax_sappy;moe_howard;actedin;hello_pop!;14.57408;5520;13.529106;13.512431;0.01667499542236328;0.01692190170288086
moe_howard;actedin;income_tax_sappy;bankstown;actedin;income_tax_sappy;moe_howard;actedin;hello_pop!;14.75433;4409;14.598881;14.581281;0.017600059509277344;0.01692190170288086
moe_howard;actedin;income_tax_sappy;osael_romero;actedin;income_tax_sappy;moe_howard;actedin;hello_pop!;13.451843;4726;12.971892;12.954493;0.01739978790283203;0.01692190170288086
moe_howard;actedin;income_tax_sappy;juan_carlos_unzué;actedin;income_tax_sappy;moe_howard;actedin;space_ship_sappy;15.353165;5363;15.359574;15.340975;0.018599510192871094;0.017820358276367188
