/m/0l14j_;/music/performance_role/track_performances./music/track_contribution/contributor;/m/0fq117k;/m/0fq117k;/music/artist/track_contributions./music/track_contribution/role;/m/0l14j_;;;;;;;;;;10.177184;5.7921124;1;124
/m/0416y94;/award/award_nominated_work/award_nominations./award/award_nomination/award_nominee;/m/0h0wc;/m/0h0wc;/award/award_nominee/award_nominations./award/award_nomination/nominated_for;/m/0416y94;;;;;;;;;;11.105688;10.355574;1;1
/m/0xq63;/location/hud_county_place/county;/m/0n5d1;/m/0n5d1;/location/us_county/hud_county_place;/m/0xq63;;;;;;;;;;18.330862;16.928019;1;1
/m/017yzc;/royalty/royal_line/monarchs_from_this_line;/m/0bk4s;/m/017yzc;/people/family/members;/m/0bk4s;;;;;;;;;;17.09074;15.913078;1;1
/m/08_lx0;/award/award_discipline/awards_in_this_discipline;/m/04686_j;/m/04686_j;/award/award_category/disciplines_or_subjects;/m/08_lx0;;;;;;;;;;11.862902;7.237836;1;12
/m/01l_pn;/film/film/production_companies;/m/03rwz3;/m/03rwz3;/film/production_company/films;/m/01l_pn;;;;;;;;;;11.367401;5.524229;1;28
/m/064jjy;/award/award_nominee/award_nominations./award/award_nomination/award;/m/0gkr9q;/m/03gjzk;/people/profession/people_with_this_profession;/m/064jjy;;;;;;;;;;6.594696;6.478097;1;2
/m/02b6n9;/award/award_nominated_work/award_nominations./award/award_nomination/award;/m/09sb52;/m/09sb52;/award/award_category/nominees./award/award_nomination/nominated_for;/m/02b6n9;;;;;;;;;;8.492076;7.006535;1;1
/m/0147dk;/award/award_nominee/award_nominations./award/award_nomination/award;/m/02f72n;/m/02f72n;/award/award_category/nominees./award/award_nomination/award_nominee;/m/0147dk;;;;;;;;;;8.61235;5.56837;1;22
/m/027kmrb;/people/person/nationality;/m/09c7w0;/m/027kmrb;/people/person/spouse_s./people/marriage/type_of_union;/m/04ztj;;;;;;;;;;9.70633;10.900178;1;1
/m/0d6lp;/location/location/adjoin_s./location/adjoining_relationship/adjoins;/m/0dc95;/m/0dc95;/location/location/adjoin_s./location/adjoining_relationship/adjoins;/m/0d6lp;;;;;;;;;;11.927628;7.5569954;1;3
/m/01bm_;/organization/endowed_organization/endowment./measurement_unit/dated_money_value/currency;/m/09nqf;/m/01bm_;/education/university/domestic_tuition./measurement_unit/dated_money_value/currency;/m/09nqf;;;;;;;;;;10.665531;10.625919;1;1
/m/0fjyzt;/film/film/music;/m/05y7hc;/m/05y7hc;/film/music_contributor/film;/m/0fjyzt;;;;;;;;;;14.514351;12.148324;1;1
/m/0g2c8;/award/hall_of_fame/inductees./award/hall_of_fame_induction/inductee;/m/017lb_;/m/017lb_;/award/hall_of_fame_inductee/hall_of_fame_inductions./award/hall_of_fame_induction/hall_of_fame;/m/0g2c8;;;;;;;;;;12.696081;9.673142;1;87
/m/04x4nv;/award/award_nominated_work/award_nominations./award/award_nomination/award;/m/0gs96;/m/0gs96;/award/award_category/nominees./award/award_nomination/nominated_for;/m/04x4nv;;;;;;;;;;8.75488;6.228449;1;1
/m/05f4_n0;/film/film/starring./film/performance/actor;/m/01v42g;/m/01v42g;/film/actor/film./film/performance/film;/m/05f4_n0;;;;;;;;;;11.348473;7.1599674;1;6
/m/04x_3;/education/field_of_study/students_majoring./education/education/institution;/m/015q1n;/m/015q1n;/education/educational_institution/students_graduates./education/education/major_field_of_study;/m/04x_3;;;;;;;;;;11.137569;7.8743787;1;74
/m/02rb84n;/award/award_nominated_work/award_nominations./award/award_nomination/award;/m/02x1z2s;/m/02x1z2s;/award/award_category/nominees./award/award_nomination/nominated_for;/m/02rb84n;;;;;;;;;;8.855985;7.862818;1;1
/m/0rrwt;/location/location/time_zones;/m/02hcv8;/m/02hcv8;/time/time_zone/locations_in_this_time_zone;/m/0rrwt;;;;;;;;;;10.868045;8.880822;1;1
/m/04ddm4;/film/film/other_crew./film/film_crew_gig/film_crew_role;/m/0ch6mp2;/m/0ch6mp2;/film/film_job/films_with_this_crew_job./film/film_crew_gig/film;/m/04ddm4;;;;;;;;;;9.411994;7.313175;1;2
/m/03h_0_z;/people/person/nationality;/m/09c7w0;/m/03h_0_z;/people/person/places_lived./people/place_lived/location;/m/0vzm;;;;;;;;;;9.7639675;9.68255;1;1
/m/02k_kn;/music/genre/artists;/m/02jqjm;/m/02jqjm;/music/artist/genre;/m/02k_kn;;;;;;;;;;9.746495;7.147035;1;43
/m/03pmzt;/people/person/profession;/m/02hrh1q;/m/02hrh1q;/people/profession/people_with_this_profession;/m/03pmzt;;;;;;;;;;9.587276;7.858777;1;1
/m/01qmy04;/music/artist/genre;/m/0cx7f;/m/0cx7f;/music/genre/artists;/m/01qmy04;;;;;;;;;;9.798949;7.542338;1;5
/m/09ntbc;/soccer/football_player/current_team./soccer/football_roster_position/position;/m/02nzb8;/m/09ntbc;/sports/pro_athlete/teams./soccer/football_roster_position/position;/m/02nzb8;;;;;;;;;;11.818287;11.81032;1;1
/m/02681vq;/award/award_category/winners./award/award_honor/award_winner;/m/03c602;/m/03c602;/award/award_winner/awards_won./award/award_honor/award;/m/02681vq;;;;;;;;;;11.1279955;9.466092;1;1
/m/07p__7;/government/legislative_session/members./government/government_position_held/legislative_sessions;/m/032ft5;/m/07p__7;/government/legislative_session/members./government/government_position_held/legislative_sessions;/m/05l2z4;;;;;;;;;;9.16484;8.729653;1;1
/m/04ljl_l;/award/award_category/winners./award/award_honor/award_winner;/m/0f7hc;/m/0f7hc;/award/award_winner/awards_won./award/award_honor/award;/m/04ljl_l;;;;;;;;;;9.744162;8.0275755;1;1
/m/05zm34;/sports/sports_position/players./sports/sports_team_roster/team;/m/026lg0s;/m/05zm34;/sports/sports_position/players./american_football/football_roster_position/team;/m/026lg0s;;;;;;;;;;9.142576;8.553296;1;1
/m/026v437;/award/award_winner/awards_won./award/award_honor/award_winner;/m/0dyztm;/m/0dyztm;/award/award_winner/awards_won./award/award_honor/award_winner;/m/026v437;;;;;;;;;;9.7004;8.43786;1;1
/m/012x4t;/award/award_nominee/award_nominations./award/award_nomination/award;/m/0gkvb7;/m/0gkvb7;/award/award_category/nominees./award/award_nomination/award_nominee;/m/012x4t;;;;;;;;;;9.300373;6.3443246;1;12
/m/07cbcy;/award/award_category/nominees./award/award_nomination/nominated_for;/m/02krdz;/m/02krdz;/award/award_nominated_work/award_nominations./award/award_nomination/award;/m/07cbcy;;;;;;;;;;9.246941;7.2885184;1;1
/m/017gm7;/award/award_nominated_work/award_nominations./award/award_nomination/award;/m/02r22gf;/m/02r22gf;/award/award_category/nominees./award/award_nomination/nominated_for;/m/017gm7;;;;;;;;;;7.9871836;6.312007;1;7
/m/02xry;/location/location/contains;/m/0rql_;/m/02xry;/location/location/contains;/m/0jrxx;;;;;;;;;;11.795771;11.489875;1;2
/m/06wbm8q;/film/film/produced_by;/m/0bjkpt;/m/0bjkpt;/film/producer/film;/m/06wbm8q;;;;;;;;;;13.206373;11.445008;1;2
/m/02b10w;/sports/sports_team/roster./soccer/football_roster_position/player;/m/0fp_xp;/m/02b10w;/soccer/football_team/current_roster./sports/sports_team_roster/player;/m/0fp_xp;;;;;;;;;;14.01411;12.241;1;1
/m/0ll3;/people/person/gender;/m/05zppz;/m/0ll3;/symbols/namesake/named_after;/m/0ngg;;;;;;;;;;8.883461;6.862683;1;1
/m/0c4b8;/military/military_combatant/military_conflicts./military/military_combatant_group/combatants;/m/0bq0p9;/m/0c4b8;/military/military_combatant/military_conflicts./military/military_combatant_group/combatants;/m/027qpc;;;;;;;;;;11.897212;11.6124115;1;2
/m/0bj9k;/award/award_winner/awards_won./award/award_honor/ceremony;/m/092c5f;/m/092c5f;/award/award_ceremony/awards_presented./award/award_honor/award_winner;/m/0bj9k;;;;;;;;;;11.14786;5.639738;1;54
/m/03_gd;/film/producer/film;/m/0dr_4;/m/0dr_4;/film/film/produced_by;/m/03_gd;;;;;;;;;;13.458022;12.541097;1;1
/m/01qcz7;/base/aareas/schema/administrative_area/capital;/m/04qdj;/m/01qcz7;/location/administrative_division/capital./location/administrative_division_capital_relationship/capital;/m/04qdj;;;;;;;;;;18.190378;17.755117;1;1
/m/0qm8b;/film/film/production_companies;/m/025hwq;/m/025hwq;/film/production_company/films;/m/0qm8b;;;;;;;;;;11.958087;6.218917;1;18
/m/0n6mc;/location/location/adjoin_s./location/adjoining_relationship/adjoins;/m/0235l;/m/0235l;/location/location/adjoin_s./location/adjoining_relationship/adjoins;/m/0n6mc;;;;;;;;;;12.458082;5.9526014;1;78
/m/01y665;/award/award_nominee/award_nominations./award/award_nomination/nominated_for;/m/0dr_4;/m/0dr_4;/award/award_nominated_work/award_nominations./award/award_nomination/award_nominee;/m/01y665;;;;;;;;;;11.293284;9.494737;1;1
/m/051cc;/influence/influence_node/peers./influence/peer_relationship/peers;/m/017_pb;/m/017_pb;/influence/influence_node/peers./influence/peer_relationship/peers;/m/051cc;;;;;;;;;;12.560448;5.114586;1;52
/m/02q7fl9;/award/award_nominated_work/award_nominations./award/award_nomination/award_nominee;/m/0159h6;/m/0159h6;/award/award_nominee/award_nominations./award/award_nomination/nominated_for;/m/02q7fl9;;;;;;;;;;11.1806555;7.3842993;1;6
/m/02qyntr;/award/award_category/nominees./award/award_nomination/nominated_for;/m/0pb33;/m/0pb33;/award/award_nominated_work/award_nominations./award/award_nomination/award;/m/02qyntr;;;;;;;;;;7.4961247;6.122097;1;10
/m/08phg9;/film/film/other_crew./film/film_crew_gig/film_crew_role;/m/033smt;/m/033smt;/film/film_job/films_with_this_crew_job./film/film_crew_gig/film;/m/08phg9;;;;;;;;;;7.471611;6.1654043;1;1
/m/086qd;/award/award_nominee/award_nominations./award/award_nomination/award;/m/02f764;/m/02f764;/award/award_category/nominees./award/award_nomination/award_nominee;/m/086qd;;;;;;;;;;9.203808;7.261542;1;1
/m/02n9bh;/film/film/written_by;/m/013tcv;/m/02n9bh;/film/film/directed_by;/m/013tcv;;;;;;;;;;14.941968;13.808298;1;1
/m/03l6q0;/film/film/story_by;/m/030g9z;/m/030g9z;/film/film_story_contributor/film_story_credits;/m/03l6q0;;;;;;;;;;13.714358;10.356347;1;1
/m/04mkft;/film/film_distributor/films_distributed./film/film_film_distributor_relationship/film;/m/03hxsv;/m/03hxsv;/film/film/distributors./film/film_film_distributor_relationship/distributor;/m/04mkft;;;;;;;;;;10.220937;8.230326;1;1
/m/01rnpy;/people/person/nationality;/m/02jx1;/m/02w7gg;/people/ethnicity/people;/m/01rnpy;;;;;;;;;;8.294405;8.689866;1;1
/m/025vl4m;/award/award_nominee/award_nominations./award/award_nomination/award_nominee;/m/026n6cs;/m/026n6cs;/award/award_nominee/award_nominations./award/award_nomination/award_nominee;/m/025vl4m;;;;;;;;;;9.368777;8.1160345;1;1
/m/017hnw;/education/educational_institution/students_graduates./education/education/student;/m/04x1_w;/m/04x1_w;/people/person/education./education/education/institution;/m/017hnw;;;;;;;;;;13.475409;3.8398676;1;1603
/m/09lcsj;/film/film/genre;/m/07s9rl0;/m/07s9rl0;/film/film_genre/films_in_this_genre;/m/09lcsj;;;;;;;;;;9.47131;8.164211;1;1
/m/034qg;/people/cause_of_death/people;/m/07_m2;/m/07_m2;/people/deceased_person/cause_of_death;/m/034qg;;;;;;;;;;14.119603;6.4535832;1;602
/m/053y4h;/award/award_nominee/award_nominations./award/award_nomination/award;/m/09sb52;/m/09sb52;/award/award_category/nominees./award/award_nomination/award_nominee;/m/053y4h;;;;;;;;;;9.415216;7.3089747;1;1
/m/01hc1j;/education/educational_institution/students_graduates./education/education/student;/m/012bk;/m/012bk;/people/person/education./education/education/institution;/m/01hc1j;;;;;;;;;;13.857606;2.3859742;1;2172
/m/04f2zj;/people/profession/people_with_this_profession;/m/018y81;/m/018y81;/people/person/profession;/m/04f2zj;;;;;;;;;;9.161194;5.663596;1;85
/m/01795t;/film/production_company/films;/m/0_7w6;/m/0_7w6;/film/film/production_companies;/m/01795t;;;;;;;;;;11.912083;10.133399;1;5
/m/02qzh2;/common/topic/webpage./common/webpage/category;/m/08mbj32;/m/08mbj32;/common/annotation_category/annotations./common/webpage/topic;/m/02qzh2;;;;;;;;;;11.889246;8.756005;1;2
/m/08n__5;/tv/tv_program_creator/programs_created;/m/02rkkn1;/m/02rkkn1;/tv/tv_program/program_creator;/m/08n__5;;;;;;;;;;16.539608;15.827726;1;1
/m/0nk72;/people/person/employment_history./business/employment_tenure/company;/m/02zd460;/m/02zd460;/business/employer/employees./business/employment_tenure/person;/m/0nk72;;;;;;;;;;12.468707;9.855223;1;4
/m/01f08r;/base/popstra/location/vacationers./base/popstra/vacation_choice/vacationer;/m/015z4j;/m/015z4j;/base/popstra/celebrity/vacations_in./base/popstra/vacation_choice/location;/m/01f08r;;;;;;;;;;14.273161;9.710035;1;33
/m/042q3;/influence/influence_node/influenced;/m/07dnx;/m/07dnx;/influence/influence_node/influenced_by;/m/042q3;;;;;;;;;;11.880423;9.825746;1;10
/m/039cq4;/award/award_nominated_work/award_nominations./award/award_nomination/award_nominee;/m/0p_jc;/m/0p_jc;/award/award_nominee/award_nominations./award/award_nomination/nominated_for;/m/039cq4;;;;;;;;;;11.150791;8.0794;1;20
/m/04fhps;/government/legislative_session/members./government/government_position_held/district_represented;/m/05kr_;/m/05kr_;/government/political_district/representatives./government/government_position_held/legislative_sessions;/m/04fhps;;;;;;;;;;10.561336;9.562769;1;1
/m/031y2;/base/popstra/location/vacationers./base/popstra/vacation_choice/vacationer;/m/0dxmyh;/m/0dxmyh;/base/popstra/celebrity/vacations_in./base/popstra/vacation_choice/location;/m/031y2;;;;;;;;;;15.1641445;6.280372;1;58
/m/0fgrm;/film/film/starring./film/performance/actor;/m/06qgjh;/m/06qgjh;/film/actor/film./film/performance/film;/m/0fgrm;;;;;;;;;;12.012798;6.183536;1;42
/m/05q78ky;/organization/organization/child./organization/organization_relationship/child;/m/01yf92;/m/05q78ky;/organization/organization/child./organization/organization_relationship/child;/m/03hbbc;;;;;;;;;;14.752705;20.352076;1;1
/m/014ps4;/military/military_person/service./military/military_service/military_force;/m/07wh1;/m/014ps4;/people/person/religion;/m/0c8wxp;;;;;;;;;;13.73081;11.653956;1;1
/m/02g9z1;/people/person/spouse_s./people/marriage/type_of_union;/m/04ztj;/m/02g9z1;/people/person/nationality;/m/09c7w0;;;;;;;;;;10.24478;10.679922;1;1
/m/0146bp;/medicine/disease/risk_factors;/m/01336l;/m/01336l;/medicine/risk_factor/diseases;/m/0146bp;;;;;;;;;;11.866294;10.967804;1;3
/m/02dbp7;/award/award_nominee/award_nominations./award/award_nomination/award_nominee;/m/01m7pwq;/m/01m7pwq;/award/award_nominee/award_nominations./award/award_nomination/award_nominee;/m/02dbp7;;;;;;;;;;9.169564;7.650204;1;2
/m/050ks;/location/location/contains;/m/0nm8n;/m/050ks;/location/location/contains;/m/0nm6k;;;;;;;;;;13.233358;12.406315;1;2
/m/02xb2bt;/tv/tv_actor/starring_roles./tv/regular_tv_appearance/series;/m/0ddd0gc;/m/0ddd0gc;/tv/tv_program/regular_cast./tv/regular_tv_appearance/actor;/m/02xb2bt;;;;;;;;;;14.853247;13.87766;1;1
/m/02ll45;/award/award_nominated_work/award_nominations./award/award_nomination/award;/m/0l8z1;/m/0l8z1;/award/award_category/nominees./award/award_nomination/nominated_for;/m/02ll45;;;;;;;;;;8.274449;6.809717;1;2
/m/02029f;/soccer/football_team/current_roster./sports/sports_team_roster/player;/m/0gtgp6;/m/02029f;/sports/sports_team/roster./soccer/football_roster_position/player;/m/0gtgp6;;;;;;;;;;15.559181;12.768961;1;1
/m/07tg4;/education/educational_institution/students_graduates./education/education/student;/m/0ksrf8;/m/0ksrf8;/people/person/education./education/education/institution;/m/07tg4;;;;;;;;;;12.482086;7.262471;1;186
/m/0fhzwl;/award/award_nominated_work/award_nominations./award/award_nomination/award_nominee;/m/0382m4;/m/0382m4;/award/award_nominee/award_nominations./award/award_nomination/nominated_for;/m/0fhzwl;;;;;;;;;;11.807833;10.585035;1;1
/m/01rrwf6;/film/actor/film./film/performance/character;/m/0d9kl;/m/0d9kl;/film/film_character/portrayed_in_films./film/performance/actor;/m/01rrwf6;;;;;;;;;;15.55754;13.077385;1;1
/m/0_jq4;/location/location/containedby;/m/05tbn;/m/05tbn;/location/location/contains;/m/0_jq4;;;;;;;;;;11.825142;11.210813;1;1
/m/027pdrh;/award/award_nominee/award_nominations./award/award_nomination/nominated_for;/m/04lhc4;/m/04lhc4;/award/award_nominated_work/award_nominations./award/award_nomination/award_nominee;/m/027pdrh;;;;;;;;;;10.940959;7.1804323;1;6
/m/04t36;/film/film_genre/films_in_this_genre;/m/027rpym;/m/027rpym;/film/film/genre;/m/04t36;;;;;;;;;;8.034535;7.0105853;1;2
/m/03qcfvw;/film/film/production_companies;/m/0hpt3;/m/0hpt3;/film/production_company/films;/m/03qcfvw;;;;;;;;;;11.985672;9.866201;1;1
/m/07tlfx;/film/film/genre;/m/0lsxr;/m/0lsxr;/film/film_genre/films_in_this_genre;/m/07tlfx;;;;;;;;;;9.238831;6.124309;1;4
/m/0c3351;/film/film_genre/films_in_this_genre;/m/02kfzz;/m/02kfzz;/film/film/genre;/m/0c3351;;;;;;;;;;9.024928;8.16915;1;1
/m/049dyj;/people/person/ethnicity;/m/07hwkr;/m/07hwkr;/people/ethnicity/people;/m/049dyj;;;;;;;;;;12.816907;8.1694145;1;7
/m/081lh;/award/award_nominee/award_nominations./award/award_nomination/nominated_for;/m/06gjk9;/m/06gjk9;/award/award_nominated_work/award_nominations./award/award_nomination/award_nominee;/m/081lh;;;;;;;;;;11.4724045;10.537527;1;1
/m/0h1p;/award/award_nominee/award_nominations./award/award_nomination/nominated_for;/m/05hjnw;/m/05hjnw;/award/award_nominated_work/award_nominations./award/award_nomination/award_nominee;/m/0h1p;;;;;;;;;;11.171583;10.167727;1;1
/m/06mt91;/music/artist/label;/m/073tm9;/m/073tm9;/music/record_label/artist;/m/06mt91;;;;;;;;;;12.04899;8.76206;1;3
/m/06f41;/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/country;/m/0k6nt;/m/0k6nt;/olympics/olympic_participating_country/athletes./olympics/olympic_athlete_affiliation/sport;/m/06f41;;;;;;;;;;7.750917;6.7419977;1;1
/m/03mp1_;/soccer/football_team/current_roster./sports/sports_team_roster/position;/m/02_j1w;/m/02_j1w;/sports/sports_position/players./sports/sports_team_roster/team;/m/03mp1_;;;;;;;;;;9.933162;9.928801;1;1
/m/099jhq;/award/award_category/winners./award/award_honor/award_winner;/m/0237fw;/m/0237fw;/award/award_winner/awards_won./award/award_honor/award;/m/099jhq;;;;;;;;;;10.318596;8.68034;1;4
/m/0bs0bh;/award/award_category/winners./award/award_honor/award_winner;/m/01vlj1g;/m/01vlj1g;/award/award_winner/awards_won./award/award_honor/award;/m/0bs0bh;;;;;;;;;;9.869948;8.335516;1;1
/m/05_5_22;/film/film/other_crew./film/film_crew_gig/film_crew_role;/m/089g0h;/m/089g0h;/film/film_job/films_with_this_crew_job./film/film_crew_gig/film;/m/05_5_22;;;;;;;;;;8.679301;6.875873;1;1
