00757544;_derivationally_related_form;07254594;07254594;_derivationally_related_form;00757544;9.841514;1;10.7593565;1;9.078276;1;0.8430475962193641;4.719251871109009
00757544;_derivationally_related_form;07254594;00798717;_hypernym;00757544;9.841514;1;10.7593565;1;10.785912;1;0.49336162475963097;1.2647221088409424
00757544;_derivationally_related_form;07254594;00757544;_derivationally_related_form;07207410;9.841514;1;10.7593565;1;11.015762;2;1.436247439050358;1.2608792781829834
00757544;_derivationally_related_form;07254594;07207410;_derivationally_related_form;00757544;9.841514;1;10.7593565;1;11.015988;1;0.4361918532848177;1.2688233852386475
00757544;_derivationally_related_form;07254594;00799076;_hypernym;00757544;9.841514;1;10.7593565;1;10.8477955;1;0.4779046526696021;1.260495901107788
00757544;_derivationally_related_form;07254594;00814850;_hypernym;00757544;9.841514;1;10.7593565;1;10.885836;1;0.46842229720846995;1.260026454925537
01012712;_derivationally_related_form;00483801;00483801;_derivationally_related_form;01012712;9.08838;1;9.719388;1;8.304288;1;0.8045691168739412;4.747439384460449
01012712;_derivationally_related_form;00483801;01013316;_hypernym;01012712;9.08838;1;9.719388;1;9.725071;1;0.49857926751078063;1.2456762790679932
01012712;_derivationally_related_form;00483801;01013604;_hypernym;01012712;9.08838;1;9.719388;1;9.752461;1;0.49173239729046053;1.2459197044372559
01012712;_derivationally_related_form;00483801;01013770;_hypernym;01012712;9.08838;1;9.719388;1;9.803588;1;0.4789624512087734;1.243722915649414
01012712;_derivationally_related_form;00483801;00654625;_derivationally_related_form;01012712;9.08838;1;9.719388;1;9.909685;1;0.4525687675800694;1.2477502822875977
01012712;_derivationally_related_form;00483801;01012712;_derivationally_related_form;00654625;9.08838;1;9.719388;1;9.910423;2;1.4523858986290636;1.2440979480743408
01012712;_derivationally_related_form;00483801;01013156;_hypernym;01012712;9.08838;1;9.719388;1;9.786693;1;0.4831801960699731;1.2438325881958008
01012712;_derivationally_related_form;00483801;00657260;_derivationally_related_form;01012712;9.08838;1;9.719388;1;9.834831;1;0.47117120258834966;1.2428081035614014
01012712;_derivationally_related_form;00483801;01012712;_hypernym;01012360;9.08838;1;9.719388;1;9.825957;1;0.47338286362443954;1.243880271911621
01012712;_derivationally_related_form;00483801;01013434;_hypernym;01012712;9.08838;1;9.719388;1;9.826418;1;0.4732680352002941;1.2442033290863037
00654625;_derivationally_related_form;08239808;08239808;_derivationally_related_form;00654625;9.203449;1;9.755124;1;9.577729;1;0.544232780971922;5.434779167175293
00654625;_derivationally_related_form;08239808;07974025;_derivationally_related_form;00654625;9.203449;1;9.755124;1;9.737685;1;0.5043596116527967;1.4816925525665283
00654625;_derivationally_related_form;08239808;00654625;_derivationally_related_form;09926862;9.203449;1;9.755124;1;9.742034;2;1.5032724866880627;1.4802048206329346
00654625;_derivationally_related_form;08239808;09926862;_derivationally_related_form;00654625;9.203449;1;9.755124;1;9.742007;1;0.503279162121728;1.4786884784698486
00654625;_derivationally_related_form;08239808;00654625;_derivationally_related_form;07939638;9.203449;1;9.755124;1;9.733107;2;1.5055041473840052;1.479846477508545
00654625;_derivationally_related_form;08239808;05732756;_derivationally_related_form;00654625;9.203449;1;9.755124;1;9.752321;1;0.5007007117452492;1.4797260761260986
00654625;_derivationally_related_form;08239808;00654625;_derivationally_related_form;05732756;9.203449;1;9.755124;1;9.752429;2;1.5006737704967148;1.480332374572754
