/m/02vm9nd	/award/award_category/nominees./award/award_nomination/award_nominee	/m/0cv9fc
/m/03r8tl	/award/award_category/nominees./award/award_nomination/award_nominee	/m/02xgdv
/m/02f777	/award/award_category/nominees./award/award_nomination/award_nominee	/m/018n6m
/m/01lk0l	/award/award_category/winners./award/award_honor/award_winner	/m/03m9c8
/m/0bb57s	/award/award_category/winners./award/award_honor/award_winner	/m/031sg0
/m/026m9w	/award/award_category/winners./award/award_honor/award_winner	/m/0x3b7
/m/0g55tzk	/award/award_ceremony/awards_presented./award/award_honor/award_winner	/m/02l6dy
/m/092t4b	/award/award_ceremony/awards_presented./award/award_honor/award_winner	/m/06j8wx
/m/0dth6b	/award/award_ceremony/awards_presented./award/award_honor/award_winner	/m/0p50v
/m/058m5m4	/award/award_ceremony/awards_presented./award/award_honor/honored_for	/m/02rzdcp
/m/03gt46z	/award/award_ceremony/awards_presented./award/award_honor/honored_for	/m/0d68qy
/m/0g55tzk	/award/award_ceremony/awards_presented./award/award_honor/honored_for	/m/080dwhx
/m/01qszl	/business/business_operation/industry	/m/01mw1
/m/01s73z	/business/business_operation/industry	/m/029g_vk
/m/01_4mn	/business/business_operation/industry	/m/01mw1
/m/0181hw	/business/business_operation/industry	/m/02jjt
/m/0vkl2	/education/educational_institution/school_type	/m/07tf8
/m/02yr3z	/education/educational_institution/school_type	/m/01rs41
/m/0kw4j	/education/educational_institution/school_type	/m/05pcjw
/m/07wkd	/education/educational_institution/school_type	/m/05jxkf
/m/0391jz	/film/actor/film./film/performance/film	/m/047tsx3
/m/01vsy9_	/film/actor/film./film/performance/film	/m/0bmpm
/m/016kb7	/film/actor/film./film/performance/film	/m/0b4lkx
/m/042z_g	/film/actor/film./film/performance/film	/m/016z9n
/m/03dn9v	/film/actor/film./film/performance/film	/m/099bhp
/m/01kj0p	/film/actor/film./film/performance/film	/m/07cz2
/m/022g44	/film/actor/film./film/performance/film	/m/09q5w2
/m/04m064	/film/actor/film./film/performance/film	/m/08fn5b
/m/0mj1l	/film/actor/film./film/performance/film	/m/01rwyq
/m/0jsw9l	/film/cinematographer/film	/m/04jwly
/m/06r_by	/film/cinematographer/film	/m/0gwjw0c
/m/027t8fw	/film/cinematographer/film	/m/065z3_x
/m/05_k56	/film/director/film	/m/01jrbb
/m/014hdb	/film/director/film	/m/040b5k
/m/022_q8	/film/director/film	/m/041td_
/m/02qggqc	/film/editor/film	/m/0ds11z
/m/02kxbwx	/film/editor/film	/m/07bwr
/m/06cv1	/film/editor/film	/m/025s1wg
/m/0gnkb	/film/film/cinematography	/m/0c3dzk
/m/0g3zrd	/film/film/cinematography	/m/09bxq9
/m/02jxbw	/film/film/cinematography	/m/0627sn
/m/0bpm4yw	/film/film/costume_design_by	/m/03y1mlp
/m/04vq33	/film/film/costume_design_by	/m/0c6g29
/m/0c57yj	/film/film/costume_design_by	/m/03mfqm
/m/05dss7	/film/film/directed_by	/m/064jjy
/m/0j80w	/film/film/directed_by	/m/01pp3p
/m/01pgp6	/film/film/directed_by	/m/03ysmg
/m/02xs6_	/film/film/edited_by	/m/0bn3jg
/m/0yx7h	/film/film/edited_by	/m/03q8ch
/m/05f4_n0	/film/film/edited_by	/m/0bn3jg
/m/0kvgtf	/film/film/executive_produced_by	/m/01g1lp
/m/03tbg6	/film/film/executive_produced_by	/m/0glyyw
/m/031778	/film/film/executive_produced_by	/m/01r2c7
/m/02bj22	/film/film/music	/m/01r4hry
/m/01h7bb	/film/film/music	/m/0150t6
/m/06__m6	/film/film/music	/m/07v4dm
/m/08gsvw	/film/film/produced_by	/m/03kpvp
/m/071nw5	/film/film/produced_by	/m/098n_m
/m/027qgy	/film/film/produced_by	/m/0bxtg
/m/01y9jr	/film/film/starring./film/performance/actor	/m/011zd3
/m/03c7twt	/film/film/starring./film/performance/actor	/m/07swvb
/m/09v8clw	/film/film/starring./film/performance/actor	/m/0jfx1
/m/06zsk51	/film/film/starring./film/performance/actor	/m/01j5ts
/m/043t8t	/film/film/starring./film/performance/actor	/m/01f7dd
/m/03mr85	/film/film/starring./film/performance/actor	/m/018fmr
/m/07nxvj	/film/film/starring./film/performance/actor	/m/030hcs
/m/01f8hf	/film/film/written_by	/m/03_gd
/m/01sxdy	/film/film/written_by	/m/01p6xx
/m/07j8r	/film/film/written_by	/m/01ts_3
/m/061_f	/food/food/nutrients./food/nutrition_fact/nutrient	/m/0838f
/m/0dj75	/food/food/nutrients./food/nutrition_fact/nutrient	/m/02kd0rh
/m/0cxn2	/food/food/nutrients./food/nutrition_fact/nutrient	/m/025s0zp
/m/0dj75	/food/food/nutrients./food/nutrition_fact/nutrient	/m/01n78x
/m/05c74	/location/country/form_of_government	/m/01fpfn
/m/03548	/location/country/form_of_government	/m/01d9r3
/m/035hm	/location/country/form_of_government	/m/01q20
/m/06dfg	/location/location/containedby	/m/0dg3n1
/m/0jgld	/location/location/containedby	/m/02xry
/m/0l_q9	/location/location/containedby	/m/0hjy
/m/03qhnx	/location/location/time_zones	/m/02llzg
/m/04_1l0v	/location/location/time_zones	/m/02fqwt
/m/0r5lz	/location/location/time_zones	/m/02lcqs
/m/07l75	/military/military_combatant/military_conflicts./military/military_combatant_group/conflict	/m/07j9n
/m/07jqh	/military/military_combatant/military_conflicts./military/military_combatant_group/conflict	/m/03gqgt3
/m/024pcx	/military/military_combatant/military_conflicts./military/military_combatant_group/conflict	/m/05lbzg
/m/03w6sj	/military/military_conflict/combatants./military/military_combatant_group/combatants	/m/059z0
/m/0ql7q	/military/military_conflict/combatants./military/military_combatant_group/combatants	/m/017cw
/m/01_3rn	/military/military_conflict/combatants./military/military_combatant_group/combatants	/m/01m41_
/m/0bqytm	/people/person/ethnicity	/m/013xrm
/m/02m501	/people/person/ethnicity	/m/033tf_
/m/01w272y	/people/person/ethnicity	/m/0x67
/m/01gv_f	/people/person/ethnicity	/m/065b6q
/m/031bf1	/people/person/place_of_birth	/m/02_286
/m/01z9_x	/people/person/place_of_birth	/m/0f2tj
/m/0fn8jc	/people/person/place_of_birth	/m/01r32
/m/0mm1q	/people/person/profession	/m/01d_h8
/m/03j90	/people/person/profession	/m/05z96
/m/0b7xl8	/people/person/profession	/m/05sxg2
/m/01trf3	/people/person/profession	/m/0np9r
/m/029h45	/people/person/profession	/m/025352
