charles_craig	donated_to	santa_barbara_museum_of_art
jonathan_and_cari_markell	bought_from	robert_olson
gianfranco_becchina	owned	antike_kunst_palladion
abraham_trust	partnered	geoffrey_jenkinson
local_businesswoman	worked_with	police
miho_museum	bought_from	noriyoshi_horiuchi
vaman_ghiya	owned	artistic_imports_corporation
metropolitan_museum_of_art	bought_from	alan_c_lapiner
giacomo_medici	owned	antiquaria_romana
metropolitan_museum_of_art	bought_from	leon_j_buki
metropolitan_museum_of_art	bought_from	gianfranco_becchina
fairlight_art_ventures	bought_from	giuliano_ruffini
j_paul_getty_museum	bought_from	dietrich_von_bothmer
leon_levy	donated_to	boston_museum_of_fine_arts
edward_merrin	owned	merrin_gallery
art_consultancy	bought_from	mansur_mokhtarzade
art_consultancy	bought_from	halim_korban
fairlight_art_ventures	worked_with	giuliano_ruffini
toledo_museum_of_art	bought_from	gianfranco_becchina
giacomo_medici	owned	tecafin_fiduciaire
museum_of_primitive_art	bought_from	alan_c_lapiner
j_paul_getty_museum	bought_from	giacomo_medici
boston_museum_of_fine_arts	bought_from	robert_hecht
shelby_white	donated_to	museum_of_fine_arts
museum_of_primitive_art	bought_from	leon_j_buki
j_paul_getty_museum	bought_from	robin_symes
michael_rockefeller	donated_to	museum_of_primitive_art
j_paul_getty_museum	bought_from	frederick_schultz
metropolitan_museum_of_art	bought_from	giacomo_medici
michael_ward	owned	michael_ward_gallery
butterfields	bought_from	ong_soo_hin
thomas_bruce_7th_earl_of_elgin	sold_to	british_government
j_paul_getty_museum	bought_from	frieda_tchacos
giacomo_medici	owned	arts_franc
metropolitan_museum_of_art	bought_from	juan_luis_pereira
marquess_of_northampton	bought_from	korban_and_tkalec
giacomo_medici	owned	geneva-based_editions_services
j_paul_getty_museum	bought_from	barbara_fleischman
christian_boursaud	owned	hydra_gallery
j_paul_getty_museum	bought_from	maurice_tempelsman
nelson_rockefeller	donated_to	museum_of_primitive_art
british_museum	bought_from	alistair_mcalpine
hunt_brothers	bought_from	giacomo_medici
museum_of_primitive_art	bought_from	juan_luis_pereira
berry_&_stark_associates	bought_from	edward_merrin
merrin_gallery	bought_from	gianfranco_becchina
giacomo_medici	owned	mat_securitas
gardener	worked_with	police
j_paul_getty_museum	bought_from	samuel_schweitzer
dr_pradip_meshram	worked_with	police
