/m/02wvfxl	/american_football/football_team/current_roster./american_football/football_roster_position/position	/m/02g_6j
/m/02sp_v	/award/award_category/nominees./award/award_nomination/award_nominee	/m/011zf2
/m/02x4wb	/award/award_category/winners./award/award_honor/award_winner	/m/0c9l1
/m/0gqxm	/award/award_category/winners./award/award_honor/ceremony	/m/0bzmt8
/m/0gq_v	/award/award_category/winners./award/award_honor/ceremony	/m/0ftlkg
/m/02grdc	/award/award_category/winners./award/award_honor/ceremony	/m/019bk0
/m/02pz3j5	/award/award_category/winners./award/award_honor/honored_for	/m/0358x_
/m/05p09zm	/award/award_category/winners./award/award_honor/honored_for	/m/01qvz8
/m/0gqzz	/award/award_category/winners./award/award_honor/honored_for	/m/0j6b5
/m/09pnw5	/award/award_ceremony/awards_presented./award/award_honor/award	/m/054knh
/m/0hr3c8y	/award/award_ceremony/awards_presented./award/award_honor/award_winner	/m/027dtv3
/m/02q690_	/award/award_ceremony/awards_presented./award/award_honor/award_winner	/m/09px1w
/m/0sxns	/award/award_nominated_work/award_nominations./award/award_nomination/award	/m/02z0dfh
/m/05lfwd	/award/award_nominated_work/award_nominations./award/award_nomination/award_nominee	/m/06czyr
/m/0g60z	/award/award_nominated_work/award_nominations./award/award_nomination/award_nominee	/m/022yb4
/m/018ndc	/award/award_nominee/award_nominations./award/award_nomination/award	/m/026mff
/m/02bvt	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/03wh8pq
/m/033jkj	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/033jj1
/m/01vhrz	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/067pl7
/m/06151l	/award/award_nominee/award_nominations./award/award_nomination/nominated_for	/m/01g03q
/m/03n08b	/award/award_nominee/award_nominations./award/award_nomination/nominated_for	/m/01k0vq
/m/044mz_	/award/award_winner/awards_won./award/award_honor/award_winner	/m/044mm6
/m/02p_ycc	/award/award_winner/awards_won./award/award_honor/award_winner	/m/01dy7j
/m/0gkydb	/award/award_winner/awards_won./award/award_honor/award_winner	/m/018ygt
/m/01934k	/award/award_winner/awards_won./award/award_honor/award_winner	/m/02l0sf
/m/057176	/award/award_winner/awards_won./award/award_honor/award_winner	/m/018yj6
/m/01gz9n	/award/award_winner/awards_won./award/award_honor/honored_for	/m/05dmmc
/m/05lb87	/award/award_winner/awards_won./award/award_honor/honored_for	/m/03ln8b
/m/0gvsh7l	/award/award_winning_work/awards_won./award/award_honor/award_winner	/m/07lwsz
/m/03d34x8	/award/award_winning_work/awards_won./award/award_honor/ceremony	/m/05c1t6z
/m/02sddg	/baseball/baseball_position/players	/m/040j2_
/m/02bjhv	/business/business_operation/operating_income./measurement_unit/dated_money_value/currency	/m/09nqf
/m/031rp3	/business/employer/employees./business/employment_tenure/person	/m/03qncl3
/m/02_01w	/celebrities/celebrity/sexual_relationships./celebrities/romantic_relationship/celebrity	/m/08b8vd
/m/01mskc3	/common/topic/webpage./common/webpage/category	/m/08mbj5d
/m/021s9n	/education/educational_institution/school_type	/m/05pcjw
/m/0cwx_	/education/university/fraternities_and_sororities	/m/04m8fy
/m/01j5ts	/film/actor/film./film/performance/film	/m/03kxj2
/m/01yzhn	/film/actor/film./film/performance/film	/m/0y_yw
/m/011zd3	/film/actor/film./film/performance/film	/m/09146g
/m/05kwx2	/film/actor/film./film/performance/film	/m/02wk7b
/m/016gr2	/film/actor/film./film/performance/special_performance_type	/m/0147fv
/m/016ztl	/film/film/country	/m/03_3d
/m/0gy7bj4	/film/film/distributors./film/film_film_distributor_relationship/distributor	/m/024rbz
/m/0gyv0b4	/film/film/distributors./film/film_film_distributor_relationship/distributor	/m/03xq0f
/m/0bh8x1y	/film/film/film_festivals	/m/0gg7gsl
/m/06q8qh	/film/film/genre	/m/04t36
/m/027m5wv	/film/film/music	/m/0fpjyd
/m/0hfzr	/film/film/other_crew./film/film_crew_gig/crewmember	/m/0b79gfg
/m/03nsm5x	/film/film/other_crew./film/film_crew_gig/film_crew_role	/m/02r96rf
/m/011ywj	/film/film/release_date_s./film/film_regional_release_date/film_release_distribution_medium	/m/029j_
/m/0bz6sq	/film/film/release_date_s./film/film_regional_release_date/film_release_distribution_medium	/m/029j_
/m/04ddm4	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/059j2
/m/02fqrf	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/02vzc
/m/027pfg	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/0154j
/m/05z43v	/film/film/starring./film/performance/actor	/m/0b_dy
/m/01gkp1	/film/film/written_by	/m/01q_ph
/m/061dn_	/film/film_distributor/films_distributed./film/film_film_distributor_relationship/film	/m/0dgst_d
/m/0bj8m2	/film/film_genre/films_in_this_genre	/m/0fgrm
/m/050z2	/film/music_contributor/film	/m/035yn8
/m/01nz1q6	/film/person_or_entity_appearing_in_film/films./film/personal_film_appearance/film	/m/0bx_hnp
/m/0b_fw	/film/person_or_entity_appearing_in_film/films./film/personal_film_appearance/type_of_appearance	/m/0147fv
/m/06q8hf	/film/producer/films_executive_produced	/m/07h9gp
/m/07t_x	/location/country/form_of_government	/m/01d9r3
/m/0xddr	/location/hud_foreclosure_area/estimated_number_foreclosures./measurement_unit/dated_integer/source	/m/0jbk9
/m/0n2sh	/location/hud_foreclosure_area/total_residential_addresses./measurement_unit/dated_integer/source	/m/0jbk9
/m/0tbql	/location/location/contains	/m/01lnyf
/m/03676	/location/statistical_region/gdp_real./measurement_unit/adjusted_money_value/adjustment_currency	/m/09nqf
/m/0n5yh	/location/us_county/hud_county_place	/m/0xhj2
/m/0c3351	/media_common/netflix_genre/titles	/m/02c6d
/m/01wj18h	/music/artist/genre	/m/02w4v
/m/0232lm	/music/artist/label	/m/01dtcb
/m/0xhtw	/music/genre/artists	/m/01wkmgb
/m/01w4c9	/music/performance_role/regular_performances./music/group_membership/role	/m/0l14md
/m/069d71	/olympics/olympic_athlete/medals_won./olympics/olympic_medal_honor/olympics	/m/06sks6
/m/0kbvv	/olympics/olympic_games/sports	/m/03tmr
/m/035qy	/olympics/olympic_participating_country/athletes./olympics/olympic_athlete_affiliation/sport	/m/07jbh
/m/0h7x	/olympics/olympic_participating_country/athletes./olympics/olympic_athlete_affiliation/sport	/m/035d1m
/m/019pcs	/olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/medal	/m/02lq67
/m/01gqfm	/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/country	/m/06bnz
/m/019tzd	/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/country	/m/03_3d
/m/0486tv	/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/country	/m/01znc_
