05075602;_derivationally_related_form;02333689;02333689;_derivationally_related_form;05075602;05075602;_derivationally_related_form;01494310;05075602;_derivationally_related_form;01711749;05075602;_derivationally_related_form;02695895;8.518129;1;9.53072;1;8.29409;4;3.774976782676761;1.248143196105957
05075602;_derivationally_related_form;02333689;05075602;_derivationally_related_form;01494310;05075602;_derivationally_related_form;01711749;05075602;_derivationally_related_form;02695895;05083328;_hypernym;05075602;8.518129;1;9.53072;1;9.7168045;4;3.4536125927731014;1.2449908256530762
05075602;_derivationally_related_form;02333689;05075602;_derivationally_related_form;01494310;01494310;_derivationally_related_form;05075602;05075602;_derivationally_related_form;01711749;05075602;_derivationally_related_form;02695895;8.518129;1;9.53072;1;9.717856;3;2.4533518933007263;1.2497663497924805
05075602;_derivationally_related_form;02333689;05075602;_derivationally_related_form;01494310;02695895;_derivationally_related_form;05075602;05075602;_derivationally_related_form;01711749;05075602;_derivationally_related_form;02695895;8.518129;1;9.53072;1;9.733602;4;3.4494528091152823;1.2482800483703613
05075602;_derivationally_related_form;02333689;05075602;_derivationally_related_form;01494310;05075602;_derivationally_related_form;01711749;05075602;_derivationally_related_form;02695895;05083200;_hypernym;05075602;8.518129;1;9.53072;1;9.790466;4;3.435426012469072;1.2621147632598877
05075602;_derivationally_related_form;02333689;05075602;_derivationally_related_form;01494310;05075602;_derivationally_related_form;01711749;05075602;_derivationally_related_form;02695895;05077146;_hypernym;05075602;8.518129;1;9.53072;1;9.787462;4;3.436164647334112;1.2502248287200928
05075602;_derivationally_related_form;02333689;05075602;_derivationally_related_form;01494310;05075602;_derivationally_related_form;01711749;05075602;_derivationally_related_form;02695895;01711749;_derivationally_related_form;05075602;8.518129;1;9.53072;1;9.735283;3;2.4490368084364187;1.2556853294372559
05075602;_derivationally_related_form;02333689;05075602;_derivationally_related_form;01494310;05075602;_derivationally_related_form;01711749;05075602;_derivationally_related_form;02695895;03385117;_hypernym;05075602;8.518129;1;9.53072;1;9.820734;4;3.428000374282142;1.2442073822021484
05075602;_derivationally_related_form;02333689;05075602;_derivationally_related_form;01494310;05075602;_hypernym;05074774;05075602;_derivationally_related_form;01711749;05075602;_derivationally_related_form;02695895;8.518129;1;9.53072;1;9.86663;3;2.4168033658555492;1.253455638885498
05075602;_derivationally_related_form;02333689;05075602;_derivationally_related_form;01494310;05075602;_derivationally_related_form;01711749;05075602;_derivationally_related_form;02695895;05075602;_derivationally_related_form;01463963;8.518129;1;9.53072;1;9.914181;3;2.405292418253736;1.2427177429199219
05075602;_derivationally_related_form;02333689;02333689;_derivationally_related_form;05075602;05075602;_derivationally_related_form;01494310;05075602;_derivationally_related_form;02695895;05083328;_hypernym;05075602;8.518129;1;9.53072;1;8.185843;3;2.793290701759309;1.241229772567749
05075602;_derivationally_related_form;02333689;02333689;_derivationally_related_form;05075602;05075602;_derivationally_related_form;01494310;05075602;_derivationally_related_form;01711749;05083328;_hypernym;05075602;8.518129;1;9.53072;1;8.209267;3;2.789423361989212;1.2454164028167725
00068333;_derivationally_related_form;00204585;00204585;_derivationally_related_form;00068333;00068333;_derivationally_related_form;00093327;00068333;_derivationally_related_form;00268165;00068333;_derivationally_related_form;00387310;9.736002;1;10.37925;1;9.392237;4;3.7284975032978385;1.239370346069336
