05075602;_derivationally_related_form;02333689;02333689;_derivationally_related_form;05075602;05075602;_derivationally_related_form;01494310;05075602;_derivationally_related_form;01711749;05075602;_derivationally_related_form;02695895;8.518131;4.06947;1;36
01941987;_synset_domain_topic_of;00300441;01941987;_hypernym;01941093;;;;;;;;;;8.154105;2.3994002;1;528
00068333;_derivationally_related_form;00204585;00204585;_derivationally_related_form;00068333;00068333;_derivationally_related_form;00093327;00068333;_derivationally_related_form;00268165;00068333;_derivationally_related_form;00387310;9.736005;3.350488;1;32
01977080;_derivationally_related_form;10019406;10019406;_derivationally_related_form;01977080;07434209;_derivationally_related_form;01977080;01977080;_derivationally_related_form;07434209;01977080;_hypernym;01976841;9.579358;1.8007601;1;73
00095377;_derivationally_related_form;07719437;07719437;_derivationally_related_form;00095377;00095377;_derivationally_related_form;13487207;13164583;_derivationally_related_form;00095377;00095377;_derivationally_related_form;13164583;9.652044;6.2529535;1;4
00296178;_derivationally_related_form;00999787;00999787;_derivationally_related_form;00296178;00393953;_hypernym;00296178;00466053;_hypernym;00296178;00296178;_derivationally_related_form;09769929;9.87285;3.1451092;1;56
01500082;_derivationally_related_form;02818832;02818832;_derivationally_related_form;01500082;;;;;;;;;;9.941741;0.034484368;1;4892
02540670;_derivationally_related_form;10582154;10582154;_derivationally_related_form;02540670;02541138;_hypernym;02540670;02540670;_derivationally_related_form;09821831;02540670;_derivationally_related_form;10583250;9.33643;1.2163393;1;607
07400361;_derivationally_related_form;02188587;02188587;_derivationally_related_form;07400361;07400361;_hypernym;07371293;;;;;;;10.272693;-3.0357203;1;25307
00562935;_derivationally_related_form;02557638;02557638;_derivationally_related_form;00562935;00562935;_hypernym;00562280;00463543;_has_part;00562935;;;;10.918012;-4.6653676;1;35974
05204004;_synset_domain_topic_of;08199025;05204004;_hypernym;05203649;;;;;;;;;;6.2279677;10.70912;1;7
02996904;_derivationally_related_form;06372095;06372095;_derivationally_related_form;02996904;;;;;;;;;;9.809106;-2.6270158;1;21763
